pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
4.3000,33.5380,727.5514,0.6884,0.0000,1.9669,0.0000,0.0000,0.0000,0.0000,0.0000,33.7322,713.8816,0.8917,0.0000,2.2562,0.0000,0.0000,0.0000,0.0000,0.0000,28.4555,675.1046,1.1481,0.0000,3.2724,0.0000,0.0000,0.0000,0.0000,0.0000,49.7797,658.9337,0.6788,0.0000,1.3490,0.0000,0.0000,0.0000,0.0000,0.0000,37.9569,686.3134,0.7297,0.0000,1.8765,0.0000,0.0000,0.0000,0.0000,0.0000,44.0444,669.5035,0.4860,0.0000,1.1760,0.0000,0.0000,0.0000,0.0000,0.0000,31.3473,718.6196,0.6183,0.0000,1.5915,0.0000,0.0000,0.0000,0.0000,0.0000,30.2410,693.5388,0.8337,0.0000,2.1691,0.0000,0.0000,0.0000,0.0000,0.0000,47.4815,636.4688,0.5542,0.0000,1.2166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4eoh
3.4700,67.9420,1183.5369,1.3926,37.5557,2.2688,7.8641,77.1891,0.0895,0.1466,0.0000,68.5736,1134.8079,1.5336,37.1662,2.7042,7.3297,76.9746,0.0794,0.2736,0.0000,57.9863,1131.9208,0.9497,40.6784,0.6071,6.9288,70.1484,0.0880,0.1907,0.0000,48.5982,983.8361,1.4742,34.1761,3.0030,7.8878,75.3300,0.0181,0.0000,0.0000,58.4991,1094.3500,1.1246,23.5048,1.2229,7.5590,71.0036,0.0016,0.4002,0.0000,59.2126,1161.7021,0.7279,29.9191,0.4629,6.7385,76.9868,0.5955,0.2863,0.0000,60.0480,1129.4291,0.7212,29.0573,0.6501,6.5657,75.5713,0.5625,0.2614,0.0000,52.7663,1092.8098,1.1143,24.6376,0.8857,7.9381,75.3141,0.0622,0.3278,0.0000,46.7321,980.0566,0.5287,30.9393,0.9173,6.8135,72.8145,0.1552,0.0305,0.0000,4.0000,0.0000,4epy
9.4000,87.0606,1346.5428,0.5393,69.5872,0.0000,24.7035,186.1819,1.4878,27.9249,0.0000,72.1464,1437.6256,0.9826,56.7455,0.3505,30.9741,184.2041,2.9914,33.3248,0.2547,64.4102,1299.0291,1.2463,49.9687,1.1287,27.8731,191.4031,1.5044,27.3265,0.0000,68.2582,1383.7064,1.3481,46.8467,0.4976,26.1344,182.6536,1.9096,30.8208,0.4607,75.7931,1349.3761,1.0844,48.6439,0.0000,27.1918,183.7884,1.7086,29.3083,0.0000,55.1535,1186.6279,1.2421,44.4816,1.3272,28.5477,190.1702,1.1346,27.3497,0.0000,81.8586,1291.4569,2.2670,58.3687,1.5862,23.0612,190.4438,2.5874,27.1035,0.0000,59.4508,1272.5525,1.1485,48.8762,0.6244,39.6962,185.3502,2.9839,27.9967,0.8420,58.0086,1087.0868,0.6903,42.4378,0.3073,30.1106,190.8575,1.5609,30.9654,0.2595,7.0000,1.0000,4erf
5.0500,78.2942,559.5576,2.3453,22.8060,2.1729,2.8972,1.2493,0.0300,0.0000,0.2468,70.4181,542.8351,3.2948,27.3682,4.1144,0.7181,1.9358,0.0000,0.0000,0.0000,84.4462,526.7021,3.0768,26.2495,2.3981,0.8031,1.8599,0.0000,0.0000,0.0000,75.9582,523.0989,2.5420,25.4076,2.0403,0.1333,2.7904,0.0000,0.0000,0.0000,35.5294,396.6818,0.8787,9.5698,2.1288,1.2799,1.8718,0.0072,0.0000,0.0000,36.4253,418.4459,0.5784,7.2794,1.1144,2.0648,1.5814,0.0128,0.0000,0.0000,30.2569,394.5489,0.6194,6.1354,1.2765,0.6275,1.9754,0.0000,0.0000,0.0000,28.4381,392.4712,0.4034,7.2332,0.8273,1.1641,1.7512,0.0000,0.0000,0.0000,34.0337,422.2810,1.2347,8.1321,0.3762,0.0861,2.8200,0.0000,0.0000,0.0000,3.0000,1.0000,4euo
6.7000,80.3911,1151.8784,2.9063,17.1443,7.0406,23.7357,87.9186,1.4701,0.0000,3.8482,79.5318,1181.0930,2.7455,12.5089,6.9150,21.3554,95.0044,1.1018,0.0000,2.9758,79.5815,1202.3284,2.7638,11.0786,6.8601,18.3834,88.4412,1.2635,0.0000,3.3412,87.9178,1240.8778,2.8513,10.4411,6.3018,16.7053,67.7103,0.6874,0.0000,2.2526,92.6040,1244.6499,2.8842,17.3042,5.8134,13.6310,69.4727,0.5562,0.0000,1.9833,82.5606,1214.6207,4.3310,22.2513,7.1501,12.7535,90.2878,1.5802,0.0000,4.4350,63.9355,1188.9323,3.1980,13.2515,7.2310,18.3345,68.2112,1.9296,0.0000,4.9638,81.4288,1214.3718,2.2502,17.8581,5.8859,9.7725,66.7220,0.7741,0.0000,2.0380,70.7801,1184.7776,2.6170,12.9312,5.4873,25.7464,72.4536,1.0942,0.0000,3.3430,9.0000,3.0000,4ewn
4.4100,47.9531,662.8333,1.1138,8.7008,2.2541,6.2630,15.9987,0.2130,0.0000,0.0000,39.9155,648.4816,0.8753,5.8321,1.9243,5.8917,17.1719,0.2083,0.0000,0.0000,45.0345,673.9518,0.3339,10.4828,0.2659,6.2877,17.2372,0.1870,0.0000,0.0000,34.0421,642.0358,0.9622,2.2112,2.2081,8.3175,14.9360,0.2046,0.0000,0.0000,37.3666,620.7850,0.3658,6.8962,1.1745,6.6575,16.7266,0.2851,0.2464,0.0000,38.5080,579.3770,0.5743,15.4105,1.1013,6.2020,17.1985,0.2076,0.0000,0.0000,37.1803,638.0247,0.3850,13.5536,0.7159,5.6653,15.9528,0.3665,0.0000,0.0000,34.6075,628.2393,0.6712,4.7464,1.6495,6.4283,17.0683,0.2855,0.0000,0.0000,32.3036,621.0424,0.2111,11.1732,0.3530,8.5089,14.6146,0.2175,0.0000,0.0000,3.0000,1.0000,4exs
6.7000,61.5966,1135.5441,0.8570,19.5622,1.3939,6.5202,32.5306,0.1954,6.0000,0.0000,56.5382,1110.7412,0.2935,19.8896,0.0000,6.4712,32.5336,0.2542,6.0000,0.0000,64.8670,1157.1290,1.8287,20.3171,0.6871,6.5197,32.5290,0.1924,6.0000,0.0000,51.6878,1011.6854,0.5828,12.9018,1.0618,6.5185,32.5259,0.1906,6.0000,0.0000,49.9774,975.7596,0.4918,13.8871,0.8588,6.5051,32.5294,0.2229,6.0000,0.0000,41.0490,987.8817,0.2167,9.1085,0.0000,6.4710,32.5330,0.1986,6.0000,0.0000,40.5750,1063.4598,0.8092,13.6245,0.0000,6.2808,32.5571,0.2801,6.0000,0.0000,35.0395,1003.9290,0.1875,6.7206,0.2656,6.2739,32.5526,0.2846,6.0000,0.0000,41.8010,902.4686,0.3980,9.9242,0.3814,6.4041,32.5381,0.2240,6.0000,0.0000,1.0000,0.0000,4f09
5.1200,100.1815,948.3122,2.6432,47.6149,4.7996,4.8579,37.2843,0.5993,1.8037,0.4922,99.0808,967.3915,3.2493,44.7314,4.4871,4.6700,37.7950,0.8237,1.7420,0.7427,101.5579,1117.4093,3.2225,29.5063,3.4696,5.6807,37.1932,0.5588,1.9019,0.3560,92.5807,930.2924,2.2228,49.9221,3.6379,5.4903,35.0713,1.1654,1.5699,0.0000,96.7942,1076.2866,4.9501,32.8581,5.7348,5.5071,44.2324,0.9573,1.6835,0.7716,89.4802,921.7501,3.1110,43.4027,4.2084,4.5093,42.8475,0.3707,1.5338,0.0000,93.4260,1055.6598,1.4969,34.4202,0.8739,4.7485,43.8439,0.3359,1.5315,0.0000,88.8716,906.6279,2.7866,52.2610,2.8664,5.4362,42.4062,0.1024,1.5369,0.0000,78.6047,932.2343,2.1530,45.9990,3.2189,4.8835,37.0888,0.4290,1.5359,0.0000,4.0000,0.0000,4f1l
3.2900,224.0679,2884.3337,14.3112,7.7744,18.6998,49.0022,339.7566,1.6376,0.0000,4.2366,235.9886,2546.3271,13.1929,1.4762,19.3710,41.9677,448.1161,1.9167,0.0000,4.0209,222.3027,2840.4204,13.0496,9.2573,16.6902,49.5858,352.6125,1.1163,0.0000,3.1093,239.5111,2872.5120,14.0971,9.1119,17.9308,48.1147,313.7632,1.4238,0.0000,2.8416,209.1096,2800.9070,12.6616,6.7452,18.4379,44.3282,297.7734,1.8490,0.0000,3.7600,205.1199,2577.9099,9.1114,3.2911,14.3100,50.9634,323.6458,2.8622,0.0000,5.6328,223.1907,2868.8743,13.4244,10.0952,17.0849,41.9982,278.4915,1.3432,0.0000,3.2470,213.2105,2938.1929,8.5338,9.6651,9.2261,43.6483,392.8585,2.7614,0.0000,4.3823,241.7552,3028.2156,13.8638,7.1477,15.1139,41.0771,277.7052,1.5306,0.0000,2.9702,27.0000,5.0000,4f20
5.4300,115.3759,2090.9543,4.1932,0.0000,6.0700,12.2569,194.9073,0.6252,0.0000,0.0000,82.2212,2039.5228,3.1474,0.0000,6.1260,24.1632,227.3098,1.3962,0.0000,0.1204,85.5539,2037.3765,3.0303,0.0000,5.5894,18.7289,210.0618,1.0408,0.0000,0.0000,70.2529,1951.4331,2.6885,0.0000,6.1579,13.3461,200.6550,0.5770,0.0000,0.0000,68.6256,1899.2864,2.5043,0.0000,6.2891,16.7512,213.2214,0.7471,0.0000,0.0000,65.5887,1944.0072,2.3163,0.0000,5.5879,13.9451,204.7598,0.4957,0.0000,0.0000,76.0624,1895.0946,1.7626,0.0000,4.5966,15.1267,210.3052,0.7452,0.0000,0.0000,76.3953,1881.2671,2.4905,0.0000,4.9497,33.3231,238.8744,1.8667,0.0000,0.2103,77.6817,1990.0637,4.2307,0.0000,6.0637,13.1484,199.6363,0.5023,0.0000,0.0000,2.0000,4.0000,4f5y
5.3800,177.7609,2386.0667,6.2529,6.7405,10.8435,18.7711,194.5465,2.1842,0.0000,1.4210,112.2780,2236.3257,4.6998,9.3320,9.9434,18.0389,216.7563,0.9276,0.0000,0.8829,119.7664,2383.1165,5.2691,13.6649,6.1622,22.6312,248.3735,1.6191,0.0000,2.1619,102.4469,2091.1873,3.6099,4.9090,7.9794,16.0623,210.8170,0.6306,0.0000,0.5823,107.2118,2220.8245,3.4174,3.2402,6.3962,12.9396,184.3797,0.4024,0.0000,0.0000,105.5736,2158.1863,5.9106,11.5457,8.3501,27.5191,307.1198,1.7779,0.0000,1.3696,100.3557,2083.5959,5.5096,11.6403,8.3791,22.0423,275.4235,1.1637,0.0000,1.2818,95.8122,2057.2251,4.4625,1.2849,8.7462,21.7760,210.4520,0.5531,0.0000,0.0000,90.5690,2008.1776,3.7293,10.6351,7.2300,28.0399,252.8847,2.0111,0.0000,1.7999,9.0000,4.0000,4f7v
6.0300,89.1195,1094.9788,1.7803,15.9372,1.8209,11.2926,79.3213,0.0951,0.4341,0.0000,95.9971,963.7430,0.6649,20.3683,0.8012,6.7224,65.8465,0.1117,0.0000,0.0000,83.0642,1001.5002,0.5230,16.0139,0.8499,9.3131,80.0147,0.0255,0.3403,0.0000,88.5406,934.1099,0.8480,23.4796,1.5270,5.3189,57.9534,0.0272,0.0000,0.0000,82.2668,948.6589,0.5418,22.8678,1.0119,6.6420,59.6902,0.0000,0.0000,0.0000,81.5934,943.3052,0.7311,25.2076,1.2016,6.8861,60.1119,0.0000,0.0000,0.0000,80.5252,914.8755,0.6515,25.8544,0.9744,6.6225,59.1571,0.0272,0.0000,0.0000,78.1806,887.2008,0.7119,23.0681,0.7621,6.3768,59.9307,0.0000,0.0000,0.0000,73.2622,889.4623,0.6005,23.6421,0.8049,7.7253,70.5164,0.1006,0.0000,0.0000,8.0000,1.0000,4f9u
6.0300,93.3915,956.3442,0.7027,22.3142,0.9838,14.2202,77.1035,0.0748,0.8844,0.0000,93.9070,1061.8096,1.1585,19.0549,1.5277,7.4953,69.5177,0.3327,0.8805,0.0000,90.9418,944.3187,0.9203,22.8685,1.6862,6.9393,59.2210,0.0362,0.0000,0.0000,81.2440,1071.0555,1.1846,15.5914,1.5401,9.3635,84.6299,0.0798,0.8875,0.0000,85.4885,958.0210,0.7980,28.5594,1.3208,7.0320,66.5212,0.1150,0.0000,0.0000,87.4694,954.6080,0.9179,23.6359,1.4413,8.6358,64.6890,0.0268,0.0000,0.0000,78.4025,1045.9692,0.7661,14.7615,1.3804,7.2470,63.1480,0.0132,0.0000,0.0000,78.7245,968.0594,0.6817,24.2976,1.0513,8.3894,64.3986,0.0112,0.0000,0.0000,73.6080,941.4817,0.5425,18.0819,0.8406,12.3718,67.1683,0.1099,1.0000,0.0000,9.0000,0.0000,4f9v
6.9900,89.6189,1002.4627,0.6739,23.3996,0.7372,9.5157,67.8961,0.2674,0.1256,0.0000,83.2775,971.1348,0.6914,24.6946,0.8653,8.6472,76.2732,0.3378,0.0000,0.0000,85.2628,958.4816,1.2886,16.2047,1.6667,7.6742,67.4833,0.2477,0.6154,0.0000,83.4894,1033.5100,1.1964,18.1624,1.1205,7.5649,77.6123,0.6225,0.8893,0.0000,72.0917,935.8790,1.2165,24.6537,0.6508,7.1220,57.3077,0.1834,0.0000,0.0000,73.2097,894.3560,1.0725,25.1957,0.8611,8.7417,61.3805,0.4002,0.0458,0.0000,75.2479,784.1177,0.6334,23.8631,0.2117,11.2108,92.0488,0.2235,2.0080,0.0000,63.3087,917.1064,0.6971,8.4014,0.9309,8.3516,67.1312,0.1889,0.8516,0.0000,60.8907,879.3665,0.6974,19.2818,0.5707,9.8345,68.5528,0.2581,0.1259,0.0000,8.0000,0.0000,4fai
6.9900,92.1639,999.5688,0.8616,22.5552,1.4662,7.3190,62.7512,0.0076,0.0000,0.0000,98.2982,961.8260,0.9460,26.3738,1.3577,7.0221,65.5323,0.0880,0.0000,0.0000,92.8498,1006.5941,0.8339,20.7889,0.9532,8.5000,66.1200,0.0363,0.0000,0.0000,92.5664,977.1562,0.7524,27.0041,0.8256,6.9383,68.4416,0.1188,0.0000,0.0000,83.0072,991.9971,0.7625,25.4835,0.8427,8.7239,72.7769,0.0330,0.0000,0.0000,82.9870,949.0121,0.6930,28.5025,0.7761,7.8407,74.0691,0.1210,0.0000,0.0000,75.5102,996.8002,0.7703,15.2756,0.9814,9.5221,78.9088,0.1309,0.0000,0.0000,78.5606,979.7505,0.6397,22.9757,0.2842,8.0288,68.9516,0.0764,0.0000,0.0000,90.3354,796.2928,0.7565,24.3134,0.8376,9.7790,62.6175,0.1513,0.0000,0.0000,8.0000,1.0000,4fbe
7.6600,55.7531,1033.6373,0.7330,33.0231,0.8397,5.8133,17.8371,0.2612,0.0000,0.0000,53.6720,1029.1996,0.8251,27.6507,1.1829,2.5165,18.4619,0.0847,0.0000,0.0000,47.3045,1023.5166,1.0277,32.5874,1.4939,2.4431,18.5059,0.1059,0.0000,0.0000,56.3982,1041.9225,1.3781,35.4847,1.0440,5.8062,18.1750,0.2240,0.0000,0.0000,49.4403,1012.9985,0.9507,32.6799,1.1685,2.7334,18.2761,0.0775,0.0000,0.0000,50.2207,1002.2740,0.9471,29.6554,0.7567,6.4279,18.2723,0.0537,0.0000,0.0000,58.6233,1011.4629,0.8362,14.7106,0.8272,5.2731,17.4789,0.0560,0.0000,0.0000,53.0805,948.4318,0.9083,18.1144,1.3225,2.5009,18.4535,0.0992,0.0000,0.0000,55.4669,1052.1610,0.5738,12.5323,0.0000,2.9883,18.2533,0.0530,0.0000,0.0000,2.0000,0.0000,4fbx
8.6200,80.0817,1463.6899,2.1894,63.9268,3.2629,22.4702,136.2981,1.1659,10.5866,2.4101,81.2101,1552.1753,1.6377,56.7993,0.6023,36.9551,138.5926,0.8018,17.3314,2.0243,92.9740,1661.8462,1.4423,32.2295,0.9203,31.2514,217.0457,0.5095,4.6895,1.1767,80.6296,1611.8553,2.5395,55.9272,2.2912,26.1431,162.9393,1.0838,7.1103,2.4281,79.5355,1449.1375,2.2002,66.4019,3.0520,26.8897,146.3714,1.5805,8.7687,2.1163,74.8459,1474.2339,0.6622,55.5097,0.9789,28.0309,131.8239,1.1037,15.2821,1.2910,76.4019,1423.0938,0.6609,55.7877,0.5226,25.9297,132.6509,1.6724,15.7898,2.8608,95.8682,1721.6935,4.5645,40.7069,3.3296,28.4547,208.2835,1.5730,3.1659,2.2858,64.3293,1469.7905,0.7061,66.8215,0.0000,24.7903,134.1908,1.3079,11.3616,2.5728,12.0000,7.0000,4fcf
7.0000,84.2957,1277.7078,2.1474,18.7888,1.4663,11.6257,48.8589,0.2731,6.4257,0.0000,84.6089,1272.0939,2.3606,17.5640,1.0174,11.4951,48.3609,0.3085,5.9087,0.0000,65.9817,1255.4427,1.9068,24.5644,1.5925,8.7130,49.4335,0.4326,5.6525,0.0000,75.6082,1264.2856,5.3900,41.4763,1.9574,12.5854,48.2592,0.5284,6.4978,0.0000,68.1756,1079.8950,2.8887,32.8574,0.7545,13.0627,45.6635,0.4907,6.4993,0.0000,63.2563,1093.2454,4.3154,25.1353,2.6757,10.4473,46.5909,0.0560,5.9133,0.0000,72.8791,1127.6302,3.6617,14.7736,1.4440,13.3442,48.3883,0.2559,6.5290,0.0000,63.4999,1059.4879,2.9256,13.9372,1.5689,11.8763,47.5407,0.1842,6.4894,0.0000,64.4337,1102.3315,3.3603,15.9529,1.4501,12.1488,47.1022,0.1490,6.5237,0.0000,2.0000,0.0000,4fcq
10.4400,96.9088,1319.0811,3.1534,35.1333,1.5902,4.9179,65.4962,0.0050,1.5326,0.0000,114.9737,1462.8912,5.4482,35.7039,2.1651,6.9939,74.1228,0.2394,1.5583,0.0000,74.4543,942.5322,1.3565,38.9191,1.8607,5.3045,80.4068,0.0188,1.3711,0.0000,72.9851,1023.4103,1.4337,28.2583,1.4960,3.4885,63.7270,0.0951,0.8717,0.4381,90.0006,1289.8943,3.3212,25.2596,1.1450,3.8860,63.2230,0.0035,1.8302,0.0000,91.8182,1276.6953,3.2483,24.2505,1.1902,3.5945,61.3159,0.0278,1.7368,0.0000,94.1940,1307.6512,3.7697,31.1106,0.5735,4.3184,82.4630,0.0856,1.5039,0.0000,81.5560,1177.3904,2.9241,29.1844,0.6533,5.4199,61.5270,0.0416,2.5922,0.0000,52.0293,782.2065,1.0123,32.8784,1.9218,9.0149,75.9982,0.1287,1.2462,0.0000,7.0000,2.0000,4ffs
9.7000,100.6491,1451.3080,2.7953,26.1422,3.9184,13.0169,88.4969,0.5604,8.1439,0.0000,100.6491,1451.3080,2.7953,26.1422,3.9184,13.0169,88.4969,0.5604,8.1439,0.0000,100.6491,1451.3080,2.7953,26.1422,3.9184,13.0169,88.4969,0.5604,8.1439,0.0000,105.9821,1470.7426,2.3494,29.1353,2.4782,15.7027,84.1819,1.1073,8.1799,0.0000,90.2055,1423.7271,1.9636,29.7360,0.9674,9.9570,88.0941,0.5289,8.0272,0.0000,81.4042,1291.4814,1.6599,31.8293,1.5225,12.3626,87.1519,0.5225,8.0687,0.0000,90.3506,1397.3911,3.4812,36.7052,2.6256,11.3382,87.8409,0.8632,7.4693,0.0000,86.5231,1308.8730,2.4561,29.5309,1.7117,13.0793,87.6508,0.5997,7.9773,0.0000,91.5378,1363.6259,2.1960,27.5646,0.1778,14.0046,84.8830,1.5364,8.2075,0.0000,4.0000,0.0000,4fk6
3.2800,89.8900,1377.2521,2.3034,0.0000,4.5298,29.5308,147.1262,1.9783,0.0000,2.6312,71.4516,1469.8054,1.6226,0.0000,4.2302,16.4324,103.5250,0.6257,0.0000,1.2857,75.4491,1468.0481,1.3712,0.0000,3.5409,12.8460,109.6889,0.6082,0.0000,1.2290,74.3994,1510.9169,1.9849,0.0000,4.5174,16.2095,108.2418,1.5574,0.0000,1.9183,75.9804,1508.0118,2.5149,0.0000,4.6207,18.4323,131.3485,0.2321,0.0000,0.0000,84.5752,1478.5673,2.5014,0.0000,4.0967,15.5491,112.4588,0.7181,0.0000,1.2018,73.0624,1303.4301,1.7249,0.0000,4.1135,24.3015,145.8888,1.7128,0.0000,2.8125,70.8799,1362.7485,1.2620,0.0000,2.8207,26.9679,147.7822,1.9748,0.0000,3.2536,88.5725,1377.5109,2.5233,0.0000,4.2026,15.7077,131.1220,0.8334,0.0000,1.5434,8.0000,3.0000,4fl1
3.6600,113.2247,1795.3182,3.0295,0.0000,5.8771,18.7796,129.5650,0.3951,0.0000,0.5853,92.5429,1865.9174,2.2512,0.0000,4.8146,28.5158,143.9780,1.9836,0.0000,2.5953,111.5154,1773.2267,2.5886,0.0000,5.2608,19.4563,130.1917,1.1851,0.0000,1.0960,84.1494,1722.3120,3.8594,0.0000,7.7352,27.7689,149.2408,1.6118,0.0000,2.4333,105.3212,1826.7667,4.2275,0.0000,6.7872,14.5985,117.1256,0.6165,0.0000,1.2883,75.8647,1720.1927,2.7061,0.0000,5.8894,28.0008,146.6416,1.8930,0.0000,2.1818,109.2727,1796.9277,3.8157,0.0000,5.2547,24.5020,140.6411,1.4423,0.0000,1.1886,101.2879,1673.7384,4.2110,0.0000,6.6877,16.4015,170.6488,0.7458,0.0000,0.8030,90.8700,1620.4832,2.4001,0.0000,4.3770,16.6899,130.0713,0.4562,0.0000,0.8169,8.0000,3.0000,4fl2
6.7200,71.3677,1293.5850,1.9205,67.9799,0.9797,18.4779,150.5863,0.8850,16.5160,0.0000,67.2197,1170.3666,1.3641,60.0455,1.3015,21.2911,150.1437,0.8199,17.3102,0.0000,89.9890,1427.1118,2.4674,63.1948,0.0000,12.6704,150.1216,0.9761,12.7708,0.0000,66.3256,1060.3029,1.0430,48.6312,0.4555,19.9928,149.1662,0.8994,18.3627,0.0000,66.8605,1131.4016,1.0247,42.1281,1.0835,9.7276,124.0060,1.1344,10.6764,0.0000,58.9339,1020.1262,0.9912,40.3985,0.9120,22.3242,149.3293,0.9929,18.5963,0.0000,59.5646,1094.3894,1.9355,48.4711,1.1258,18.8976,131.8603,0.6610,10.8607,0.0000,60.0140,980.8777,1.2700,36.4791,1.1329,20.0149,151.1116,0.7100,17.3210,0.0000,64.1736,1077.7316,0.8617,27.6662,0.7657,10.3694,120.6878,0.6051,10.8144,0.0000,5.0000,0.0000,4flp
7.0000,88.0053,1516.6373,1.3467,51.9877,1.6175,30.4321,167.6604,1.3605,27.0553,0.0000,69.2942,1545.9681,1.8543,40.0743,1.2070,32.6107,175.4893,1.2256,28.8568,0.0000,78.2418,1388.7810,2.5522,41.2363,3.7157,17.1056,116.3357,0.3871,11.7147,0.0000,55.4230,1413.3015,1.1255,31.6741,2.1909,30.7812,172.7399,0.9767,22.6555,0.0000,57.6285,1496.6267,1.6884,25.1872,2.9493,16.8398,119.4160,0.4291,12.4958,0.0000,53.7171,1408.5813,1.2479,31.8743,1.3855,35.0747,165.9913,1.0366,27.2756,0.0000,65.7683,1344.4919,2.1347,47.7186,2.0245,30.7122,165.3091,1.3118,26.5755,0.0000,56.9684,1508.8085,1.0735,43.2010,1.1433,18.3073,147.8907,1.1356,14.5842,0.0000,66.2338,1369.2435,1.8359,34.3635,2.3329,18.8344,136.5337,0.3976,12.0062,0.0000,5.0000,1.0000,4fm7
5.6200,89.0562,1461.9720,0.8886,57.7133,0.8059,25.1518,151.1796,0.8812,30.4127,0.0000,69.7090,1499.8993,1.6881,41.8212,0.9873,26.0330,160.3596,0.6853,31.0013,0.0000,89.0041,1365.9020,2.0409,47.1937,2.4978,15.3492,128.3283,0.6408,13.8306,0.0000,69.4511,1452.1783,1.2201,45.0957,0.0000,27.7268,151.9170,0.7106,28.7312,0.0000,72.3774,1450.8848,1.8295,55.3811,0.0000,25.8004,144.4760,0.8597,28.0618,0.0000,45.1448,1360.7307,0.8888,36.3609,1.3758,31.0795,152.4723,0.8466,32.7869,0.0000,61.7168,1398.9250,0.8662,45.7437,1.4418,14.7692,125.5179,0.6883,15.6457,0.0000,54.3276,1387.5862,0.9878,33.4783,1.5300,26.8654,146.9770,1.1039,28.7151,0.0000,64.1205,1265.0114,0.7578,34.6307,1.1937,23.0175,154.3522,0.7811,26.0079,0.0000,5.0000,0.0000,4fm8
7.7000,122.3950,1624.5205,4.4015,40.4733,6.4466,10.0834,147.4017,0.1226,0.8092,0.0000,101.7448,1463.6697,2.9002,36.0565,2.1978,9.5498,162.9631,0.2925,0.9115,0.0000,101.1914,1488.3176,2.8754,29.3971,2.4154,9.1103,141.0917,0.3269,0.7945,0.0000,95.3846,1257.4749,1.9929,42.5571,1.9526,10.4119,149.8972,0.0533,0.7790,0.0000,94.3285,1440.5492,1.5478,27.9063,1.0000,8.7612,135.6685,0.3852,0.7801,0.0000,97.7834,1405.5773,3.4370,30.9748,3.1392,10.9536,133.3008,0.3700,1.1439,0.0000,81.9831,1343.1095,1.2949,40.6979,0.7300,8.5083,151.7995,0.1602,0.8168,0.0000,88.9517,1198.3990,1.9070,41.1743,2.2211,9.6662,132.6876,0.0558,1.0605,0.0000,80.0436,1250.3488,1.5431,26.2820,2.4740,9.0920,121.4782,0.1059,0.8576,0.0000,6.0000,0.0000,4fsl
6.5100,155.6088,1664.0582,6.0807,0.0000,13.2348,14.2014,134.1122,0.3323,0.0000,0.0000,138.2339,1680.7816,7.0459,0.0000,13.9654,21.3818,128.4323,2.1756,0.0000,0.8488,139.9103,1682.5925,5.8152,0.0000,11.1323,19.5118,143.3611,1.6795,0.0000,0.6030,135.5001,1701.8304,6.6106,0.0000,11.5908,26.8417,151.2681,1.1195,0.0000,0.0000,106.9782,1601.0029,2.7621,0.0000,7.3985,22.6812,174.8433,1.1194,0.0000,1.1894,108.4004,1575.6544,3.9017,0.0000,9.8265,15.5200,147.4906,0.7214,0.0000,0.5312,148.2873,1665.4554,7.6630,0.0000,11.3645,15.9829,118.0896,1.0412,0.0000,0.0000,133.5589,1720.1110,6.5326,0.0000,9.1947,16.0545,125.4700,1.0501,0.0000,0.7386,103.8054,1669.1697,3.8750,0.0000,7.2428,19.5291,133.0028,0.7581,0.0000,0.2635,8.0000,2.0000,4fut
