pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
4.3500,55.0121,719.8287,1.0674,28.0808,0.8327,0.4956,8.3495,0.0000,0.0000,0.0000,53.6687,727.2913,0.9983,25.4325,0.5236,0.4702,8.3530,0.0000,0.0000,0.0000,43.7816,702.7496,0.2508,15.8215,0.0000,0.7283,8.3682,0.0000,0.0000,0.0000,44.1182,709.4877,0.3024,13.4977,0.0000,0.5573,8.3555,0.0000,0.0000,0.0000,40.9903,703.1043,0.2081,11.2247,0.0000,0.5369,8.3723,0.0000,0.0000,0.0000,40.5763,661.8071,0.5772,5.8150,1.2051,0.3857,8.3512,0.0000,0.0000,0.0000,36.0935,687.0251,0.3265,11.9935,0.4078,0.7112,8.3560,0.0000,0.0000,0.0000,32.4448,684.3275,0.3746,12.2718,0.6832,0.8230,8.3591,0.0000,0.0000,0.0000,51.4928,617.9840,0.5071,15.9268,0.0000,0.5296,8.3455,0.0000,0.0000,0.0000,2.0000,1.0000,1sv3
4.4300,68.9779,1312.9065,2.5091,40.6775,4.9950,10.9779,78.2168,0.5705,1.4237,0.0000,75.7895,1218.0483,1.7019,32.0405,3.1798,14.6226,84.7666,0.3593,1.6417,0.0000,66.5145,1247.8726,1.9765,33.5984,4.2187,11.5764,78.5117,0.5818,1.5359,0.0000,80.3477,1236.0588,1.7235,25.3647,2.8587,12.6995,87.8531,0.4519,1.4243,0.0000,70.1077,1244.1853,1.7697,20.4640,3.5159,12.9378,82.1881,0.3985,1.4332,0.0000,65.2926,1259.5461,1.5929,19.4896,3.0127,12.6834,81.5593,0.3317,1.4269,0.0000,67.6052,1265.5844,1.6997,28.9277,2.9894,11.6762,80.3248,0.7084,1.5492,0.0000,59.3315,1253.6702,2.2701,28.9957,4.3763,12.6247,75.9072,0.7021,1.4275,0.0000,72.3110,1258.7812,2.8671,30.3804,4.7457,12.0172,76.4757,1.1182,1.5448,0.0000,5.0000,1.0000,2pu2
4.4700,116.1822,2037.5802,1.5161,68.1639,2.1847,8.8334,128.8106,1.6196,2.1551,0.0000,120.7540,1516.6122,1.4258,67.7651,0.0000,11.7422,127.2400,0.7589,2.2060,0.0000,89.8918,1776.0760,1.8583,33.8899,0.8927,14.0702,180.4605,0.5421,2.5994,0.0000,112.1691,2071.6348,4.2885,61.0082,0.0000,10.7567,131.3826,0.9817,1.6411,0.0000,114.4496,1522.1396,2.5809,63.9929,1.1038,9.5054,137.9920,0.3429,2.5217,0.0000,98.2958,1942.7607,3.9455,45.4731,1.4137,9.4566,124.1298,0.5634,2.0491,0.0000,100.8630,2058.4233,4.1476,54.3744,0.0000,11.5663,168.6821,1.0670,2.2972,0.0000,98.4714,1816.5763,3.7234,26.3414,2.1948,12.4282,174.3440,0.4531,2.7901,0.0000,84.2174,1658.7501,1.7202,30.1248,1.3256,11.0001,158.3146,0.2619,1.6650,0.0000,6.0000,2.0000,3hec
4.5300,54.6042,1107.3632,1.2163,32.1787,2.3667,5.3444,47.7949,0.0164,0.0000,0.0000,53.4282,1151.6803,0.9842,26.3041,1.8962,3.9947,46.9049,0.0069,0.0000,0.0000,51.1611,1133.0663,1.0544,28.3783,2.0948,4.3581,47.9930,0.0009,0.0000,0.0000,61.7081,1135.9155,1.3424,31.0502,1.8901,3.4002,49.0810,0.1226,0.0000,0.0000,58.5230,1117.8219,1.5535,27.0839,2.3219,5.0081,47.3076,0.0000,0.0000,0.0000,46.7640,1127.5547,1.3524,21.2039,2.9796,4.0417,46.7336,0.0115,0.0000,0.0000,57.1350,1067.8127,1.4671,24.1877,2.7075,5.0541,46.3051,0.0145,0.0000,0.0000,44.6813,1179.0914,0.7511,28.7865,1.0267,6.6920,48.4387,0.4730,0.0000,0.0000,61.2860,1022.7155,1.5195,30.1093,1.6632,5.6423,46.5838,0.0004,0.0000,0.0000,2.0000,3.0000,3h30
4.5400,98.8616,1432.1598,2.0345,29.4792,3.3818,3.4422,63.2617,0.3268,0.0000,0.0000,72.5695,1486.5480,0.8981,20.2036,2.2687,3.2751,62.1603,0.3249,0.0000,0.0000,89.1257,1467.9742,2.1204,16.1370,3.1084,6.4511,66.7691,0.2950,0.0000,0.0000,90.9727,1530.8221,1.3122,26.4307,0.6742,3.4405,63.7350,0.3644,0.0000,0.0000,78.7729,1488.6428,0.8213,22.9337,1.3600,3.7121,65.2334,0.4315,0.0000,0.0000,69.8132,1462.1051,1.1266,14.8569,2.1353,5.4186,65.0372,0.3680,0.0000,0.0000,91.0447,1425.8407,1.8060,14.4235,3.0289,5.0841,65.5836,1.0611,0.0000,0.0000,78.2187,1504.1176,1.2491,23.5378,1.3325,5.1047,67.3899,0.8285,0.0000,0.0000,82.1351,1461.1256,1.3913,19.8582,1.2139,5.4346,66.0671,0.6202,0.0000,0.0000,4.0000,2.0000,3iub
4.6400,64.6539,848.0349,2.2910,29.7489,1.7070,2.0686,42.5770,0.0000,1.2046,0.0000,53.5357,803.0247,1.4786,37.3329,1.1473,1.1025,42.0182,0.0000,0.6385,0.0000,51.9475,777.3546,1.6520,41.1996,1.2358,1.1069,42.2913,0.0000,0.6857,0.0000,54.5357,741.0383,1.4465,29.3185,1.6444,2.1261,41.9479,0.0000,1.2197,0.0000,48.4503,701.1142,0.8744,24.6551,0.7273,1.8484,41.1487,0.0000,1.1461,0.0000,39.7274,710.0297,0.8869,45.3865,0.0000,1.2379,43.6415,0.0000,0.6744,0.0000,51.1811,635.2663,1.2649,28.6756,1.3575,1.1296,41.2902,0.0000,0.6996,0.0000,40.1850,650.4544,0.8187,24.2383,1.3612,1.8191,42.0475,0.0000,1.0501,0.0000,38.7834,677.7892,0.5562,38.0916,0.0000,1.5297,41.1891,0.0000,1.0082,0.0000,1.0000,2.0000,2yhd
4.7200,81.8635,951.5186,3.4668,17.6159,8.3998,10.5953,74.5966,0.1708,2.3448,0.0000,71.7613,909.4398,2.9691,16.8686,7.1928,12.4056,75.2075,0.2922,2.4280,0.7257,69.0144,986.6869,2.3627,5.9508,6.7998,18.2835,60.8338,1.0753,2.3542,1.0000,72.9179,915.5042,4.2082,15.8512,8.3845,11.9919,71.4427,0.0820,2.3410,0.0000,72.6121,990.6310,1.8826,7.4611,4.6307,14.8071,71.4763,0.0890,2.3133,0.0000,64.1768,956.0173,1.6116,10.2384,4.7321,13.2421,72.7219,0.0012,2.3176,0.0000,69.8737,897.9874,2.4701,6.3827,6.1816,13.5624,69.8074,0.0819,2.3317,0.0000,54.8575,897.8961,2.4044,11.2018,6.4746,13.8809,75.4880,0.3204,2.3114,0.4412,62.6769,921.9622,1.6422,16.3534,3.9518,19.5985,66.2296,0.6539,2.3362,0.9400,7.0000,4.0000,1vso
4.7600,67.3652,1130.9453,0.9045,41.4379,1.2632,3.0077,36.3256,0.0087,3.1603,0.0000,54.0918,1170.1418,0.3220,45.4404,0.4738,3.1257,36.3554,0.0002,2.8692,0.0000,70.9985,1140.2368,0.8633,30.1908,1.6038,2.6036,38.4693,0.1628,3.3558,0.0000,57.1101,1132.5060,0.3454,45.3116,0.5230,3.7067,38.0071,0.0216,3.4848,0.0000,58.8453,1178.1345,1.0471,26.2030,2.1778,3.0172,37.4426,0.0907,3.1602,0.0000,51.5270,1162.3387,0.5063,43.7427,0.4102,4.3282,37.6779,0.0000,3.8579,0.0000,58.6683,1162.6593,1.0827,23.8935,1.9233,2.9119,36.8904,0.0689,3.3753,0.0000,71.8944,1040.1786,0.8791,31.3841,1.2444,4.2500,39.7433,0.0002,3.4770,0.0000,47.7029,1146.0776,0.2447,37.6097,0.2580,2.7400,36.5603,0.0000,2.4140,0.0000,3.0000,2.0000,1q8t
4.7600,76.3888,1397.0176,0.7491,93.4654,0.0000,5.7084,47.3934,0.0002,11.7805,0.0000,76.3888,1397.0176,0.7491,93.4654,0.0000,5.7084,47.3934,0.0002,11.7805,0.0000,76.3888,1397.0176,0.7491,93.4654,0.0000,5.7084,47.3934,0.0002,11.7805,0.0000,76.3888,1397.0176,0.7491,93.4654,0.0000,5.7084,47.3934,0.0002,11.7805,0.0000,76.3888,1397.0176,0.7491,93.4654,0.0000,5.7084,47.3934,0.0002,11.7805,0.0000,65.5854,1405.5074,0.5542,77.5084,0.0000,5.8445,47.3892,0.0000,11.8003,0.0000,68.3692,1417.1473,1.4909,90.9801,0.4484,5.3331,47.5570,0.1158,11.6183,0.0000,65.6948,1395.1754,0.8213,71.6437,0.2749,4.4567,47.5200,0.6321,11.7767,0.0000,87.1286,1374.6296,3.5145,92.1658,0.0000,4.7584,48.1882,0.0000,11.6858,0.0000,2.0000,1.0000,3acw
4.7700,138.2430,1941.6406,4.0615,31.0133,7.1886,55.9476,454.7799,0.7458,2.1598,1.0003,154.7805,2061.9971,3.6506,41.3424,4.6152,54.4338,418.4812,2.0984,1.3755,2.6362,153.5876,2095.2263,3.2873,42.1993,4.2382,54.8089,381.0095,2.3430,0.9257,2.7108,134.0249,2027.7537,3.9587,36.0829,6.0561,61.0487,412.7713,3.4687,1.5149,4.6540,109.4946,1844.0100,2.7450,34.5645,5.3527,74.3112,457.1608,2.6739,3.0046,4.3921,118.3471,1898.8341,3.0776,37.5854,5.1956,67.8308,477.5061,1.8635,2.5926,2.8279,110.4865,1821.2375,2.9146,37.8058,5.9289,74.0467,453.2516,2.8363,2.4046,3.9749,124.9802,1989.5504,3.1043,44.8297,4.8931,58.9081,419.2166,3.0908,2.4708,3.8979,107.1236,1975.9888,3.4883,29.1763,6.5656,56.6824,368.4538,1.9367,1.0953,3.8831,20.0000,4.0000,1str
4.8500,54.8957,1015.1203,2.9508,7.8709,6.7685,11.6811,58.3309,0.4474,0.0000,1.6518,46.6348,969.8722,2.3362,4.0920,6.5261,11.0299,58.9877,0.8632,0.0000,2.3710,59.2048,1097.4390,4.4743,0.8818,8.4277,9.6866,58.6813,0.8200,0.0000,1.5978,47.9296,1036.8293,2.5583,1.0000,6.0959,18.7129,51.5661,0.9748,0.0000,1.9542,52.8265,952.5719,2.5795,0.2501,7.0170,13.7241,55.3886,1.0703,0.0000,1.8239,63.9477,991.6342,2.2375,2.9947,4.9418,11.5267,58.2216,0.9242,0.0000,2.1215,61.0929,1040.3744,1.6762,6.9974,3.5414,12.1519,56.2707,0.4346,0.0000,1.3548,51.9346,1105.4812,2.2268,5.4703,4.1788,12.6455,58.0306,0.6147,0.0000,1.6321,50.9793,906.8848,3.9035,2.0000,8.1514,15.1334,54.0236,1.3941,0.0000,2.4138,5.0000,5.0000,2qwd
4.8500,66.9549,849.5734,1.1863,46.7704,1.4310,5.1300,37.5729,0.0300,0.8054,0.0000,44.0724,850.8130,0.8847,32.9145,1.0753,4.2354,34.9033,0.1150,0.4011,0.2043,50.0824,856.8549,0.6318,35.2495,0.0000,5.6282,34.0485,0.0501,0.2073,0.0000,44.0536,830.5741,0.9509,22.2112,1.3920,5.1015,37.5982,0.0308,0.8340,0.0000,44.8067,807.2305,0.4967,30.6202,0.3871,2.9446,36.3271,0.4329,0.6784,0.5193,47.4928,747.9816,1.0436,27.8196,1.2427,5.1921,34.3485,0.0482,0.2691,0.0271,41.5935,727.2474,0.7591,31.3790,1.1417,3.7251,37.2424,0.4154,1.5883,0.4415,47.1539,766.3196,0.5449,26.4580,0.6827,2.4933,37.2396,1.0875,1.3947,0.8868,41.9003,721.0295,0.6593,25.4121,0.9129,4.8257,35.6556,0.1135,0.6147,0.0000,1.0000,3.0000,3cj2
4.8600,73.0350,1287.9547,1.9593,59.0642,1.9966,16.0012,98.2660,0.4395,14.5612,0.0000,73.9923,1322.5928,0.9239,49.6234,0.5996,15.0543,98.0449,0.6673,14.6338,0.4454,67.4385,1227.7922,1.4191,51.5891,1.7204,23.4773,94.2105,0.4308,14.5815,0.0000,62.3770,1395.5649,1.7425,52.8749,0.7614,15.4041,98.2357,0.2934,13.4144,0.4090,69.2901,1268.2039,0.7098,35.0064,0.7725,14.6142,98.9400,0.2719,13.5114,0.4917,63.9489,1275.7184,1.7873,31.1054,2.6044,13.5556,99.8116,0.0423,13.2645,0.0000,57.9900,1282.9679,1.5510,30.7269,2.2157,16.5832,98.1902,0.1097,12.9228,0.0000,57.7152,1215.0284,1.1990,39.3331,1.5587,18.3622,96.6754,0.2244,13.4789,0.0000,52.8352,1184.7241,0.9881,50.6262,0.3861,18.2896,98.8253,0.2414,13.7607,0.0000,5.0000,1.0000,2brb
4.8900,88.6561,928.6014,4.4224,16.2502,9.0715,2.7848,16.5853,0.3382,0.0000,0.0000,81.5656,944.6299,3.8129,9.9932,7.7052,4.1579,16.8908,0.0603,0.0000,0.2228,76.0418,936.0873,4.2259,12.0605,7.6879,5.9377,15.4346,0.2383,0.0000,0.6898,73.7201,967.5027,3.9653,13.7544,7.2652,10.3071,10.0805,0.1971,0.0000,0.0000,69.1872,949.9735,2.7612,10.0993,5.9740,10.7567,9.3493,0.5260,0.0000,0.6320,73.1736,952.0118,3.0240,12.9545,5.8212,6.3892,15.3055,0.0058,0.0000,0.0000,70.6898,950.5795,3.2846,9.6553,6.1394,9.0630,13.1125,0.5942,0.0000,0.8302,73.1940,970.6503,2.8244,12.5901,4.7012,11.7895,8.0598,0.6442,0.0000,0.7041,76.6388,966.5175,3.4300,16.1153,4.4964,9.0947,13.0553,0.5793,0.0000,0.8154,3.0000,3.0000,1p1q
4.8900,86.9325,771.8934,5.6837,0.0000,8.7370,1.0428,2.9044,0.0000,0.0000,0.0000,61.8038,767.2404,3.4018,0.0000,6.8385,0.6181,3.5091,0.0000,0.0000,0.0000,71.2036,760.8831,4.3030,0.0000,6.8337,0.8230,3.0566,0.0000,0.0000,0.0000,55.4334,754.8813,2.5692,0.0000,4.5765,0.5382,2.7720,0.2993,0.0000,0.7816,53.6856,735.3163,2.7349,0.0000,4.9086,0.3545,3.2766,0.3129,0.0000,0.7991,39.0793,724.0899,2.2479,0.0000,5.0537,0.4633,3.3308,0.2224,0.0000,0.6737,38.3050,721.8405,1.1732,0.0000,3.2897,0.7978,2.7454,0.1448,0.0000,0.5436,47.4093,658.1176,2.1736,0.0000,4.7203,0.4103,2.8109,0.4332,0.0000,0.9402,40.3911,737.3749,2.9079,0.0000,5.4514,1.0012,2.7426,0.0697,0.0000,0.3772,1.0000,4.0000,2j77
4.8900,82.8371,899.5388,4.8854,0.0000,8.5025,3.9349,2.8180,0.0000,0.0000,0.0000,74.6069,887.1221,4.0981,0.0000,6.6613,1.4419,5.2090,0.0000,0.0000,0.0000,42.9383,692.4874,1.4536,0.0000,4.5058,2.0057,3.6875,0.1199,0.0000,0.4947,40.0551,788.3391,1.8800,0.0000,4.5899,4.0541,2.6021,0.0000,0.0000,0.0000,40.3919,768.0029,1.8761,0.0000,4.5639,0.7238,5.1370,0.1208,0.0000,0.4964,41.6120,707.7141,2.1219,0.0000,5.2960,0.7601,5.1521,0.1070,0.0000,0.4673,39.7859,743.9951,1.8077,0.0000,4.5688,1.3003,4.0645,0.2257,0.0000,0.6787,37.1906,752.9890,1.6837,0.0000,4.2893,1.8816,3.7451,0.1360,0.0000,0.5268,39.7983,766.2735,1.2567,0.0000,3.3971,0.5620,4.9684,0.2221,0.0000,0.6732,1.0000,4.0000,3d4z
4.9400,63.4421,936.7512,0.8007,52.4882,1.8748,9.7173,43.2748,0.0750,5.6552,0.0000,68.3259,936.5719,0.6013,37.7867,1.0915,10.8865,43.8854,0.0077,5.6374,0.0000,76.7123,878.1597,0.6781,45.4793,0.7850,9.1384,43.9332,0.1327,5.9657,0.0000,64.4601,871.8813,0.9059,42.8832,1.8528,10.3712,43.3266,0.3022,5.7374,0.0000,60.2632,842.0862,0.6957,50.4350,1.0871,8.5603,46.6884,0.0720,5.7634,0.0000,53.0551,859.1113,1.0329,39.0121,1.8490,15.5435,41.2724,0.1100,7.1989,0.0000,57.5574,887.3358,0.5036,37.1313,0.7108,12.4178,41.5760,0.1448,8.0696,0.0000,58.4986,857.8400,0.7230,49.6621,0.5810,10.5551,48.3162,0.0746,5.4228,0.0000,67.8731,781.4561,1.0284,45.4074,1.5477,9.6443,43.1753,0.1443,5.8165,0.0000,6.0000,1.0000,2gss
5.1000,62.9105,687.5143,2.2627,4.0075,5.1149,0.4772,4.3940,0.0000,0.0000,0.0000,62.7317,686.8847,2.3239,3.9783,5.2179,0.4683,4.3931,0.0000,0.0000,0.0000,53.8299,673.0380,1.2123,3.8634,3.2093,0.4015,4.3874,0.0000,0.0000,0.0000,53.8989,672.8080,1.2198,3.7547,3.2223,0.3901,4.3888,0.0000,0.0000,0.0000,58.5017,673.4835,1.7644,4.1550,3.6346,0.4991,4.3946,0.0000,0.0000,0.0000,56.7234,640.4326,1.3767,3.1945,1.8213,0.5139,4.3959,0.0000,0.0000,0.0000,42.7268,597.1629,0.7209,3.1643,1.2911,0.1927,4.3754,0.0000,0.0000,0.0000,34.9161,533.6594,0.9396,6.4011,2.0530,0.1630,4.3742,0.0000,0.0000,0.0000,39.5815,533.9214,0.5702,5.1521,1.2461,0.3614,4.3877,0.0000,0.0000,0.0000,1.0000,2.0000,3gy4
5.1500,55.0689,938.4115,1.8557,0.1722,3.8076,13.4090,66.2966,0.9104,0.0000,0.9262,63.5093,954.2811,2.4993,2.0823,3.7511,8.9521,67.3982,1.0094,0.0000,1.5323,53.0554,960.8287,1.7694,1.8055,2.9393,10.6748,66.8276,0.6416,0.0000,1.1529,66.2698,900.3663,1.7560,3.0000,2.4205,12.3398,67.2476,0.4490,0.0000,0.8974,60.1901,891.0268,1.9527,3.4782,2.4999,11.8021,67.3276,0.4105,0.0000,0.6930,47.4869,813.4908,2.6163,1.6431,5.1091,13.6088,66.4301,0.2984,0.0000,0.3060,51.1980,841.2794,1.5206,0.0000,3.2276,13.5058,65.9961,0.6183,0.0000,0.6967,57.4898,803.4350,1.0852,2.2784,2.6138,13.1215,66.2498,0.4136,0.0000,0.0000,40.5464,879.0981,1.1394,4.8449,2.5276,10.7589,67.9579,0.3769,0.0000,0.4161,4.0000,2.0000,1o0m
5.1500,70.3303,502.4013,4.8965,0.0000,7.9424,0.5230,0.2558,0.3978,0.0000,0.9010,66.8887,499.3607,5.2332,0.0000,6.6335,0.7356,0.3358,0.1213,0.0000,0.4975,44.6846,472.3752,1.3918,0.0000,2.3886,1.1739,0.1566,0.3988,0.0000,0.9021,43.4878,493.3673,1.0248,0.0000,1.7469,0.5351,0.4229,0.1650,0.0000,0.5804,43.8000,486.4236,1.0809,0.0000,2.1733,0.4502,0.4841,0.0000,0.0000,0.0000,42.5620,501.0635,1.2437,0.0000,1.9207,0.7255,0.3578,0.1100,0.0000,0.4738,67.0926,503.9434,5.8538,0.0000,6.9606,0.5374,0.4257,0.1634,0.0000,0.5775,41.3352,462.1676,1.0724,0.0000,2.1715,0.3434,0.6752,0.0000,0.0000,0.0000,39.2439,467.6346,1.1806,0.0000,2.1855,0.1361,0.7893,0.0000,0.0000,0.0000,2.0000,2.0000,1pb8
5.1800,50.4855,636.2360,1.3014,25.1882,2.4638,2.7834,5.7646,0.0027,0.0000,0.0000,43.3793,625.5964,1.6773,23.6407,3.5631,2.6540,6.2296,0.0021,0.0000,0.0000,43.4099,625.7443,1.6241,23.6834,3.4469,2.6550,6.2364,0.0014,0.0000,0.0000,33.2095,629.5106,1.3027,17.9675,2.9770,3.8248,4.8310,0.0001,0.0000,0.0000,43.7689,591.8977,1.0574,5.2516,2.7761,3.1043,5.7728,0.0001,0.0000,0.0000,41.0084,608.4478,0.7699,11.5462,2.0433,1.6308,6.0374,0.0014,0.0000,0.0000,40.0049,556.4268,1.2764,7.3133,3.4171,1.1015,8.0992,0.0000,0.0000,0.0000,53.6134,653.5923,0.9483,2.1596,1.3493,2.8267,5.9242,0.0000,0.0000,0.0000,39.8961,571.2017,0.9421,1.9902,2.7792,2.7929,5.1147,0.0009,0.0000,0.0000,3.0000,3.0000,1ft7
5.2000,88.7303,1237.8420,4.4302,25.8053,9.2804,29.6007,190.7586,2.0632,1.2411,2.0366,90.8903,1211.5868,3.0244,26.7302,6.2061,28.9001,155.0741,1.2040,3.0594,1.5660,98.4962,1306.4585,4.0492,20.7009,7.2587,24.9033,159.7656,1.2424,2.4039,1.1593,86.3777,1249.1394,3.8752,15.3839,8.7416,22.5373,164.4500,0.9936,1.7662,0.6248,80.8794,1240.4907,4.5607,24.0103,8.4729,28.8626,158.6989,1.8228,2.1322,2.4694,83.8825,1256.9869,2.3061,18.4631,5.4511,22.8799,193.4223,1.5182,0.4760,1.8029,76.8663,1207.8463,3.1663,22.0368,7.0056,30.2000,165.3983,1.2799,1.9338,1.0110,79.3830,1078.6537,3.6734,20.5824,7.0955,33.7494,223.4977,1.6808,0.5155,2.4451,85.1326,1145.1302,2.1900,17.1568,5.3715,31.2458,198.3171,0.8434,0.7961,0.3137,12.0000,1.0000,3ov1
5.2200,146.9159,2255.9277,3.6175,34.3533,6.4182,100.2060,758.2044,4.0557,6.4552,7.2311,180.9953,2418.4277,5.9928,24.5277,11.5348,73.6935,761.0413,4.7653,7.9777,4.7318,153.8015,2341.9707,3.5627,42.8209,5.8589,83.9613,667.7679,3.4165,2.8511,6.3732,141.0155,2321.6299,2.5322,33.3049,5.1528,104.6885,728.0375,5.7707,5.3721,8.1647,157.7391,2330.4631,3.1128,30.5117,4.4688,101.1708,775.7142,4.4965,6.2863,6.6244,145.5318,2223.7578,3.2134,24.6195,5.5647,95.1196,698.5460,2.9941,5.5970,6.5953,156.5702,2247.9646,4.3668,34.6429,7.8386,81.9422,694.4402,4.0802,5.9333,6.7449,179.4540,2528.3164,4.3284,41.5104,6.1231,71.3389,618.8489,2.4187,2.1254,3.2577,138.4027,2084.2017,3.5424,44.8905,5.7762,94.6824,914.2811,5.3474,3.9891,8.5147,28.0000,6.0000,1zea
5.2200,61.7083,785.5102,2.1509,25.7786,5.4890,1.0969,6.0118,0.4874,0.0000,0.0000,43.5784,731.2540,0.8720,8.9294,3.0614,1.7838,6.4218,0.0000,0.0000,0.0000,47.2802,770.9875,2.0472,7.7929,3.6248,1.8380,6.3537,0.0001,0.0000,0.0000,37.3118,701.4705,1.9854,17.0107,4.0540,1.9050,6.3938,0.0000,0.0000,0.0000,39.4755,736.5368,1.1918,2.5436,3.2786,1.8483,6.3604,0.0000,0.0000,0.0000,44.3750,741.9113,0.8989,25.5227,1.0474,1.8261,6.3463,0.0010,0.0000,0.0000,39.1130,711.4117,1.3403,18.3010,2.6648,1.7825,6.4079,0.0000,0.0000,0.0000,36.7522,690.4786,0.9070,21.5022,2.0405,1.7109,6.4244,0.0000,0.0000,0.0000,41.7299,705.1730,1.6468,2.8486,3.6477,1.7529,6.2822,0.0403,0.0000,0.0000,1.0000,5.0000,2zxd
5.2600,68.7747,636.2466,6.4267,0.0000,11.5462,4.1224,8.3013,0.0098,0.0000,0.0000,51.9704,637.8184,2.4481,0.0000,5.9952,2.3045,9.3519,0.0000,0.0000,0.0000,52.1450,621.0381,1.5411,0.0000,4.7968,0.5008,10.6340,0.0000,0.0000,0.0000,55.1650,621.7350,1.1851,0.0000,4.0358,1.4168,9.5114,0.0015,0.0000,0.0000,52.5444,627.0428,1.8444,0.0000,4.9253,1.4596,10.6393,0.0461,0.0000,0.0000,40.7553,631.1368,1.4156,0.0000,4.6220,6.3951,6.3086,0.0155,0.0000,0.0000,41.0105,614.5965,1.7737,0.0000,5.0930,7.1996,5.7317,0.0152,0.0000,0.0000,49.1346,620.2797,1.6546,0.0000,4.6304,1.4282,9.5450,0.0044,0.0000,0.0000,57.2251,620.4760,1.3400,0.0000,2.8283,1.6257,10.9250,0.0080,0.0000,0.0000,4.0000,0.0000,2qft
5.2900,101.7366,1006.0602,5.9624,23.5465,6.1250,5.4966,36.3081,1.3482,0.0000,1.0000,39.4327,654.1613,1.4492,0.0000,3.3953,8.4453,34.9179,0.2993,0.0000,0.5675,47.6113,663.3314,2.7069,0.4320,4.2021,8.5183,35.7567,0.0624,0.0000,0.4672,42.8152,595.8600,1.3815,11.4070,2.7302,6.7341,35.6948,0.4097,0.0000,0.7609,47.3634,437.7030,0.9947,15.4562,2.5850,6.5757,36.0972,0.2035,0.0000,0.4895,36.6118,496.0515,2.2719,9.0891,4.3943,8.6258,35.0205,0.3037,0.0000,0.7251,33.8264,501.2877,1.6041,5.0726,3.6877,7.8411,36.8877,0.0731,0.0000,0.4745,40.5302,535.1638,1.7910,1.6584,3.5640,9.2190,34.0052,0.2494,0.0000,0.5021,41.2534,514.5670,1.3026,19.1314,2.1164,7.9281,34.4956,0.4746,0.0000,0.7245,3.0000,0.0000,1c88
5.3200,102.7542,1201.6710,3.0991,4.2285,5.1800,5.1237,45.0901,0.0000,0.0000,0.0000,91.6926,975.7268,1.8172,1.0487,3.8654,4.6188,52.6523,0.0010,0.0000,0.0000,89.5378,1064.6754,1.9703,3.9156,2.8908,11.8397,53.1312,0.0586,0.0000,0.0000,83.5399,1097.9487,3.9170,7.9844,6.1996,10.6980,57.8386,0.5279,0.0000,0.0000,76.5574,1037.6140,3.0852,2.8578,6.0223,7.1839,58.9001,0.2315,0.0000,0.0000,91.7429,1132.2683,1.5720,5.1520,2.4232,10.0521,47.9939,0.6375,0.0000,0.0000,89.8219,1100.2981,2.6293,5.2369,3.5576,5.4668,43.6550,0.0028,0.0000,0.0000,80.8719,987.2155,2.7575,0.7790,5.0620,13.5061,53.3062,0.3805,0.0000,0.0000,80.6650,1140.5559,2.7252,3.0942,3.2605,7.8735,61.8301,0.0223,0.0000,0.0000,5.0000,1.0000,1lvu
