pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
4.9100,3661.0000,985.0000,894.0000,3.0000,718.0000,204.0000,179.0000,1.0000,1047.0000,273.0000,238.0000,1.0000,33.0000,8.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.1957,1470.2657,2.1666,80.9867,3.7797,101.4343,726.5262,4.5689,8.2127,7.8911,3870.0000,1021.0000,917.0000,5.0000,793.0000,205.0000,169.0000,0.0000,1132.0000,300.0000,260.0000,1.0000,54.0000,13.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.1658,1762.2759,3.4880,77.7358,5.2473,67.9252,599.2667,1.2384,0.5219,3.4769,0.0308,3rdv
7.4000,2309.0000,542.0000,666.0000,32.0000,1039.0000,235.0000,296.0000,14.0000,639.0000,151.0000,188.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6136,1209.4011,0.9953,8.8076,1.5263,6.6707,55.7397,0.2058,0.0000,0.2434,2285.0000,550.0000,670.0000,30.0000,1049.0000,244.0000,290.0000,14.0000,622.0000,149.0000,194.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.5039,1159.6230,0.5203,11.3503,0.6074,7.1543,56.1242,0.2084,0.0000,0.1613,0.2222,3re4
6.2500,2077.0000,574.0000,575.0000,24.0000,307.0000,82.0000,82.0000,3.0000,802.0000,218.0000,211.0000,10.0000,114.0000,36.0000,34.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,37.0000,39.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.6959,1091.8867,2.1867,36.8305,3.0073,6.7819,68.2434,1.0162,1.0962,1.0000,2021.0000,564.0000,565.0000,21.0000,290.0000,84.0000,81.0000,3.0000,732.0000,208.0000,201.0000,8.0000,109.0000,30.0000,31.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.0000,38.0000,41.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.6479,1062.0724,1.5398,40.2694,1.2686,7.5880,68.9470,0.6399,1.5996,1.0000,0.1538,3rf4
5.6300,2076.0000,579.0000,570.0000,24.0000,199.0000,52.0000,49.0000,2.0000,576.0000,156.0000,150.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5588,948.1624,2.3590,44.8448,2.5133,4.9117,37.4481,0.7120,1.5398,1.0000,2117.0000,586.0000,579.0000,23.0000,169.0000,49.0000,53.0000,2.0000,468.0000,133.0000,130.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.4086,911.0238,1.2758,42.1724,0.0000,5.1174,36.3493,0.6906,0.9345,1.0000,0.2000,3rf5
9.9200,2643.0000,626.0000,701.0000,11.0000,903.0000,204.0000,229.0000,1.0000,214.0000,54.0000,59.0000,2.0000,230.0000,57.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.8452,1246.0590,3.3783,26.1623,2.5582,7.1868,37.6692,0.2980,0.7768,0.0000,2578.0000,640.0000,713.0000,22.0000,886.0000,225.0000,259.0000,6.0000,179.0000,42.0000,45.0000,2.0000,188.0000,46.0000,50.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.2149,1182.2505,2.1091,13.2303,3.2240,4.8357,37.1199,0.2226,0.7788,0.0000,0.1667,3rlb
7.0800,2273.0000,573.0000,715.0000,21.0000,621.0000,150.0000,186.0000,6.0000,165.0000,40.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,426.0000,97.0000,117.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.6678,1008.3967,1.0386,32.7318,1.4014,2.9803,39.5922,0.0066,1.5968,0.0000,2098.0000,543.0000,683.0000,18.0000,643.0000,145.0000,187.0000,6.0000,127.0000,36.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,305.0000,86.0000,105.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.8623,979.7637,0.8376,23.1545,1.6377,2.8086,39.8105,0.0113,1.6722,0.0000,0.2857,3rlp
7.4000,2922.0000,716.0000,894.0000,25.0000,820.0000,200.0000,237.0000,7.0000,159.0000,40.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,423.0000,96.0000,114.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6255,1254.6262,1.7928,33.7941,1.9372,8.7615,60.8010,0.0496,3.8122,0.0000,2783.0000,704.0000,869.0000,24.0000,758.0000,194.0000,236.0000,7.0000,154.0000,40.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,403.0000,95.0000,115.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0272,1194.9738,0.6888,27.2217,0.0000,6.6021,60.5035,0.0747,2.7058,0.0000,0.3333,3rlq
7.5200,3178.0000,781.0000,970.0000,27.0000,829.0000,204.0000,238.0000,7.0000,165.0000,41.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,431.0000,96.0000,116.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.3074,1326.9224,2.2690,42.1155,2.1184,8.9337,64.8381,0.0716,3.8388,0.0000,3023.0000,762.0000,928.0000,26.0000,802.0000,203.0000,238.0000,6.0000,151.0000,40.0000,49.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,400.0000,89.0000,110.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.9091,1280.1592,1.6701,32.8519,0.6307,6.7639,64.6159,0.0736,2.7921,0.0000,0.3333,3rlr
5.7700,2674.0000,672.0000,760.0000,21.0000,1299.0000,313.0000,367.0000,14.0000,175.0000,42.0000,46.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.0000,49.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.6625,1278.5348,1.7711,35.3909,2.5023,7.0763,42.4528,0.0797,0.0000,0.0000,2458.0000,608.0000,699.0000,18.0000,904.0000,218.0000,252.0000,7.0000,182.0000,48.0000,50.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.0000,50.0000,53.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.9313,1118.4355,1.0780,32.2606,2.2730,5.7898,47.3138,0.0021,0.0000,0.0000,0.1818,3rm4
4.7700,2084.0000,527.0000,590.0000,20.0000,740.0000,173.0000,198.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.0000,48.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.7635,896.3398,0.5278,29.9329,1.2793,0.9752,21.9694,0.0000,0.0000,0.0000,2089.0000,513.0000,574.0000,22.0000,742.0000,176.0000,199.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.0000,51.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.9751,888.4274,0.5724,22.1082,1.5809,0.6481,22.5972,0.0000,0.0000,0.0000,0.5000,3rm9
8.1900,3986.0000,1043.0000,1124.0000,33.0000,605.0000,155.0000,171.0000,6.0000,766.0000,209.0000,217.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.0000,78.0000,90.0000,3.0000,157.0000,43.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.2123,1886.4342,4.0951,53.9501,2.2252,18.8622,116.1808,0.1855,4.5968,0.0000,3390.0000,918.0000,1016.0000,35.0000,443.0000,125.0000,137.0000,4.0000,583.0000,162.0000,186.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.0000,95.0000,104.0000,3.0000,192.0000,52.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.8362,1697.3632,1.5317,49.0306,2.1975,12.3261,126.6116,0.0570,0.1534,0.0000,0.1176,3roc
4.5500,2042.0000,513.0000,618.0000,56.0000,1115.0000,275.0000,333.0000,29.0000,189.0000,49.0000,62.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.5195,1020.1057,2.4392,15.7589,3.4473,1.0738,10.6543,0.0000,0.0000,0.0000,2049.0000,521.0000,624.0000,60.0000,1130.0000,274.0000,336.0000,30.0000,179.0000,46.0000,52.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.9010,1029.3597,2.7115,17.4681,2.4316,1.1234,11.3499,0.0000,0.0000,0.0000,0.3333,3rr4
4.4100,2335.0000,573.0000,645.0000,0.0000,374.0000,94.0000,101.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,38.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.5639,937.5613,1.4755,44.7575,1.7082,0.9682,19.1454,0.0000,1.5156,0.0000,2137.0000,553.0000,602.0000,1.0000,285.0000,62.0000,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0000,49.0000,58.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.6155,803.0421,1.0885,46.6587,1.2963,1.4501,19.7658,0.0000,1.6394,0.0000,0.4000,3rsx
8.8000,6694.0000,2177.0000,1894.0000,50.0000,209.0000,62.0000,57.0000,0.0000,2461.0000,776.0000,677.0000,5.0000,0.0000,0.0000,0.0000,0.0000,192.0000,62.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.6646,3060.3953,8.8664,54.0831,6.9631,45.7231,260.5352,1.6186,33.4096,2.5435,5994.0000,1949.0000,1719.0000,43.0000,192.0000,70.0000,60.0000,2.0000,2203.0000,716.0000,626.0000,23.0000,0.0000,0.0000,0.0000,0.0000,188.0000,62.0000,48.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.8081,2739.2231,7.1921,52.0224,8.6321,51.3391,277.3167,1.0792,28.6423,1.2605,0.0303,3rt4
4.8500,3126.0000,784.0000,890.0000,0.0000,410.0000,108.0000,121.0000,0.0000,149.0000,31.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6198,1055.1720,0.7238,73.0294,0.8400,18.2960,89.4456,0.6030,20.3389,0.0000,3136.0000,812.0000,909.0000,0.0000,428.0000,112.0000,131.0000,0.0000,126.0000,37.0000,41.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.7389,1022.8755,0.7440,77.3650,0.5676,12.0896,94.3191,0.1407,14.4498,0.0000,0.1538,3ru1
9.2800,3295.0000,1055.0000,1060.0000,0.0000,1461.0000,475.0000,487.0000,0.0000,952.0000,319.0000,309.0000,0.0000,357.0000,108.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,221.0061,2402.8086,7.6492,21.9716,12.1958,10.0295,172.7752,0.5414,0.0000,0.8752,3314.0000,1049.0000,1063.0000,0.0000,1432.0000,472.0000,474.0000,0.0000,969.0000,329.0000,315.0000,0.0000,351.0000,109.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.9983,2326.5537,5.0458,21.5652,8.4405,11.6082,173.1107,0.4423,0.0000,0.0000,0.0833,3rux
4.9200,2374.0000,678.0000,789.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1077.0000,317.0000,378.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.5202,1037.4159,1.8904,32.8265,2.7335,13.5453,49.8212,0.3453,2.6806,0.0000,2316.0000,665.0000,743.0000,7.0000,0.0000,0.0000,0.0000,0.0000,1093.0000,318.0000,338.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6975,1094.4551,2.1307,11.6717,3.5155,17.1793,48.1278,0.9339,5.0915,0.0000,0.1667,3rv8
9.2200,4078.0000,1041.0000,1226.0000,20.0000,1291.0000,312.0000,377.0000,7.0000,298.0000,72.0000,88.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0000,49.0000,48.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.5830,1809.7858,1.6016,28.2812,2.9073,20.7755,140.7601,1.0336,3.4777,0.0000,3868.0000,1009.0000,1221.0000,17.0000,1153.0000,287.0000,342.0000,6.0000,344.0000,83.0000,103.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,37.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.5215,1728.7214,1.4481,20.5436,2.9798,16.1842,152.2693,0.3201,3.6124,0.3989,0.1333,3rwp
7.8000,1760.0000,487.0000,434.0000,9.0000,417.0000,110.0000,103.0000,2.0000,662.0000,189.0000,171.0000,3.0000,244.0000,70.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,412.0000,104.0000,92.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5517,966.8612,1.3459,40.2725,2.3368,1.6872,40.7226,0.0000,0.1929,0.0000,1791.0000,518.0000,456.0000,9.0000,438.0000,120.0000,109.0000,2.0000,651.0000,181.0000,160.0000,3.0000,245.0000,70.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,493.0000,140.0000,120.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.7136,951.0494,1.3172,41.4769,2.0022,2.0339,40.1673,0.0000,0.7180,0.0000,0.1818,3ryj
7.0700,1761.0000,489.0000,441.0000,9.0000,420.0000,111.0000,101.0000,2.0000,667.0000,193.0000,171.0000,3.0000,246.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.4848,857.7610,1.3241,32.9898,2.2256,1.3512,24.4951,0.0000,0.6375,0.0000,1778.0000,513.0000,457.0000,9.0000,429.0000,123.0000,108.0000,2.0000,660.0000,182.0000,163.0000,3.0000,244.0000,70.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.6358,855.0314,1.0891,31.3766,1.5106,1.3454,24.3643,0.0000,1.0056,0.0000,0.2222,3ryv
8.1400,1950.0000,559.0000,493.0000,10.0000,433.0000,119.0000,108.0000,2.0000,644.0000,182.0000,161.0000,3.0000,245.0000,70.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,795.0000,223.0000,196.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6172,1066.5868,1.2627,42.9880,1.9620,4.2717,55.4160,0.0957,1.4183,0.0000,1892.0000,516.0000,462.0000,10.0000,416.0000,112.0000,101.0000,2.0000,659.0000,188.0000,167.0000,3.0000,245.0000,70.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,652.0000,164.0000,142.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.1139,1070.3009,1.4900,45.5508,1.9268,4.7656,56.1099,0.1169,1.5414,0.0000,0.1538,3ryx
7.4200,1899.0000,519.0000,465.0000,10.0000,418.0000,110.0000,102.0000,2.0000,660.0000,187.0000,168.0000,3.0000,243.0000,69.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.5940,890.9153,1.1991,39.0112,1.8965,2.7363,29.7492,0.0000,0.8554,0.0000,1955.0000,565.0000,495.0000,10.0000,431.0000,119.0000,109.0000,2.0000,650.0000,181.0000,163.0000,3.0000,244.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7822,877.7561,1.1149,37.7195,1.9081,2.3913,29.1427,0.0000,1.9251,0.0000,0.1818,3ryy
8.6200,2073.0000,597.0000,527.0000,10.0000,434.0000,120.0000,109.0000,2.0000,660.0000,184.0000,164.0000,3.0000,246.0000,69.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1073.0000,300.0000,265.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.3283,1212.8323,1.4320,48.9312,1.5755,5.8060,69.6023,0.2704,5.4008,0.0000,1988.0000,540.0000,479.0000,11.0000,417.0000,111.0000,102.0000,2.0000,660.0000,190.0000,170.0000,3.0000,245.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,814.0000,204.0000,183.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7627,1146.7010,1.4726,46.2152,2.1867,4.4809,65.8357,0.1677,4.7664,0.0000,0.1333,3ryz
7.5500,2037.0000,547.0000,488.0000,11.0000,419.0000,113.0000,101.0000,2.0000,665.0000,189.0000,168.0000,3.0000,245.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.2144,929.2886,1.1462,43.0806,2.0273,3.7757,34.7958,0.0000,2.1180,0.0000,2139.0000,597.0000,538.0000,11.0000,423.0000,118.0000,107.0000,2.0000,647.0000,180.0000,161.0000,3.0000,242.0000,69.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.9489,920.2508,1.3307,43.1949,1.9513,3.8298,36.8671,0.0000,2.0188,0.0000,0.1538,3rz0
8.7400,2211.0000,632.0000,559.0000,10.0000,427.0000,121.0000,108.0000,2.0000,655.0000,182.0000,162.0000,3.0000,245.0000,69.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1337.0000,375.0000,329.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.1291,1316.8196,1.6248,50.9150,1.7198,8.8724,83.8226,1.0259,10.1271,0.0000,2176.0000,592.0000,528.0000,12.0000,419.0000,116.0000,102.0000,2.0000,676.0000,188.0000,169.0000,3.0000,243.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1260.0000,307.0000,264.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9154,1254.6698,1.5190,27.5039,2.0522,22.7634,100.4087,0.8475,13.8867,0.0000,0.1176,3rz1
7.8900,2138.0000,582.0000,531.0000,12.0000,418.0000,110.0000,105.0000,2.0000,668.0000,192.0000,171.0000,3.0000,244.0000,68.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.9367,948.2511,1.2584,46.0550,2.0380,4.0687,42.0864,0.0404,2.4219,0.0000,2486.0000,660.0000,567.0000,15.0000,442.0000,111.0000,102.0000,3.0000,675.0000,181.0000,164.0000,3.0000,241.0000,67.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.0515,1102.6401,1.8298,23.1348,1.9892,7.7085,42.4699,0.1713,7.2399,0.0000,0.1333,3rz5
8.9600,2414.0000,649.0000,576.0000,14.0000,419.0000,113.0000,103.0000,2.0000,670.0000,188.0000,172.0000,3.0000,242.0000,69.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1758.0000,436.0000,377.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.2424,1481.6748,1.5436,31.3837,1.7482,26.3622,143.0262,1.5087,19.4488,0.0000,2333.0000,658.0000,580.0000,10.0000,422.0000,116.0000,103.0000,2.0000,650.0000,180.0000,165.0000,3.0000,243.0000,68.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1603.0000,448.0000,398.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.3849,1344.1488,1.7542,48.9036,1.9442,14.8918,116.4366,1.1980,14.7869,0.0000,0.1053,3rz7
