pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
9.8900,2240.0000,632.0000,546.0000,10.0000,415.0000,107.0000,103.0000,2.0000,1023.0000,268.0000,235.0000,5.0000,656.0000,178.0000,161.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6944,1159.2448,1.6355,12.1923,2.5399,5.6030,59.4965,0.0124,2.1501,0.0000,0.2000,1bn3
9.9200,5955.0000,1644.0000,1800.0000,4.0000,1024.0000,284.0000,300.0000,1.0000,882.0000,238.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.6547,2377.0181,3.3167,82.3799,5.8217,38.4704,359.1053,0.8213,8.6116,0.3619,0.0625,1hxb
9.9200,5911.0000,1673.0000,1749.0000,10.0000,799.0000,229.0000,236.0000,1.0000,1325.0000,372.0000,397.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.1312,2448.2280,3.4098,94.7101,7.1080,45.9652,379.7727,1.1604,8.2629,0.0000,0.0417,1zsf
9.9500,6835.0000,1893.0000,2074.0000,1.0000,1186.0000,327.0000,354.0000,0.0000,1079.0000,294.0000,327.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.3604,2621.7329,3.8581,98.5527,6.6098,75.9830,509.3882,0.8606,15.0666,0.0000,0.0417,1hvl
9.9600,3464.0000,983.0000,1103.0000,96.0000,894.0000,248.0000,283.0000,21.0000,727.0000,220.0000,232.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,241.0000,79.0000,72.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.8388,1756.8063,4.2128,46.0820,4.9922,25.8776,192.3467,0.8376,1.5145,0.2118,0.0833,1fjs
10.0000,2279.0000,632.0000,559.0000,9.0000,414.0000,115.0000,102.0000,2.0000,1023.0000,275.0000,239.0000,5.0000,661.0000,179.0000,158.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0117,1163.5615,1.9820,12.6497,2.9878,6.3630,60.7043,0.0043,2.7337,0.0000,0.2000,1bnn
10.0000,3385.0000,976.0000,957.0000,30.0000,977.0000,271.0000,279.0000,7.0000,1475.0000,428.0000,407.0000,13.0000,128.0000,35.0000,36.0000,1.0000,170.0000,49.0000,46.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,183.7863,2191.3540,6.2424,24.2522,11.4581,26.6690,232.2988,0.4372,5.2467,0.0000,0.0435,1gar
10.0000,3827.0000,982.0000,1081.0000,17.0000,0.0000,0.0000,0.0000,0.0000,976.0000,238.0000,260.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.2975,1352.7338,1.2071,58.9717,1.1786,11.1417,87.8825,0.1939,4.1369,0.0000,0.1333,1igj
10.0500,587.0000,236.0000,185.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1619.0000,634.0000,498.0000,0.0000,0.0000,0.0000,0.0000,0.0000,334.0000,134.0000,106.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6291,910.5977,4.6926,0.0000,10.5794,18.8639,87.6771,1.2090,0.0000,2.1922,0.1176,1n4k
10.0500,4187.0000,1089.0000,1251.0000,92.0000,847.0000,221.0000,256.0000,23.0000,324.0000,83.0000,107.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,42.0000,48.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.7668,1738.0415,2.0414,54.2183,2.7902,11.1640,63.1746,0.3054,0.0000,0.0000,0.3333,1nm6
10.0700,6049.0000,1677.0000,1806.0000,16.0000,819.0000,225.0000,252.0000,2.0000,736.0000,200.0000,225.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.3174,2375.6641,3.1403,86.0411,5.2006,29.2921,289.2053,1.0131,5.2704,0.0000,0.0645,1sdu
10.1000,5979.0000,1315.0000,1344.0000,161.0000,0.0000,0.0000,0.0000,0.0000,1319.0000,289.0000,316.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,433.0000,92.0000,107.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.0400,2140.7981,1.8075,77.3748,1.2968,15.8426,113.6832,2.9220,1.6780,0.0000,0.1250,1sr7
10.1100,2619.0000,700.0000,781.0000,25.0000,1101.0000,293.0000,328.0000,10.0000,438.0000,111.0000,132.0000,4.0000,189.0000,50.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.5109,1397.7795,3.4689,4.3229,6.3456,8.3937,55.2171,0.5386,0.0000,0.0000,0.1667,1y6r
10.2200,3437.0000,867.0000,821.0000,75.0000,219.0000,59.0000,57.0000,4.0000,877.0000,230.0000,215.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,679.0000,168.0000,156.0000,15.0000,105.7577,1482.9550,2.8784,61.7383,2.4259,9.5400,61.7661,0.9742,6.3360,0.0000,0.1429,1xzx
10.2400,5814.0000,1668.0000,1760.0000,3.0000,648.0000,190.0000,192.0000,2.0000,769.0000,209.0000,227.0000,0.0000,122.0000,33.0000,36.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.0872,2190.6885,3.6523,84.2517,5.5557,30.7026,295.4129,0.5502,12.6980,0.0000,0.0833,1qbu
10.3000,6333.0000,1762.0000,1916.0000,4.0000,688.0000,192.0000,216.0000,0.0000,872.0000,238.0000,267.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.4931,2403.0869,2.9225,83.8574,4.7576,32.2523,300.1356,1.3702,5.5476,0.0000,0.0645,1c70
10.3000,6790.0000,1916.0000,2084.0000,0.0000,1201.0000,338.0000,367.0000,0.0000,1045.0000,293.0000,329.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.1150,2595.9897,3.5091,86.4034,5.8390,79.5332,488.8022,1.4464,15.2877,1.0000,0.0417,1hvs
10.3300,3669.0000,884.0000,793.0000,21.0000,254.0000,61.0000,56.0000,2.0000,494.0000,112.0000,106.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.0000,63.0000,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.0000,46.0000,54.0000,2.0000,0.0000,0.0000,0.0000,0.0000,71.1614,1381.2871,0.4284,81.7028,0.1631,5.2248,58.1157,0.5108,4.7095,0.9917,0.2000,4std
10.3700,3699.0000,967.0000,1109.0000,73.0000,996.0000,265.0000,316.0000,25.0000,666.0000,174.0000,191.0000,13.0000,117.0000,31.0000,33.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,42.0000,42.0000,1.0000,0.0000,0.0000,0.0000,0.0000,125.8598,1755.0959,4.4767,46.3956,3.6167,26.7430,169.4617,0.3270,0.0000,0.3831,0.1053,1c4u
10.3900,5654.0000,1577.0000,1686.0000,5.0000,550.0000,157.0000,168.0000,0.0000,946.0000,265.0000,273.0000,0.0000,172.0000,46.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.2831,2257.3608,3.4550,89.3442,3.8885,23.6579,268.8330,0.6592,7.8695,0.1321,0.0769,1kzk
10.4800,5828.0000,1621.0000,1728.0000,8.0000,573.0000,158.0000,171.0000,0.0000,972.0000,269.0000,280.0000,1.0000,170.0000,48.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.5049,2319.7427,4.1712,92.0832,4.4439,24.8618,265.6572,0.7690,9.5405,0.0000,0.0769,1msm
10.4900,5227.0000,1247.0000,1159.0000,32.0000,732.0000,165.0000,161.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,453.0000,120.0000,101.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.8579,1737.0759,0.9927,137.8177,0.0000,21.4492,113.1886,0.4251,24.9602,0.0000,0.1538,5std
10.5200,2260.0000,636.0000,648.0000,24.0000,998.0000,285.0000,280.0000,14.0000,810.0000,223.0000,233.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.7820,1359.0675,3.1757,2.7135,6.0903,9.7841,49.1607,0.5674,0.0000,0.0000,0.2000,1b8n
10.5200,4652.0000,1165.0000,1099.0000,106.0000,636.0000,164.0000,147.0000,13.0000,907.0000,229.0000,208.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.2045,1812.1569,3.9556,78.9204,3.3732,11.4704,87.7101,0.7825,12.1819,0.0000,0.1333,1n46
10.5200,4924.0000,1369.0000,1462.0000,23.0000,566.0000,160.0000,170.0000,2.0000,1334.0000,350.0000,395.0000,4.0000,192.0000,50.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.0238,2108.3779,3.8220,66.2722,5.1604,22.4468,246.1264,0.4981,0.1802,0.0000,0.0667,2f81
10.5200,4029.0000,1098.0000,1270.0000,92.0000,927.0000,262.0000,292.0000,25.0000,428.0000,111.0000,130.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,297.0000,106.0000,99.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.0629,2015.4283,2.5808,95.8377,2.9976,11.4807,155.1927,0.3672,8.6878,0.0000,0.1429,2fzz
10.5500,2504.0000,725.0000,723.0000,11.0000,905.0000,250.0000,260.0000,4.0000,901.0000,258.0000,266.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.2268,1415.3844,4.8290,2.1917,7.6753,6.0825,43.7731,0.3595,0.0000,0.8565,0.2222,1g2o
10.5700,6922.0000,1950.0000,2070.0000,6.0000,909.0000,272.0000,275.0000,4.0000,911.0000,245.0000,268.0000,1.0000,239.0000,61.0000,64.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.3572,2686.6365,4.9787,95.2919,7.7253,39.6667,412.7304,0.6546,17.4283,0.0000,0.0714,1qbr
10.6200,7771.0000,2184.0000,2292.0000,13.0000,1190.0000,352.0000,347.0000,5.0000,935.0000,250.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.1944,2948.8337,5.6175,105.6124,9.4595,37.6856,437.9937,1.4273,18.5761,1.8220,0.0714,1qbt
10.6600,6865.0000,1901.0000,2088.0000,2.0000,1179.0000,320.0000,348.0000,0.0000,1060.0000,291.0000,327.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,389.0000,105.0000,114.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.2717,2710.4546,3.2733,105.5476,5.4619,71.9877,544.7972,2.4413,18.8721,0.3761,0.0417,1dif
10.7200,3576.0000,844.0000,770.0000,23.0000,250.0000,58.0000,53.0000,2.0000,251.0000,54.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,693.0000,159.0000,158.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.6689,1336.5792,0.7604,87.2043,0.7603,9.8687,54.6592,0.0094,8.1169,0.0000,0.1538,7std
10.8000,4386.0000,1169.0000,1265.0000,85.0000,970.0000,272.0000,297.0000,24.0000,401.0000,108.0000,119.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.5706,1793.9197,3.3227,77.3913,3.6990,29.5857,207.1725,0.7646,7.7627,0.0000,0.1000,1c4v
10.8200,5959.0000,1666.0000,1780.0000,1.0000,972.0000,262.0000,291.0000,0.0000,940.0000,251.0000,278.0000,0.0000,322.0000,88.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.1723,2370.8936,2.9325,79.4116,5.1178,58.5115,387.9105,0.7398,8.4794,0.3138,0.0455,1hxw
10.9200,6836.0000,1904.0000,2079.0000,1.0000,1190.0000,332.0000,358.0000,0.0000,1078.0000,293.0000,325.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.5969,2636.5864,3.9007,100.8865,6.8304,77.9462,492.7831,1.0703,17.3506,0.8169,0.0417,1hvi
10.9600,6883.0000,1920.0000,2096.0000,1.0000,1208.0000,333.0000,356.0000,0.0000,1069.0000,294.0000,326.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,178.2089,2646.9766,3.7768,100.2534,7.2834,69.7613,477.3367,1.0892,14.1314,0.0000,0.0417,1hvk
10.9600,3028.0000,819.0000,853.0000,21.0000,649.0000,173.0000,196.0000,3.0000,1696.0000,452.0000,500.0000,8.0000,0.0000,0.0000,0.0000,0.0000,220.0000,58.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.1411,1645.0432,7.1797,21.8921,13.3134,14.2304,132.8013,1.3869,0.8106,2.1723,0.0741,1m7y
11.0500,1957.0000,576.0000,582.0000,22.0000,434.0000,130.0000,133.0000,5.0000,2180.0000,610.0000,625.0000,23.0000,0.0000,0.0000,0.0000,0.0000,214.0000,58.0000,58.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0429,1518.8948,6.6756,4.7298,10.3604,7.8943,71.7547,0.6197,0.0000,0.3757,0.1538,1dqx
11.0500,7832.0000,1650.0000,2017.0000,30.0000,1518.0000,325.0000,406.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.3660,2627.6580,4.0090,151.7767,3.2805,21.9231,227.6979,0.9235,20.0941,0.0000,0.0714,1q84
11.0600,2037.0000,613.0000,580.0000,24.0000,457.0000,139.0000,129.0000,7.0000,2118.0000,645.0000,611.0000,17.0000,0.0000,0.0000,0.0000,0.0000,194.0000,58.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.3116,1530.5168,5.6832,5.1484,10.7296,13.2775,65.7876,0.6283,0.0000,0.0000,0.1538,1eix
11.0600,2039.0000,565.0000,555.0000,14.0000,451.0000,128.0000,131.0000,2.0000,2077.0000,563.0000,554.0000,16.0000,0.0000,0.0000,0.0000,0.0000,176.0000,47.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.1403,1498.1155,5.6853,5.7180,10.7466,10.6963,67.9503,0.6528,0.0000,0.0000,0.1538,1lor
11.1000,5275.0000,1466.0000,1598.0000,0.0000,325.0000,94.0000,95.0000,1.0000,883.0000,236.0000,266.0000,1.0000,152.0000,44.0000,40.0000,1.0000,0.0000,0.0000,0.0000,0.0000,424.0000,117.0000,134.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.6348,2126.9434,3.8075,75.5562,6.0903,34.6072,248.0803,0.6877,27.2485,0.0000,0.0690,1d4y
11.2600,5360.0000,1497.0000,1614.0000,1.0000,812.0000,232.0000,242.0000,0.0000,1067.0000,289.0000,313.0000,0.0000,365.0000,101.0000,104.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.1515,2239.7686,4.0327,60.7845,4.4141,46.1123,334.3584,1.3774,14.8163,0.2180,0.0571,1hpx
11.3000,5890.0000,1667.0000,1787.0000,0.0000,571.0000,175.0000,179.0000,0.0000,1073.0000,297.0000,311.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.2923,2268.7219,3.9313,68.2965,7.6841,41.7098,293.3033,0.5630,22.6811,0.0000,0.0741,1pro
11.3500,5237.0000,1470.0000,1547.0000,8.0000,384.0000,111.0000,119.0000,0.0000,1299.0000,357.0000,390.0000,0.0000,189.0000,51.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.9006,2134.5906,2.6965,74.9980,4.3650,28.0487,245.4759,0.3977,1.8550,0.0000,0.0625,2hb3
11.4000,6809.0000,1892.0000,2075.0000,0.0000,1176.0000,325.0000,350.0000,0.0000,868.0000,240.0000,263.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.7283,2561.5161,2.9459,100.7550,5.6500,70.6319,471.4001,0.7675,18.2039,0.0000,0.0426,1hvj
11.4000,5507.0000,1491.0000,1641.0000,9.0000,555.0000,154.0000,174.0000,0.0000,1301.0000,352.0000,384.0000,1.0000,155.0000,42.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.8821,2248.7104,4.6172,59.4804,4.5815,47.1459,273.1425,0.4409,7.3263,0.0000,0.0571,2i0a
11.4200,5538.0000,1334.0000,1717.0000,64.0000,816.0000,202.0000,254.0000,9.0000,1365.0000,318.0000,416.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.4716,2157.0713,5.0851,74.1483,9.6707,48.5576,354.6188,1.1855,18.3964,0.8378,0.0339,1lyb
11.5200,3413.0000,1037.0000,1116.0000,0.0000,275.0000,89.0000,81.0000,0.0000,1277.0000,391.0000,408.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0000,56.0000,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.9340,1669.7305,5.2936,67.4219,8.3722,24.2372,163.6100,0.4311,2.9802,0.1019,0.0714,6cpa
11.8000,1085.0000,354.0000,345.0000,16.0000,908.0000,276.0000,274.0000,17.0000,1285.0000,399.0000,385.0000,28.0000,220.0000,67.0000,70.0000,5.0000,229.0000,70.0000,73.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.2444,1205.3859,8.8186,2.3140,17.2303,7.2207,41.4214,0.5126,0.0000,0.0000,0.1000,1duv
11.9200,2002.0000,549.0000,593.0000,33.0000,446.0000,122.0000,131.0000,8.0000,1339.0000,349.0000,382.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.7276,1396.2163,3.9340,11.1836,6.5867,8.0105,33.5557,0.1934,0.0000,0.5558,0.2000,1ctu
12.0000,3871.0000,943.0000,1076.0000,9.0000,210.0000,48.0000,52.0000,1.0000,2533.0000,626.0000,699.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.3199,1973.3932,5.5899,16.3704,9.5211,30.3249,215.6678,1.9459,1.7898,4.2084,0.0588,1agm
12.0000,3951.0000,955.0000,1082.0000,9.0000,212.0000,48.0000,53.0000,1.0000,2592.0000,652.0000,710.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.2674,2014.2174,5.7029,15.7536,11.1115,32.6646,233.0925,1.9252,1.8955,2.4333,0.0588,1gah
12.0000,4195.0000,1160.0000,1241.0000,0.0000,219.0000,58.0000,57.0000,0.0000,2813.0000,787.0000,848.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.4385,2195.3000,8.4272,14.6520,15.1346,30.4275,236.4890,1.2485,1.9027,2.6262,0.0588,1lf9
12.7200,1013.0000,324.0000,284.0000,9.0000,0.0000,0.0000,0.0000,0.0000,2317.0000,715.0000,625.0000,18.0000,0.0000,0.0000,0.0000,0.0000,365.0000,109.0000,103.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0032,1194.5255,4.2525,0.0000,8.3875,19.2319,74.8740,0.9277,0.0000,2.6218,0.0870,1rbo
13.0000,2314.0000,627.0000,618.0000,44.0000,921.0000,261.0000,266.0000,19.0000,1158.0000,297.0000,292.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.5096,1328.0255,4.1417,0.0000,5.5967,6.0970,44.7000,0.0144,0.0000,0.0000,0.2222,2ada
