pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
3.5500,112.4851,1399.4476,3.2753,35.9997,4.9622,15.8320,133.9618,0.3895,0.0000,0.0000,109.3051,1303.1350,3.0407,44.4892,5.0925,11.3484,118.6712,0.0955,0.0000,0.0000,0.0800,1v2r
4.1700,60.3271,585.3284,1.7755,5.6415,3.9480,0.2772,2.7035,0.0000,0.0000,0.0000,60.2983,585.2906,1.7748,5.6496,3.9477,0.2776,2.7032,0.0000,0.0000,0.0000,0.4000,1v2s
4.7100,108.1152,1409.4576,2.5915,41.7349,4.7560,11.0967,113.1514,0.0214,0.0000,0.0000,110.5686,1322.1481,2.5218,40.8754,5.1692,9.7873,117.9821,0.1416,0.0000,0.0000,0.0800,1v2t
3.3700,61.2940,593.0428,1.7625,6.7004,3.6812,0.2693,2.7155,0.0000,0.0000,0.0000,61.3473,593.7304,1.7617,6.7016,3.6741,0.2692,2.7160,0.0000,0.0000,0.0000,0.4000,1v2u
3.3700,64.2255,597.9289,2.1793,4.7987,4.2206,0.3481,2.5958,0.0000,0.0000,0.0000,64.0833,599.4270,2.1857,4.7430,4.2325,0.3484,2.5956,0.0000,0.0000,0.0000,0.4000,1v2v
4.0100,111.0758,1295.9747,2.6261,40.4089,5.1831,10.2120,116.7937,0.1653,0.0000,0.0000,102.2926,1383.5220,2.4416,40.9670,4.1073,11.5413,113.3546,0.0190,0.0000,0.0000,0.0800,1v2w
7.9600,106.2292,1380.3137,2.1780,78.7156,3.8048,4.9819,79.5121,0.0004,2.9101,0.0000,99.0699,1344.9188,1.5620,75.8998,2.0665,4.5824,81.8596,0.0000,3.1398,0.0000,0.1250,1v78
7.8900,71.8927,1235.6881,1.8050,38.9359,3.4523,12.0295,64.9434,0.0884,6.7634,0.0000,68.8478,1240.1096,1.3875,42.3515,3.0403,6.8169,69.6110,0.1132,4.5518,0.0000,0.1250,1v79
8.0100,100.9531,1338.7153,0.6898,67.5388,1.0292,9.9006,75.7318,0.0752,1.5198,0.0000,93.1380,1339.3088,2.1817,59.1112,3.8326,14.3234,92.3492,0.3198,1.9116,0.0000,0.1111,1v7a
7.5500,112.5327,1808.0482,3.4225,13.2675,7.3057,31.6929,308.2267,1.1693,5.2264,1.4769,121.4961,1773.2974,3.1346,15.4716,6.5283,27.8767,302.5223,0.7280,2.1435,1.1360,0.0588,1vj9
7.7000,116.3232,1583.7990,3.7795,8.0521,7.7231,18.7427,227.5109,1.3178,4.4083,2.1138,107.9814,1569.4492,3.7878,7.9793,7.6356,16.2127,218.7373,1.0501,4.6817,1.9047,0.0690,1vja
6.6000,86.7878,1198.8556,1.4524,68.1784,2.2126,0.0000,0.0000,0.0000,0.0000,0.0000,71.8958,1190.4697,0.6230,62.9489,0.8681,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1vot
9.5200,84.4815,1315.6587,1.7477,79.4724,0.6840,0.0000,0.0000,0.0000,0.0000,0.0000,76.2655,1337.5571,4.6070,72.1144,0.8073,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1vpo
5.5400,129.9384,2160.6982,2.6840,25.5475,4.6842,72.0378,503.5647,2.9346,1.2780,2.7103,92.4976,1907.3882,1.7656,31.4286,3.7465,78.6675,678.7740,1.8605,0.6861,2.2735,0.0455,1vwf
5.6300,116.0615,2162.4141,3.3263,28.0824,5.8312,54.1348,398.5765,1.0918,0.2135,1.3919,121.1562,1853.7670,2.4793,39.5744,3.9928,74.2432,547.3096,2.3819,1.2512,2.9011,0.0408,1vwl
5.8200,107.9623,1903.3569,3.6044,72.0742,2.8612,43.4116,310.2368,1.2005,12.1578,0.4412,73.4710,1747.8052,2.0979,27.8549,4.2045,28.1794,307.3536,0.3325,1.4923,0.7415,0.1000,1vwn
8.0500,67.8953,1166.3254,0.9279,76.2473,1.8602,21.9686,77.7694,0.0412,30.6931,0.0000,75.6214,1223.8013,0.9368,84.9411,1.9672,10.2832,68.6435,0.0065,15.4137,0.0000,0.0606,1vyf
8.0000,80.4974,1389.3457,1.4517,87.1976,2.6531,17.0901,86.2139,0.0091,27.3814,0.0000,72.2705,1351.0131,1.4396,77.6985,2.6447,24.9359,83.6404,0.0476,41.8040,0.0000,0.0645,1vyg
4.5200,63.5871,697.0060,2.6145,1.7934,6.0555,15.7317,62.7446,1.8542,0.0000,3.4014,47.5805,682.4717,3.0773,4.6476,8.0097,14.1673,64.5674,1.4627,0.0000,2.4225,0.1111,1w0o
4.5200,62.0910,688.9946,2.3756,1.7165,5.7907,16.1063,62.3143,2.1326,0.0000,3.5948,46.1313,684.1595,2.6498,4.8322,7.1685,14.8553,63.8499,1.4916,0.0000,2.4181,0.1111,1w0p
6.5200,58.0574,823.9442,3.3975,0.0000,8.4596,25.6516,136.9075,0.5328,0.0000,1.1898,56.2939,787.9407,2.7539,0.0000,7.1787,27.9292,135.4143,0.4812,0.0000,1.1307,0.1000,1w1d
7.6800,77.0874,973.7055,4.2478,0.0000,10.7747,33.9895,185.1022,1.0629,0.0000,2.1391,68.1106,955.1648,4.1514,0.0000,10.0199,32.2638,177.7492,0.8542,0.0000,1.7353,0.0667,1w1g
6.3200,72.3451,705.9797,4.0521,0.0000,7.1437,0.6910,2.0920,0.0000,0.0000,0.0000,73.4717,689.2572,5.0928,0.0000,8.6220,0.8589,2.0160,0.0000,0.0000,0.0000,0.2857,1w3j
6.2800,123.2009,1435.3280,6.9443,0.0000,12.5266,19.6302,139.3807,0.8628,0.0000,3.0277,111.1915,1399.6691,5.6521,0.0000,10.0183,21.6833,138.8167,1.9597,0.0000,4.6271,0.0800,1w3l
8.1500,184.7294,2715.6912,6.1345,107.0386,8.3836,42.7035,329.4113,1.2241,0.3549,1.3732,182.8942,2713.7095,6.1467,105.9436,8.1481,40.9676,321.9614,1.4933,0.4521,1.3302,0.0625,1w5v
8.8000,180.5239,2793.2710,5.5860,110.6878,7.6215,42.3727,365.2908,0.9489,0.2189,1.2562,182.2492,2759.5300,5.8223,102.9607,8.4798,49.3731,359.2359,1.2834,0.1794,1.2767,0.0625,1w5w
8.9200,171.0053,2756.4966,5.0503,99.5446,7.3064,46.2998,363.3678,1.1963,0.0181,1.4131,178.1114,2751.9526,6.2574,94.8625,8.3699,53.1706,367.4908,1.3166,0.2529,1.2208,0.0625,1w5y
7.8500,236.9954,3772.9768,9.3493,56.1784,14.8718,67.5922,428.7137,4.8994,1.9643,5.9342,195.1273,3655.3020,7.1830,58.1494,11.4246,70.9350,483.6032,4.3122,5.3334,5.8908,0.0323,1w72
0.4900,34.9023,509.7585,0.1530,30.5518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5747,496.7740,0.3008,23.0560,0.5719,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1w8l
1.6000,47.2649,578.5406,0.5729,23.5152,1.1478,6.4737,11.5807,0.3429,0.1336,0.0000,49.8105,555.9208,0.6163,23.5174,1.1954,5.4218,13.0305,0.2629,0.0000,0.0000,0.2222,1w8m
4.0000,72.6706,1008.8920,3.9176,0.0000,10.3866,19.3955,161.7855,0.7235,0.0000,1.1534,63.2011,1074.8019,3.6153,0.0000,10.0124,18.4263,141.9180,0.6551,0.0000,1.1565,0.0952,1wc1
6.3000,77.3570,706.6309,4.5551,15.3384,9.1770,1.2095,9.5648,0.0000,0.0000,0.0000,76.1626,741.2736,2.3665,13.0339,4.8203,0.7595,9.6377,0.0000,0.0000,0.0000,0.1818,1wdn
9.0000,39.5705,569.2703,0.6951,0.0000,2.3675,0.0000,0.0000,0.0000,0.0000,0.0000,38.0261,566.6301,1.3160,0.0000,3.2561,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1wei
3.7000,76.4424,894.5387,1.4462,44.6564,2.6186,7.4628,29.8804,0.0261,4.0640,0.0000,77.6317,887.3376,1.5888,44.3686,2.8051,7.5594,29.8599,0.0249,4.0516,0.0000,0.1667,1wht
6.3000,67.6791,1083.2616,4.5032,25.6543,5.8514,3.3768,30.4493,0.0000,0.0000,0.0000,60.9607,1010.3147,1.5414,27.8190,1.5587,7.1980,32.3061,0.2028,0.0000,0.7508,0.1818,1wm1
8.7000,104.8325,1712.9064,1.4704,134.3458,2.5772,1.9130,52.2474,0.1597,8.3291,0.0000,98.7467,1743.1769,2.2270,135.7887,2.4610,2.1751,53.4326,0.1137,8.4338,0.0000,0.1538,1xap
5.3000,89.4662,1593.8623,0.6575,41.1660,0.2274,13.3438,167.1116,0.2036,2.2518,0.0000,85.0811,1548.9465,0.4994,40.0987,0.2693,9.8949,163.1362,0.1321,2.2512,0.0000,0.1111,1xbb
6.0400,134.7656,1597.9391,3.5887,46.5421,8.2852,9.5232,100.9379,0.4793,3.7384,0.3411,124.3165,1501.8311,3.7032,45.4343,7.3731,13.8836,120.4080,0.8907,6.4174,0.6350,0.0870,1xbo
7.1200,153.4972,2540.9900,7.0744,4.6979,13.9611,46.3452,327.9858,2.4791,1.8919,4.8648,150.1672,2481.2581,5.5866,4.7304,11.5773,46.8738,331.4171,1.8016,1.9525,2.0831,0.0465,1xd0
4.8200,65.7208,780.9210,3.3660,2.7567,8.3741,2.2413,8.6285,0.0055,0.0000,0.0000,61.5380,769.9653,3.0764,3.6065,7.7473,2.0967,9.0213,0.0000,0.0000,0.0000,0.1818,1xff
9.4800,97.9375,1813.9425,6.1547,58.2006,0.1496,21.4095,174.7618,3.8834,6.7870,0.0000,81.3416,1724.0782,3.8447,38.6508,0.0000,21.4677,172.7911,4.0688,6.7120,0.0000,0.1538,1xjd
6.8800,126.4653,1295.1174,2.4981,77.3784,4.1450,7.1485,129.1738,0.1774,9.9556,0.0000,129.1059,1417.7191,4.2958,93.6596,4.2286,8.9642,117.5637,0.1390,10.8235,0.0000,0.0952,1xka
8.5200,156.9504,2235.8748,2.0729,71.9000,0.8752,20.0637,220.5886,0.8939,9.8510,0.6150,147.8590,2212.7585,2.2465,69.2659,0.7634,20.1354,171.0841,0.7893,10.1178,0.4215,0.0800,1xkk
7.0500,93.1704,1270.9600,3.0646,4.2804,5.8129,2.9170,55.2075,0.0737,0.0000,0.3877,101.4239,1299.4337,3.6945,5.8195,6.2860,2.9939,55.4900,0.1468,0.0000,0.0000,0.1538,1xug
10.2200,105.7102,1484.3538,2.8637,61.8055,2.3983,9.5454,61.7696,0.9699,6.3436,0.0000,105.4499,1483.2152,2.8257,58.6179,2.3637,9.9284,60.0197,1.3717,6.9777,0.0000,0.1429,1xzx
6.5500,70.4808,857.9252,2.7022,10.7520,3.5307,2.9808,17.2016,0.0432,0.0000,0.0000,54.1001,768.8515,2.4395,3.1043,5.3579,3.4318,17.9128,0.0939,0.0000,0.0000,0.2500,1yda
8.2400,49.2089,722.1148,1.5189,7.0493,4.2409,3.2323,17.8316,0.1175,0.0000,0.0000,48.9158,715.6682,1.4184,6.6417,4.1213,3.0110,17.4005,0.0634,0.0000,0.0000,0.2500,1ydb
7.0700,51.6212,794.0134,1.9567,9.6789,4.6499,2.6299,18.1850,0.0628,0.0000,0.0000,52.7385,856.2847,1.2997,8.5409,2.9497,2.3452,17.6486,0.1622,0.0000,0.0000,0.2500,1ydd
5.5200,64.0654,1271.4037,1.2656,32.8023,0.6877,5.6814,49.6899,0.5628,0.0000,0.0000,57.0871,1238.1666,1.4624,37.8885,1.5855,6.1094,53.1373,1.1439,0.0000,0.0000,0.2857,1ydr
5.9200,74.3358,1159.4611,1.9558,32.5791,3.1311,5.9822,38.7897,0.3162,0.0000,0.0000,72.4642,1130.1719,1.1059,32.4872,1.4570,4.7000,36.7441,0.2531,0.0000,0.0000,0.1538,1yds
7.4600,135.7896,1498.0986,2.4240,53.8299,3.2117,11.1646,82.4254,0.3248,0.0000,0.2857,123.3606,1425.4081,2.5820,51.5936,4.6727,6.9951,67.5149,0.2873,0.0000,0.0000,0.1000,1yei
7.4600,142.9845,1671.7158,3.0452,59.8607,4.3528,21.2982,93.0251,0.1904,5.2782,0.0000,144.3564,1677.2715,2.9813,68.9733,3.7154,12.9156,109.6497,0.4353,4.6552,0.0000,0.0714,1yej
9.7700,138.3125,2273.5664,3.5630,96.1655,5.2280,54.0829,396.5486,1.1971,12.8158,0.0000,132.0188,2222.1362,2.1177,85.0506,4.0140,36.9747,382.9471,1.2323,4.1808,0.0000,0.0455,1zap
3.0000,33.9488,434.8260,0.3667,61.5067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.8613,435.3965,0.3691,61.4710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,220l
3.4000,39.5157,472.9476,0.2865,49.9957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.2505,469.2877,0.2474,49.8004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,223l
2.2200,64.4300,822.2195,2.4979,13.8180,5.1427,0.0000,0.0000,0.0000,0.0000,0.0000,59.4677,814.1299,3.3131,5.1542,3.9223,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,2aac
13.0000,104.4363,1327.1743,4.1645,0.0000,5.6435,6.0852,44.0196,0.0150,0.0000,0.0000,69.0609,1157.2751,1.1737,0.0000,2.7678,5.1983,45.0128,0.1232,0.0000,0.4346,0.2222,2ada
5.7000,86.5378,1405.1492,1.9943,1.0000,3.7066,8.5744,96.2567,0.0105,0.0000,0.0000,63.5518,1371.8345,1.9643,5.9648,3.4515,10.2360,87.8502,0.0983,0.0000,0.0000,0.0952,2adm
5.9200,62.2356,1242.7424,0.8758,66.2100,0.0000,6.7975,61.1160,0.4460,5.5900,1.1444,49.6861,1232.8212,0.9011,40.9649,1.7835,11.0369,62.4971,0.3001,4.6280,0.9342,0.2500,2ans
7.6700,117.1685,2366.9663,2.3117,65.7286,3.8283,41.4937,308.3702,1.0956,9.3362,0.5357,121.3938,2404.4585,2.6709,80.6346,3.0119,49.8440,310.8383,2.9185,11.4969,1.5815,0.0588,2bpv
7.4000,123.1428,2412.1228,2.1266,53.6248,4.8765,33.7508,305.4980,0.7036,5.5471,0.0000,106.9597,2418.3643,2.1614,73.7107,2.0702,31.2577,309.6389,1.0136,4.4099,0.5020,0.0606,2bpy
2.8000,50.7038,564.4866,1.1158,5.5000,2.6347,0.4480,1.0353,0.0000,0.0000,0.0000,50.7637,563.7504,1.1122,5.5568,2.6202,0.4457,1.0262,0.0000,0.0000,0.0000,0.4000,2bza
5.5200,76.6304,962.6964,2.3457,15.2894,4.8214,6.3889,16.0951,0.0416,0.0000,0.0000,66.9118,909.2842,1.2636,21.6196,1.6526,7.1426,16.1539,0.0143,0.0000,0.0000,0.2857,2cht
4.4100,59.7597,990.0392,1.0050,33.2473,1.4861,4.1749,35.8027,0.6037,0.0000,0.0000,46.8836,1001.7835,0.7263,30.0629,1.4377,8.1086,34.9473,1.0771,0.0000,0.3723,0.1818,2csn
6.8900,78.9059,736.2046,5.5362,0.0000,10.2393,0.0000,0.0000,0.0000,0.0000,0.0000,63.3683,763.4258,7.0966,0.0000,8.3482,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,2dri
7.2200,183.7613,2784.0400,5.4601,75.7252,10.9090,62.5314,481.5621,1.1518,6.4577,2.3065,178.1848,2838.1699,4.4389,76.1587,8.2745,58.4828,471.1476,0.8505,7.0675,1.8416,0.0323,2er6
7.3400,119.4345,1905.2466,3.0061,51.1167,2.4422,25.8072,246.0928,1.2777,8.9864,0.8421,111.8935,1878.8748,2.7186,50.6103,2.1543,25.1895,244.6243,1.2142,7.6009,0.8352,0.0571,2fgi
8.7000,169.9800,2595.8062,5.0176,103.7577,6.1475,46.7104,433.9248,0.7585,15.1788,1.0530,164.3009,2619.1826,4.1046,108.7397,5.3562,45.1277,433.5064,1.6017,16.2829,1.5845,0.0408,2fmb
6.0700,124.1514,1650.9366,3.6030,38.6816,5.7531,13.3969,171.9414,0.3550,0.0000,0.3789,87.5094,1372.0590,3.5467,26.6641,7.9800,29.0867,227.0484,0.2651,0.1538,0.0000,0.0769,2gst
8.7000,56.4063,819.8312,2.6743,5.9961,5.2489,2.2963,18.4212,0.0000,0.0000,0.0000,53.6781,817.3095,1.4880,8.4816,3.4645,2.2497,18.4040,0.0001,0.0000,0.0000,0.2500,2h4n
6.0000,85.2532,1108.0381,2.1984,28.7631,4.1173,3.9077,31.8450,0.0801,0.0000,0.0000,61.1254,899.8760,1.0941,26.1049,2.3450,3.2041,32.4306,0.0276,0.0000,0.0000,0.1538,2izl
7.0500,130.7295,2069.5747,2.8642,66.7106,7.1158,36.7208,331.2388,0.8020,10.5999,0.8971,130.6846,2136.3286,2.9667,66.5508,6.9318,33.5075,318.7433,1.0058,11.6927,0.9316,0.0556,2jxr
4.5200,80.4513,1197.3118,2.4874,17.7035,6.7759,8.3198,25.8512,0.0010,0.0000,0.0000,79.4719,1171.5649,5.4506,27.1564,7.0989,5.5737,28.6223,0.2070,0.0000,0.0000,0.2000,2mas
5.5400,133.6430,1853.4283,4.8465,30.6888,12.0018,15.9488,125.3801,0.4895,0.0000,0.8371,141.4373,1862.6416,5.5684,36.2857,10.5898,20.1426,124.6723,0.1416,0.4729,0.0000,0.0500,2olb
8.7000,99.4638,1218.4838,1.4940,78.4000,0.0000,6.4831,41.0009,0.6294,14.0822,0.0000,85.5749,1173.6045,1.1503,73.8698,0.0000,7.0530,40.7810,0.6084,14.1837,0.0000,0.3333,2pcp
3.5500,64.3229,1101.9745,3.2735,1.2463,7.4013,9.2478,60.6744,0.7107,0.0000,1.4992,69.0135,1077.7491,3.2691,2.3221,6.4490,14.9513,56.9875,0.8324,0.0000,2.1190,0.1176,2qwc
5.6700,81.8803,1239.2518,3.5652,15.7745,6.6607,22.3406,90.9981,1.2406,0.8952,0.8493,58.4911,1128.1215,2.3781,12.8416,5.3402,24.8302,92.5798,1.0432,1.0000,1.2251,0.1176,2qwf
3.4200,70.1337,1050.7659,2.8743,8.8379,7.1980,12.0198,57.5042,0.9154,0.0000,2.4844,61.4908,988.2899,2.1348,2.3130,6.0606,13.1715,55.7473,1.4145,0.0000,2.6970,0.1176,2sim
9.0000,83.9786,1874.5758,5.3567,27.3818,5.5705,5.3839,48.2438,1.0658,0.0000,1.7340,78.4008,1879.9125,5.4431,16.1483,4.4717,5.1450,46.2315,1.6553,0.0000,1.8416,0.1538,2tct
5.8900,51.7631,769.6678,2.4270,18.7533,5.1891,9.1655,17.5354,0.1845,0.0000,0.3272,53.3603,711.3533,1.0046,14.4704,2.6414,5.9938,17.3184,0.0754,0.0000,0.3814,0.1429,2tmn
4.3100,82.2460,1057.3745,2.0377,14.8327,4.4920,10.9510,34.1111,0.1263,0.0000,0.0000,80.2877,1059.3550,3.6427,15.8165,3.1776,11.7373,31.9422,0.2452,2.8827,0.0000,0.1053,2tpi
4.8200,58.2656,566.3923,2.2973,0.0000,5.8054,3.1956,4.3759,0.0164,0.0000,0.0000,58.7359,572.3182,2.3163,0.0000,5.7330,3.2014,3.9723,0.0033,0.0000,0.0000,0.2500,2ypi
6.8600,108.6023,1827.5172,2.2703,84.9859,2.7287,26.4264,255.9755,2.0087,6.0398,0.0000,81.9318,1730.2343,1.4171,75.8177,0.9416,54.4093,232.1195,1.7954,33.6749,0.0000,0.0645,3aid
7.0900,144.8504,2577.1372,3.8449,75.9717,7.6929,65.3166,442.8416,1.4810,31.4363,0.5877,162.7007,2564.2871,3.7459,62.2153,5.0482,85.8691,497.1325,3.4805,31.6725,2.5052,0.0339,3er3
6.7200,123.8753,1637.9545,3.8217,50.5512,7.9000,19.8715,195.4615,0.4512,0.0000,0.2672,122.1862,1638.7948,3.6114,48.8987,6.2002,19.8868,166.3651,0.3133,0.0000,0.0000,0.0769,3gst
3.6000,41.4816,654.5664,1.6420,2.5796,4.0884,4.4751,3.4466,0.0304,0.0000,0.0000,38.7373,640.0224,1.6452,3.7481,4.2240,3.1052,4.3656,0.0000,0.0000,0.0000,0.1667,3jdw
4.7000,54.1028,401.1430,1.2493,25.8282,3.0133,2.4446,7.8781,0.0000,0.0000,0.0000,52.1267,395.7759,1.3654,34.6932,2.7196,1.5377,8.8027,0.0000,0.0000,0.0000,0.1538,3kiv
4.0700,64.3287,634.8721,2.1296,0.0000,1.8819,0.0000,0.0000,0.0000,0.0000,0.0000,68.2594,614.9396,1.5612,0.0000,0.9876,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,3mag
4.0700,59.5695,512.6008,1.5253,10.6030,1.2099,0.0000,0.0000,0.0000,0.0000,0.0000,63.9306,501.4699,1.6216,11.3463,0.9968,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,3mct
2.4000,52.5649,670.5109,1.1794,35.4392,2.1348,0.3519,4.1595,0.0000,0.0000,0.0000,50.2942,668.4318,1.3811,32.9999,2.5437,0.3503,4.1594,0.0000,0.0000,0.0000,0.4000,3pcb
3.6200,55.5669,696.8163,2.1697,33.5794,3.2687,0.2723,4.5812,0.0000,0.0000,0.0000,53.6197,687.6837,1.9427,34.7151,3.0197,0.2913,4.5861,0.0000,0.0000,0.0000,0.4000,3pcc
6.0500,54.8578,755.5704,2.3242,32.6950,3.7307,0.4021,6.1730,0.0000,0.0000,0.0000,57.0431,791.5324,2.2926,31.6628,3.1521,0.3841,6.1706,0.0000,0.0000,0.0000,0.4000,3pcf
2.3000,58.9715,779.3945,0.8343,41.3105,1.8605,2.6213,8.7933,0.0000,0.0000,0.0000,59.4130,750.4996,1.6614,39.9303,3.0659,1.6710,8.8085,0.3087,0.0000,0.0000,0.2857,3pcg
6.7000,51.9905,808.7364,1.4639,21.7972,2.3017,0.2970,6.0865,0.0000,0.0000,0.0000,50.4746,819.3687,2.1590,23.1644,3.2245,0.2810,6.0940,0.0000,0.0000,0.0000,0.4000,3pck
3.6600,56.0251,835.0437,1.6057,36.2103,3.1642,2.3681,11.7806,0.0000,0.0000,0.0000,55.9434,844.3958,1.2631,33.7309,2.1530,0.9722,12.0222,0.1821,0.0000,0.0000,0.2500,3pcn
6.8700,244.6347,2939.6394,7.4596,15.5855,14.5083,25.0735,293.2055,0.1624,0.8431,0.0000,236.6151,2732.7498,9.0146,15.5151,14.9546,33.1985,316.9988,0.6244,0.8393,0.4590,0.0513,3tmk
9.7700,116.4131,1620.0231,3.8951,43.6563,4.3757,16.8394,100.6270,0.8966,11.2082,0.0000,98.9468,1609.9259,2.5881,42.8997,1.8678,12.2531,97.6349,1.1761,11.4982,0.7160,0.1333,456c
6.7000,145.8072,2158.7178,5.3168,77.5706,8.7740,53.5704,343.8428,0.6647,3.8665,1.1002,154.1703,2141.3523,4.7307,69.5562,8.5693,47.5373,338.8868,1.0002,4.2014,0.9070,0.0444,4apr
6.6200,152.6203,2539.0400,3.3392,97.7982,4.8231,76.7455,482.0748,1.9459,105.7223,0.0000,125.8342,2217.2761,2.4574,92.3796,3.7708,105.2394,545.2407,1.9199,129.4560,0.7045,0.0408,4er1
6.5200,182.5246,2765.8738,5.5030,115.6343,9.3019,46.3474,379.8831,0.1675,6.6965,0.0000,184.6668,2763.6213,5.8036,117.2655,9.3947,44.6468,381.5567,0.2493,6.5776,0.2161,0.0408,4fiv
4.3200,54.7905,899.1742,2.5153,1.2350,5.7611,16.0957,61.8625,0.7104,0.0000,0.5209,50.6984,868.1303,1.7179,1.9923,3.6251,11.6376,64.1415,0.9002,0.0000,0.9429,0.1667,4rsk
7.3000,113.7677,1357.2729,2.3507,27.5113,3.4241,25.7477,180.2204,0.8910,0.4854,0.5721,106.4992,1307.7383,1.7375,28.3156,0.9805,26.8356,176.6845,1.3409,0.2111,1.5403,0.1000,4sga
10.3300,70.5994,1378.8264,0.3674,81.1917,0.1501,5.2924,58.7928,0.5246,4.7004,0.9986,71.6609,1381.1671,0.8372,82.5196,0.0000,7.7098,52.4727,0.6791,3.4611,0.9908,0.2000,4std
7.7000,209.5856,2511.7595,8.3935,16.8935,16.1592,38.1444,410.3541,0.4316,1.0000,0.5403,213.7244,2669.3479,7.4619,16.6563,14.3085,32.0106,335.6301,0.3616,1.0000,0.0000,0.0513,4tmk
4.9400,61.3834,781.5977,1.5770,9.5910,4.3559,1.9520,18.5295,0.0030,0.0000,0.0000,61.9613,780.1866,1.6101,9.8427,4.3274,2.0079,18.5406,0.0009,0.0000,0.0000,0.2000,4ts1
6.6400,63.1566,889.0103,3.5071,0.0000,8.0783,1.5009,3.2743,0.0000,0.0000,0.0000,65.0635,890.3912,3.5760,0.0000,5.4610,0.6427,3.3633,0.3143,0.0000,0.8008,0.2222,5abp
7.7700,159.0414,2293.7598,7.3451,60.0902,7.9714,26.0979,225.7055,0.3424,10.2172,0.0000,168.3797,2320.7988,7.1098,67.9117,7.0300,21.7147,238.5157,0.5393,0.5283,0.0000,0.0741,5apr
6.5700,159.1902,2667.6887,3.1206,104.7652,4.5004,93.3444,660.4146,1.9392,29.6945,0.8034,156.5095,2745.2073,3.9028,113.1058,4.5123,90.8360,639.5792,2.5322,42.5505,1.2008,0.0308,5er2
10.4900,93.1343,1732.9709,0.8578,135.9988,0.0000,21.6685,112.9612,0.4442,24.8865,0.0000,95.6031,1741.1056,0.7020,139.1880,0.0000,22.9286,107.4387,1.7049,27.6467,0.0000,0.1538,5std
6.3700,88.1281,1222.8562,5.6954,45.9162,9.0602,15.2480,90.5229,0.2387,3.6411,0.0000,88.9566,1070.8136,3.0480,36.2531,6.2369,15.3265,86.8376,0.2621,2.3135,0.4497,0.0952,5tln
8.0400,108.4224,1619.8799,1.4814,49.6531,2.8939,41.8692,213.1080,0.3459,7.0423,0.3253,104.7805,1546.7166,1.3157,69.6182,2.2748,34.3058,194.5661,0.4459,5.4368,0.1781,0.0588,5tmn
7.4700,241.7082,2842.4302,8.4283,16.4968,12.8641,34.7253,298.6853,0.4356,0.7647,0.4305,195.1882,2567.4954,7.9644,16.8180,13.1991,60.7654,467.0044,1.0881,0.8004,1.3326,0.0513,5tmp
7.1200,73.0961,1216.9229,1.9128,49.5353,3.4490,10.1190,60.4466,0.4384,7.1550,0.0000,69.7220,1265.2614,2.6523,51.4600,3.1531,12.3837,62.1977,0.3948,6.6141,0.0000,0.2000,5upj
3.2600,47.6873,768.9317,1.4235,33.6393,1.8651,2.0539,2.8301,0.3310,5.2330,0.0000,46.9237,769.8347,1.4847,33.8898,1.9140,2.3129,2.8228,0.3175,5.2433,0.0000,0.2500,5yas
6.3600,49.7704,726.4991,3.1312,0.0000,7.3858,0.0000,0.0000,0.0000,0.0000,0.0000,56.3688,738.8771,2.8403,0.0000,5.6294,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,6abp
7.7700,144.3136,2220.6677,4.1155,73.5999,7.7757,56.8494,313.7618,2.8027,11.7440,4.0729,149.7993,2322.3025,4.9346,60.7718,8.5199,55.0947,334.1179,2.1752,19.0124,2.6017,0.0339,6apr
11.5200,113.5044,1661.9244,5.1683,68.4770,8.3028,23.4015,163.3288,0.3695,2.9115,0.0000,109.5958,1645.8868,2.6734,71.6307,4.5366,24.3833,170.3266,0.2058,0.0000,0.1988,0.0714,6cpa
3.2100,66.3665,620.7482,3.5579,0.0000,8.0511,0.4144,9.9580,0.0000,0.0000,0.0000,61.6555,638.9437,2.6715,0.0000,5.8377,2.9126,7.0515,0.4901,0.0000,1.3663,0.1667,6tim
