pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,flexibility,PDB
6.7800,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,133.6626,2139.5916,2.0711,82.2915,3.1909,11.7304,148.4131,1.0347,4.1794,0.0000,96.9905,1518.5735,1.9481,34.7836,3.7428,22.8786,258.4618,0.4355,10.2889,0.0000,0.1333,3gcu
8.7000,145.4830,1522.1532,5.2567,39.2787,8.2102,8.2842,74.2523,0.0021,2.6593,0.0000,145.4830,1522.1532,5.2567,39.2787,8.2102,8.2842,74.2523,0.0021,2.6593,0.0000,145.4830,1522.1532,5.2567,39.2787,8.2102,8.2842,74.2523,0.0021,2.6593,0.0000,142.9368,1472.6708,5.4601,35.7398,8.5214,8.1055,91.0527,0.1187,5.0484,0.0000,122.2244,1500.9733,4.4754,39.9325,4.5511,9.3664,76.8286,0.0666,3.3948,0.0000,120.1064,1406.9609,2.7362,32.0789,2.2471,8.2595,73.1263,0.0631,2.5575,0.0000,111.3587,1424.1260,1.9227,33.1058,0.9950,12.0818,69.1755,0.0585,2.5830,0.0000,91.2823,1365.5178,2.8999,32.8776,3.7941,10.6917,80.9635,0.2310,2.1587,0.0000,87.0412,1303.0326,1.9389,18.2747,3.1046,15.8118,81.8193,0.0057,5.8923,0.0000,0.1333,3ge7
9.7700,123.0949,2068.4526,3.9323,39.1340,6.1213,38.7794,234.3551,0.6727,6.5586,0.0000,129.8053,2122.4495,3.7793,52.4842,4.0668,34.4927,262.8467,1.0223,8.7090,0.0000,121.5561,2110.0125,3.4769,60.5940,2.9514,39.2103,275.6431,0.6621,3.0914,0.0000,118.4112,2010.0924,2.9859,46.9668,3.2618,53.0609,250.8641,1.0932,17.4327,0.0000,116.4991,2085.3186,3.6361,35.9216,3.5037,46.1970,254.6584,0.2570,12.9659,0.0000,121.9187,2057.8291,3.8596,45.1728,5.0041,32.8899,241.9947,0.6358,1.1676,0.0000,115.3117,2079.4768,3.2290,53.2818,3.4840,36.1210,266.1584,1.1788,5.4625,0.0000,114.9657,2073.4172,3.4993,45.5151,4.0932,30.7921,248.1923,0.5638,1.7398,0.0000,102.2288,2048.0022,1.9211,35.9430,2.4930,40.8826,207.1958,0.7289,14.0647,0.0000,0.0714,3ggu
10.8000,123.9438,2279.8066,3.1279,54.5994,3.2989,46.4842,307.3683,0.4637,9.6986,0.0000,124.4493,2409.6636,2.6725,69.7322,1.3284,42.2045,313.6070,1.5290,14.1820,0.1818,129.5944,2396.1655,2.9012,54.2788,1.6485,40.8856,336.2384,1.6016,15.7543,0.6119,125.2119,2294.1099,2.3969,48.9903,1.7894,37.2585,279.4048,0.2865,14.9709,0.0000,135.2164,2040.7775,2.7274,62.4373,2.7011,49.4780,347.0130,1.5604,12.9102,0.8324,136.5560,2271.7002,4.0470,60.8477,4.1200,40.2581,306.9867,1.2902,9.1052,0.0000,129.3617,2313.4375,3.7047,46.4157,4.4760,44.5556,306.3099,1.6531,11.0731,0.0000,124.5915,2296.4458,2.4360,52.3861,1.0431,50.5695,310.2010,0.9734,10.5314,0.3434,126.9292,2248.6792,3.4395,53.4487,4.3622,34.4223,275.7525,1.1617,4.4099,0.0000,0.0690,3gi4
11.2200,138.2389,2382.6443,3.2348,62.3153,2.7680,41.4690,320.3552,1.6924,6.1442,0.0000,116.2199,2270.5847,3.0484,55.7782,2.9155,45.5857,291.1475,0.5058,7.8331,0.0000,135.0032,2237.1611,3.8470,56.9121,4.0374,39.1954,294.6284,1.2465,7.7211,0.0000,128.0463,2023.0376,2.7550,56.9596,3.0338,47.6636,331.1995,1.4166,10.3793,0.8161,125.7645,2234.9832,2.7271,57.9594,1.7916,37.7091,281.9227,1.1603,12.3503,0.6048,115.1099,2076.5330,1.9266,53.3622,1.6872,47.1334,267.9828,0.5386,20.7767,0.0000,110.7108,2058.5989,1.8480,40.6177,2.3413,44.5702,272.3397,0.3941,19.4630,0.1889,126.0525,2264.0544,4.2738,47.6081,4.7246,31.5013,294.9184,0.7677,6.3229,0.0000,135.3612,2224.1140,3.2496,45.2004,3.9044,49.3613,288.9513,2.6495,7.0201,0.6877,0.0690,3gi5
11.2200,150.4299,2233.7271,2.4881,74.5757,0.0000,41.5588,300.7066,0.1396,12.9308,0.0000,117.7781,2266.6890,2.7382,55.8932,3.3096,39.3475,315.6559,0.5688,15.2104,0.0000,131.8127,2377.2266,3.8203,59.3163,2.8909,56.8094,343.9658,1.1050,4.0903,0.0000,121.9205,2282.2676,1.9352,59.2656,1.0855,43.0196,295.2180,1.1749,25.1984,0.6491,114.9974,2378.3245,2.3355,56.3984,1.3306,44.8587,322.5376,1.2168,18.0302,0.5998,131.7651,2238.0291,2.8932,62.6587,2.1606,43.1367,270.4174,1.4444,26.3211,0.4141,128.1687,2371.8044,2.7394,71.2811,1.2245,43.7982,301.0647,1.5811,17.1466,0.0000,118.9112,2263.0535,2.7364,54.0841,3.0246,44.6006,294.8256,0.6967,8.1499,0.0000,115.8124,2201.4146,1.6494,55.8684,3.1402,29.1359,252.2973,0.7378,9.7606,0.1976,0.0645,3gi6
8.3000,93.2039,1133.9772,1.3701,36.1476,2.2541,2.8301,29.3498,0.0000,1.3241,0.0000,85.5909,1103.7233,1.2289,33.2681,2.2159,2.7308,29.0130,0.0006,1.3916,0.0000,91.7793,1043.5793,0.9008,37.2286,1.1332,2.1741,24.4808,0.0409,1.7581,0.0000,70.8288,1111.4994,1.4994,34.8521,2.2743,1.9235,27.4855,0.0107,1.2221,0.0000,96.5441,1060.7672,0.9185,37.1899,0.5437,1.6504,25.6887,0.3307,2.1138,0.0000,78.7676,1072.7731,0.3963,34.2128,0.0000,2.7762,26.6171,0.0014,1.4630,0.0000,80.5905,1065.7468,0.5733,31.8872,0.0000,2.5966,24.4023,0.0000,1.8252,0.0000,89.4330,1031.4418,0.8715,31.6297,0.1161,2.2353,30.1206,0.0303,1.7265,0.0000,76.2988,1021.4584,0.4508,32.9887,0.0000,2.2763,28.9200,0.0005,1.1227,0.0000,0.3333,3gjw
4.1000,73.8870,708.4969,1.2269,55.6615,0.9925,4.4927,45.1567,0.0117,3.5278,0.0000,59.2024,765.9634,0.8202,51.8860,0.7403,6.7966,51.7214,0.0000,2.7323,0.0000,68.9271,726.6313,0.8550,46.4133,0.8348,7.1451,52.5416,0.0717,3.1463,0.0000,67.4215,690.8287,1.1785,43.4094,1.8441,4.2183,48.9530,0.0000,2.9726,0.0000,61.7697,712.8997,1.1866,43.9151,1.9504,6.5129,43.8466,0.0684,2.7496,0.0000,72.8506,664.5492,0.5493,41.9564,1.0384,5.2479,48.5025,0.2240,4.5912,0.0000,69.3988,764.9090,0.4440,40.4618,0.2199,3.1383,43.2223,0.0000,2.2793,0.0000,65.7266,636.9951,0.8038,38.7872,1.6855,8.6202,45.5613,0.1080,3.7286,0.0000,67.2242,660.1589,1.2613,39.9387,1.7910,5.8035,45.2882,0.0049,2.8819,0.0000,0.1000,3gk1
8.0000,73.3464,798.4509,1.1810,78.9233,1.2238,3.1209,10.0648,0.0011,2.3343,0.0000,73.3958,798.5407,1.1869,78.8794,1.2009,3.1851,10.0147,0.0005,2.3074,0.0000,72.6195,784.7501,1.9549,90.2234,0.8367,3.4910,8.7330,0.2300,1.2030,0.0000,61.8331,835.8883,1.7567,75.1415,1.0666,1.3739,11.5979,0.0248,1.7360,0.0000,61.1950,689.2036,0.3726,77.8110,0.0000,1.7471,11.4070,0.0551,1.9194,0.0000,60.9789,694.5331,0.3915,77.7219,0.0000,1.6517,11.4041,0.0728,2.0095,0.0000,63.2428,722.1213,1.1336,80.9987,0.7710,1.7671,10.6598,0.3545,3.2425,0.0000,64.5974,720.9393,1.0947,80.2314,1.0687,2.2790,10.2810,0.7016,3.8678,0.0000,59.0625,639.7601,0.6126,80.3898,0.4529,1.5412,11.3522,0.0000,1.5720,0.0000,0.2500,3gkz
7.7700,84.6545,954.1410,0.8034,52.8913,0.8528,3.2942,20.6741,0.0037,2.1937,0.0000,63.5444,910.7674,1.4621,60.9798,1.8216,2.8432,18.5293,0.0006,2.3901,0.0000,70.8473,970.9455,1.2275,55.3097,0.7892,2.0018,19.4314,0.0000,1.3056,0.0000,69.4565,830.7546,0.7055,62.8483,0.8148,1.8906,17.9146,0.2407,2.8463,0.0000,89.2181,953.0949,1.4544,51.2975,0.0406,1.1016,19.9286,0.1174,1.4983,0.0000,69.6732,905.6898,0.7598,56.1548,0.0000,2.7811,21.1440,0.0000,1.5365,0.0000,64.9619,796.6551,1.4529,56.2244,1.1238,1.4255,18.1393,0.2176,1.2755,0.0000,62.6645,763.6057,0.9750,47.1542,0.1640,1.9670,17.8014,0.0000,1.6406,0.0000,75.1168,968.6545,2.4603,51.9558,0.7513,4.4675,17.6852,1.4595,2.0232,0.0000,0.2500,3gm0
9.1000,133.8110,2012.6821,2.5771,46.8162,3.6143,26.0414,242.4388,1.4260,17.3010,0.0000,133.8110,2012.6821,2.5771,46.8162,3.6143,26.0414,242.4388,1.4260,17.3010,0.0000,133.8110,2012.6821,2.5771,46.8162,3.6143,26.0414,242.4388,1.4260,17.3010,0.0000,133.8110,2012.6821,2.5771,46.8162,3.6143,26.0414,242.4388,1.4260,17.3010,0.0000,105.8139,2017.8453,2.9687,42.2575,2.6350,23.4494,227.9928,1.3547,15.5876,0.0000,64.0883,1734.9463,1.6611,28.4639,3.2807,30.1167,274.5888,1.4517,26.7860,0.0000,82.4323,1831.9818,1.9631,33.7232,2.1525,23.1737,225.7550,1.1684,15.0422,0.0000,104.8356,1993.4316,3.4468,18.8363,2.0776,32.0345,267.6678,2.0769,25.8092,0.0000,66.7444,1803.6324,2.1612,26.3713,3.7740,24.6168,228.1252,1.1609,14.7809,0.0000,0.1538,3gnw
5.3000,151.2394,2034.7412,6.3756,0.0000,10.7436,20.0684,163.5990,0.2087,0.0000,0.0000,139.3927,1984.2277,4.6568,0.0000,8.0801,11.8203,164.5487,0.4313,0.0000,0.0000,125.8477,1808.1652,4.8255,0.0000,8.7575,27.5139,249.4788,0.7632,0.0000,0.4573,117.6441,1854.5115,2.8355,0.0000,5.7229,18.4820,193.8610,0.1825,0.0000,0.2022,116.3323,1806.5493,4.1068,0.0000,7.6499,16.5250,228.9918,0.2706,0.0000,0.0000,119.9829,1838.5629,3.6371,0.0000,6.5808,19.2276,181.9575,0.4876,0.0000,0.0000,110.3964,1869.2743,4.2143,0.0000,7.6165,13.0248,143.3278,0.1316,0.0000,0.0000,100.2532,1775.5490,3.8313,0.0000,7.9036,31.7779,238.7813,1.2556,0.0000,0.0000,128.2077,1685.3313,5.2841,0.0000,9.1559,11.9077,162.7757,0.2139,0.0000,0.0000,0.0800,3gpo
2.1700,67.1555,1024.5397,1.7882,43.7024,3.3042,4.8972,39.5344,0.1509,4.4330,0.0000,59.2041,986.2233,1.3522,40.4014,3.4324,5.0794,39.6723,0.0581,4.4598,0.0000,83.5741,1112.1287,2.2133,42.4705,1.7142,4.9538,38.7459,0.1429,4.4360,0.0000,54.1759,932.8813,1.2346,41.7861,3.3220,4.9716,38.8440,0.1857,4.4373,0.0000,76.8859,975.2551,1.3502,39.9478,2.8738,4.1211,39.6175,0.9388,4.4488,0.0000,66.3815,956.4230,1.5922,43.2752,3.3967,4.4511,38.7986,0.8167,4.4491,0.0000,81.6391,1015.0812,3.5581,37.0234,3.2321,4.6473,39.7648,0.6092,4.4722,0.0000,65.9210,765.8806,1.5353,43.7834,1.8929,4.9668,38.7508,0.0288,4.4453,0.0000,53.4231,908.7774,0.6335,25.6222,0.7868,4.6313,39.0007,0.0362,4.4600,0.0000,0.2500,3gqz
2.5200,45.9216,713.5507,1.8464,14.8464,4.0082,4.9781,18.2208,0.0442,1.0000,0.3003,39.1509,752.9306,1.1430,11.3969,3.3318,5.0457,18.2151,0.0178,1.0000,0.0000,33.8931,738.9870,1.3316,9.6089,3.6625,4.1382,18.2832,0.3793,1.0000,0.8796,43.1736,699.5024,1.9376,13.7123,4.1984,4.6687,18.2054,0.0894,1.0000,0.0000,35.7352,708.3129,1.3223,14.4839,3.1908,4.1163,18.2064,0.4240,1.0000,0.9302,63.0804,711.0463,1.5882,14.9583,1.5484,4.0015,18.1847,0.4883,1.0000,0.9935,48.3915,592.3173,1.2068,14.7988,2.7439,4.0467,18.2039,0.2680,1.0000,0.7243,44.2094,669.9386,0.9058,3.3791,2.4187,4.4912,18.2818,0.1778,1.0000,0.6024,31.5964,698.2429,1.3859,16.9298,3.5723,3.8693,18.2050,0.2796,1.0000,0.0000,0.3333,3gr2
6.5900,71.0272,1200.4556,1.5114,18.7455,2.5004,12.3953,130.3495,1.0541,0.0000,1.1324,63.9079,1083.2739,2.5295,13.5653,5.2455,13.4599,115.3421,0.1065,0.0000,0.0000,64.9878,1112.0018,1.1094,18.7700,2.3786,12.2298,126.0329,0.6761,0.0000,0.9828,54.6541,1092.1987,1.8029,16.4012,4.2004,13.2166,128.3130,0.7051,0.0000,0.9500,59.1951,1072.8254,1.6703,13.6715,4.0116,11.3463,121.1845,0.8524,0.0000,1.3775,53.8905,1117.5500,1.4260,14.6924,3.1401,12.5313,121.1660,0.6204,0.0000,1.1922,64.6931,1119.1656,1.4957,13.3327,3.0382,12.4658,125.3838,0.4693,0.0000,0.5229,70.4846,1197.4664,1.6062,6.7312,2.4495,12.5468,122.7713,0.2914,0.0000,0.3410,54.1594,1060.4686,1.9282,9.8077,4.3959,14.5104,111.4918,0.2307,1.8086,0.5881,0.1053,3gs6
6.4800,56.5772,836.4910,2.3085,8.9694,5.8358,7.2111,39.0953,0.1994,0.0000,0.3466,47.8346,936.4146,1.5303,13.0795,3.5343,7.6564,37.6863,0.4008,0.0000,0.9794,54.3590,900.4386,1.3044,11.4872,2.9761,4.8394,35.4256,0.4386,0.0000,1.0465,63.3452,935.2944,1.5616,5.3812,2.8164,6.1644,37.5177,0.2823,0.0000,0.4480,44.3219,889.2493,1.6751,10.2715,3.5645,5.4969,37.1035,0.1905,0.0000,0.6184,40.4562,827.5331,2.8584,3.2364,5.9748,9.4198,36.9801,0.3869,0.0000,0.8595,40.0584,767.7776,1.7282,6.4103,4.7242,6.8245,38.6024,0.5149,0.0000,1.1564,43.3335,788.3408,1.3105,8.6298,3.6217,7.0131,39.2311,0.3504,0.0000,0.8041,43.8530,877.8563,0.9674,6.1081,2.5326,5.9193,38.3972,0.0467,0.0000,0.2983,0.1333,3gsm
6.7200,132.1136,1632.7218,3.7887,50.0435,7.9789,15.9799,185.6519,0.3453,0.0218,0.0000,123.4585,1617.8491,4.0993,49.1573,6.6513,20.6327,168.9417,0.4096,0.0000,0.0000,106.7588,1559.3027,2.2751,48.9965,3.9990,21.0465,196.3007,0.1274,0.0000,0.0000,99.8128,1480.5194,3.1936,44.6808,5.6698,29.5319,198.2283,0.3472,10.1561,0.0000,100.7633,1484.6635,3.3148,44.0327,7.4897,26.7592,201.3866,1.1221,0.3860,0.0000,100.6811,1530.1387,2.1934,51.2072,3.5519,22.4166,188.6288,0.3631,0.0000,0.3174,97.7002,1466.9786,2.7651,51.2074,5.2506,20.2793,165.8963,0.2369,0.0000,0.1951,99.0153,1555.6772,3.8011,48.2391,5.5511,30.9293,188.7944,0.8112,2.1088,0.0000,89.3535,1443.0996,1.4328,47.5647,2.9686,33.1537,197.3438,0.7010,0.0000,0.5680,0.0769,3gst
3.9600,103.4213,1209.3334,2.6608,44.6307,4.1077,19.3217,181.3764,0.9116,0.3599,0.0000,93.5813,1179.6437,1.9368,36.0766,3.2640,20.1172,180.7614,0.8401,0.4415,0.0000,88.4552,1248.8219,2.2280,54.3827,0.9559,22.7276,202.9294,0.4641,0.2675,0.0000,71.9729,1120.9349,1.8767,49.7858,1.6518,21.0489,233.6983,0.5637,8.1716,0.0000,69.0606,955.7395,2.1722,24.2077,3.7585,28.3924,239.1867,0.3137,16.0605,0.0000,78.6881,1242.6605,1.5193,36.3976,0.0000,22.2426,182.8199,0.1973,0.5170,0.0000,76.4816,1196.1075,1.5338,58.7196,0.0000,20.9559,175.0840,1.0462,1.7620,0.0000,80.9308,1070.2435,1.2228,49.6461,0.0000,28.7853,232.4617,1.5263,8.8977,0.0000,69.1533,1059.9231,1.0436,43.4888,0.4705,20.0739,177.4606,0.2058,0.0000,0.0000,0.1250,3gt9
4.2800,117.1096,1218.6320,2.3898,52.8236,3.7845,16.9555,202.5989,0.6587,3.2908,0.0000,94.8545,1173.4980,1.9607,72.1394,0.3012,15.2177,236.2110,0.6599,3.1947,0.0000,80.1772,979.5944,2.0370,27.2061,3.8156,20.7786,246.7464,0.1571,13.3284,0.0000,77.0438,1016.8243,1.9576,54.6249,1.5036,22.3489,242.1167,0.6761,16.1745,0.0000,83.2450,1151.7050,1.8348,65.5116,0.0000,21.2074,189.0537,0.6812,4.5971,0.0000,70.1601,1012.8952,1.5823,46.2227,0.8525,28.3404,242.9150,0.6981,9.7898,0.0000,63.6966,910.5687,0.8369,59.3682,0.0000,23.3569,245.5039,0.6775,16.6902,0.0000,71.4483,1027.3210,1.4578,58.7453,0.0000,18.3980,199.2633,0.3329,3.1993,0.0000,55.3900,927.5732,0.6588,47.3929,0.0000,23.5713,250.3475,0.6149,15.7019,0.0000,0.1250,3gta
2.3500,40.4044,707.9384,1.3435,24.1431,2.9171,9.4168,18.5693,0.3135,0.0000,0.0000,35.4654,746.0253,1.1771,15.1030,2.8506,9.3613,19.0250,0.3018,0.0000,0.0000,40.7116,714.4720,0.9467,27.4624,1.5863,8.5908,19.3550,0.2080,0.0000,0.0000,33.9500,652.9449,0.8888,30.2021,1.5482,9.5973,18.7988,0.2604,0.0000,0.0000,35.8129,696.2792,0.5948,12.3063,1.6331,8.7684,19.2381,0.2067,0.0000,0.0000,38.5852,658.1014,0.4913,24.9743,0.7809,9.6263,18.8434,0.2610,0.0000,0.0000,44.2331,644.0527,0.5869,18.4130,1.0628,8.5176,19.4128,0.2047,0.0000,0.0000,38.1917,717.4186,0.2801,14.0198,0.6077,9.7440,18.7401,0.2689,0.0000,0.0000,39.0083,658.5283,1.0542,21.8240,1.7297,9.9042,18.8207,0.3001,0.0000,0.0000,0.2857,3gtc
6.0500,60.6007,977.4877,2.0593,29.1144,3.8196,12.5991,53.4630,0.3604,0.6665,0.9390,57.8318,933.4701,1.4501,25.2630,2.8520,23.4872,48.6445,0.2562,3.4834,0.3161,53.9910,1009.1589,1.0122,23.1500,1.6314,11.3334,56.0924,0.5788,0.2400,1.5023,44.6941,848.2371,0.9437,30.5881,2.7932,19.6070,52.8358,0.1653,5.7101,0.3476,66.3197,921.0021,2.6786,15.3699,5.0890,11.3903,63.2529,0.2837,6.6714,0.0000,78.5210,1017.3644,0.9144,31.0667,0.5799,2.8453,41.9135,0.0002,1.4926,0.0000,60.9108,961.0611,1.4794,21.6700,2.4621,9.0725,53.6359,0.6288,0.0332,1.5383,52.9792,924.8540,0.9441,25.7918,2.7504,8.7007,59.2311,0.1461,5.0761,0.0000,57.7794,891.7119,1.3592,21.1124,2.6234,22.7348,49.6438,0.3470,4.2539,0.5673,0.1053,3gus
4.3800,43.9280,637.8486,1.6763,8.2344,2.6188,4.3638,1.8032,0.6467,0.0000,1.2340,38.7688,546.4731,1.7632,7.1731,4.1638,2.9957,2.5881,0.5998,0.0000,0.8793,41.6111,550.0255,1.5565,4.3748,3.6019,3.6383,2.4451,0.3271,0.0000,0.4830,38.6460,575.2221,0.9932,11.9863,2.2921,4.0477,2.3134,0.3253,0.0000,0.4241,36.6610,560.1169,1.5850,8.8154,3.2617,4.7370,1.7192,0.4573,0.0000,0.5618,43.4655,642.0090,1.2981,7.2019,1.5418,3.0312,2.9657,0.3912,0.0000,0.6088,30.9826,522.2130,1.0013,2.5237,2.6446,3.1489,2.7839,0.3457,0.0000,0.6296,27.5267,536.4626,0.9671,1.7117,2.4100,4.6958,1.8823,0.4760,0.0000,0.9928,33.6430,543.5394,1.7362,1.2582,3.8030,3.8644,2.3483,0.2595,0.0000,0.0000,0.2000,3guz
2.1200,38.1398,677.3133,1.1167,4.8933,2.7090,5.5774,8.6878,0.4070,0.7073,0.8910,43.3346,633.3231,1.0710,4.2572,2.6648,6.2178,9.0411,0.2682,0.7244,0.6795,36.6896,617.7969,0.7216,6.6125,2.0820,6.9087,8.3941,0.3260,0.5242,0.6016,36.6967,620.0670,0.8966,5.9807,2.1928,6.6139,8.5819,0.2660,0.5394,0.5629,32.8359,590.4466,0.9015,7.8606,2.3574,6.6238,7.9695,0.3675,0.4997,0.7704,40.3821,584.4087,1.1139,5.4298,2.5201,5.6659,9.0934,0.6006,0.7260,1.0000,31.8174,573.9012,1.0981,3.8667,2.8299,6.6687,7.9999,0.3653,0.4996,0.7669,35.0443,615.3004,0.7928,3.3498,1.8598,6.7409,7.8972,0.3606,0.4952,0.7530,48.0318,655.6378,1.1227,10.1853,0.6932,7.2391,8.6662,0.1277,0.7015,0.4298,0.3333,3gv9
2.5900,81.8640,981.7393,2.2977,23.6205,3.6847,7.4253,27.0903,0.2221,1.6040,0.0000,82.5665,970.5628,2.0637,22.7920,2.1097,7.9840,28.7966,0.1790,1.5937,0.0000,68.9229,915.2786,2.5509,26.3047,3.7463,8.4889,25.9619,0.3220,1.5936,0.1047,61.9046,886.7298,1.7348,32.3344,2.7055,7.7265,28.5770,0.2292,1.5947,0.0000,72.5944,979.7381,2.4970,18.4765,3.8830,5.4802,29.0641,1.0909,1.6098,0.0000,57.2823,868.5867,1.6889,29.0440,2.4059,7.7539,26.7050,0.4136,1.5909,0.2010,74.2193,966.2462,2.8960,19.6428,1.8925,9.1734,25.8993,0.0995,1.5970,0.0000,57.8818,890.0229,2.5280,17.4990,3.6555,6.7230,27.8401,0.3963,1.6031,0.0000,55.0510,822.4017,1.1846,27.3785,1.2475,8.2638,27.1367,0.0862,1.5958,0.0000,0.2857,3gvb
3.4800,139.7430,2029.9209,4.3506,11.1098,7.6030,32.6730,285.3000,0.8642,1.8392,1.3471,100.3082,1870.3318,3.3601,7.7002,7.8348,36.7426,331.7234,1.0367,0.1612,2.3368,131.9554,1898.2913,3.1237,12.3053,6.2145,37.7178,306.8737,1.3907,0.0000,1.5958,116.4002,1967.6863,4.9479,4.1642,9.6381,27.3493,297.0982,0.9245,0.0000,1.6007,97.9087,1784.9135,3.2988,9.3802,7.4532,49.8262,326.8436,1.1421,0.2601,2.0357,130.5534,1973.2393,3.2107,9.7426,4.8243,31.1624,313.9910,1.1153,2.1211,1.6861,130.7923,1996.1248,4.1285,7.4322,7.1058,25.4759,204.1480,0.3880,0.0000,0.9992,124.8569,1997.6960,4.9808,3.8840,8.6725,40.6293,237.8433,1.5722,0.0000,1.4824,106.5176,1821.9371,2.9739,0.6222,7.2274,41.1721,263.6601,0.7642,0.0000,1.4560,0.0435,3gx0
5.5900,70.4110,1329.1595,3.3294,3.9742,8.1016,41.6843,218.9844,1.6357,0.0000,3.6615,76.4595,1250.8599,3.0174,9.2330,8.2001,30.9611,288.5728,1.3419,0.0000,2.3154,89.8217,1405.0876,3.8619,7.5168,7.4802,38.3832,228.4465,1.4314,0.0000,2.3624,71.7132,1217.6926,3.6800,3.5191,9.0498,31.1550,287.9473,1.1842,0.0000,2.5809,78.6445,1316.0171,3.9380,4.1444,8.8761,34.5798,263.7683,0.9158,0.0000,1.2801,64.9144,1326.7256,2.1986,2.9948,5.7571,32.8846,235.9085,0.9243,0.0000,2.0580,68.2214,1295.0382,3.4332,3.3463,7.2010,40.9073,223.3579,1.8712,0.0000,3.2963,61.2185,1311.4878,2.3253,0.0000,5.8363,37.5097,250.8120,1.0281,0.0000,2.1638,64.4525,1228.6556,3.4065,0.6515,7.0126,38.2070,303.1358,0.9583,0.0000,2.3315,0.0556,3gxy
5.7400,103.9602,1169.0883,3.4012,17.9246,6.0281,6.8872,51.4494,0.0140,1.1824,0.0000,103.6074,1214.4960,3.8828,7.8755,6.9863,4.6542,45.6992,0.0000,0.0000,0.0000,102.1310,1217.0905,3.9167,8.1778,7.0566,4.7381,46.8561,0.0172,0.0000,0.0000,97.4295,1161.5543,3.5995,18.7721,6.0533,5.8483,49.7350,0.0000,0.9830,0.0000,104.0789,1118.9943,3.6663,14.8174,6.1079,4.0852,44.5532,0.0000,0.0858,0.0000,98.4021,1073.9879,3.6617,12.3120,6.4753,5.5280,48.1715,0.1660,0.0748,0.0000,85.4267,1107.4282,3.1729,8.9790,5.1469,8.4045,58.4895,0.1369,3.0669,0.0000,76.6688,855.0744,2.0605,50.6979,2.8121,7.2273,58.3923,0.0794,2.2479,0.0000,68.7177,886.1295,2.3006,42.4636,3.9719,8.3693,53.0562,0.3159,2.1332,0.0000,0.1250,3gy2
