pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
4.7700,51.6397,892.8984,1.4725,32.4994,1.6789,0.5000,3rm9
8.1900,104.1237,1602.4675,2.3121,45.8705,1.7465,0.1176,3roc
4.5500,106.7730,1015.3562,5.4972,14.6716,4.8637,0.3333,3rr4
4.4100,63.7307,802.6320,2.0043,38.8998,2.4108,0.4000,3rsx
8.8000,192.8166,2741.2668,11.4152,47.7013,7.2780,0.0303,3rt4
4.8500,54.1523,1017.8728,3.1359,29.9868,3.4530,0.1538,3ru1
9.2800,218.7374,2410.7837,9.6658,22.2577,13.9401,0.0833,3rux
2.3000,110.0624,1589.4240,7.9764,0.0000,12.0660,0.1250,3rv4
4.9200,68.9655,1035.6271,0.6757,29.5783,1.8207,0.1667,3rv8
9.2200,118.2837,1712.6827,3.4735,18.2732,3.3302,0.1333,3rwp
7.8000,56.8946,942.2860,2.4109,28.9134,2.6333,0.1818,3ryj
7.0700,55.7190,853.8201,2.8265,25.0969,1.7453,0.2222,3ryv
8.1400,58.4264,1038.2539,2.8719,31.9016,1.7903,0.1538,3ryx
7.4200,56.8355,881.0795,2.7811,28.1512,1.7164,0.1818,3ryy
8.6200,62.0358,1101.2703,2.7164,36.7084,1.7772,0.1333,3ryz
7.5500,58.5426,916.7116,2.5031,31.5923,1.6505,0.1538,3rz0
8.7400,62.1261,1167.1798,2.8493,38.3393,1.8012,0.1176,3rz1
7.8900,60.7253,912.2674,2.5662,35.2650,1.7329,0.1333,3rz5
8.9600,65.2050,1223.9893,2.7722,40.3271,1.7882,0.1053,3rz7
8.1700,61.5806,971.5305,2.7487,36.9769,1.8170,0.1176,3rz8
6.4900,82.6749,1093.1274,2.7561,106.2004,0.0000,0.3333,3s0b
7.0500,53.0203,704.7053,1.1167,47.1001,0.0000,0.1538,3s0d
6.5500,55.1693,791.8356,1.9234,41.8273,1.2790,0.2222,3s0e
6.8000,105.4190,1305.1206,7.5745,2.1482,8.5387,0.1333,3s2v
6.2300,100.2427,1151.1589,3.1891,27.9363,1.8334,0.1538,3s3v
8.6000,112.4634,1990.0039,4.6014,49.6544,4.8800,0.0714,3s43
8.4900,113.7046,1959.1702,5.0287,57.3763,4.9690,0.0714,3s45
9.6400,113.0650,2051.0254,9.2483,45.5553,6.1620,0.0714,3s54
9.6200,144.6672,2396.6812,4.8198,80.3092,4.5415,0.0690,3s56
7.4100,72.2265,671.8966,5.2195,0.0000,8.2233,0.2500,3s5y
7.3500,106.6011,1131.0117,4.0171,22.8991,6.6692,0.1333,3s6t
8.6400,58.5350,800.0427,2.6311,20.9645,1.9261,0.4000,3s71
6.4000,54.7405,772.7184,2.8764,13.6702,2.4400,0.4000,3s72
8.7000,57.4684,752.5511,2.5416,12.1603,1.8598,0.4000,3s73
6.8200,46.5528,581.7535,2.3202,8.3667,2.0201,0.4000,3s75
5.0500,43.2504,567.3976,2.9151,0.0000,2.7581,0.4000,3s76
7.2100,48.8786,595.0904,2.0839,0.0000,2.0644,0.4000,3s77
6.4700,45.1330,579.1085,2.2658,8.1306,1.6421,0.4000,3s78
5.6400,90.8141,1290.3394,6.5377,29.1615,10.7073,0.0769,3s8l
6.2100,91.3378,1316.5056,5.3222,32.1026,10.1470,0.0769,3s8n
6.8500,95.4076,1325.1816,6.0859,35.3055,10.5502,0.0769,3s8o
7.3000,62.3236,1030.7689,3.2629,26.9391,1.7874,0.1538,3s8x
5.1300,73.1786,683.4216,4.9459,10.0487,9.1884,0.1818,3s9e
6.8200,59.1636,1197.3751,2.7879,22.4880,2.3034,0.1538,3s9t
7.5900,75.4538,1083.4102,3.6286,36.3820,1.8714,0.1053,3sap
6.5700,66.6480,1193.9983,2.6627,29.4830,1.6821,0.1333,3sax
7.2800,60.0573,997.4764,3.0815,32.1813,1.9350,0.1538,3sbh
7.9200,59.2604,957.0643,2.3534,26.6591,1.7874,0.1538,3sbi
6.0600,43.4530,792.8580,4.8012,2.3060,1.0000,0.2222,3sfg
5.5900,88.5197,1360.3434,2.4225,48.3212,2.3551,0.1333,3sha
5.7200,101.9796,1403.4037,3.2534,50.1528,2.4555,0.1333,3shc
4.1600,87.3830,1354.8009,2.5963,52.3791,2.4856,0.1333,3si3
3.8800,93.2731,1395.5132,1.9581,51.8307,2.2887,0.1333,3si4
8.0000,116.5257,2132.1538,3.5767,60.6036,0.7873,0.0769,3sio
7.6400,151.5076,1966.5662,6.6709,21.6430,9.1270,0.0714,3sjf
3.6100,101.9118,1104.2114,2.7688,41.6667,1.5215,0.2222,3sk2
6.9900,185.3605,3189.6433,10.7452,98.1607,12.2901,0.0370,3slz
9.7000,110.0183,1982.5228,4.1757,46.7910,3.8230,0.0714,3sm2
3.8600,44.2375,1017.7181,0.4526,62.9209,0.0000,0.0769,3spf
6.5400,141.4927,1790.4484,7.5074,1.5212,9.3438,0.0952,3sr4
11.3000,114.3191,2118.5989,4.7136,57.9181,4.5623,0.0667,3st5
8.4000,143.0276,1802.1151,6.8467,20.1163,11.5922,0.0952,3str
6.7900,143.2123,1885.9778,4.4334,58.8834,5.4201,0.1111,3su0
6.6800,145.1896,1899.3044,4.3972,55.0985,5.4088,0.1111,3su1
4.3500,153.0202,1932.1533,4.0166,56.1947,5.3742,0.1111,3su2
9.1300,146.9914,1917.3999,3.8724,54.6547,5.1144,0.1250,3su3
6.2600,147.8044,1948.1321,4.6927,56.9423,5.0995,0.1250,3su4
5.5800,137.6720,1896.0830,4.1241,50.2743,5.1634,0.1250,3su5
6.0200,153.3024,1974.5703,4.0026,54.2413,5.1543,0.1250,3su6
9.0800,171.1225,2047.4399,9.5340,61.0718,7.4910,0.1111,3sue
7.5600,147.9921,2000.8799,5.1843,52.5661,6.0186,0.1111,3suf
6.2100,143.2064,1987.0126,6.2207,51.5565,4.4442,0.1111,3sug
4.1500,0.8702,148.5136,0.0000,0.7997,0.0000,0.1111,3sur
4.1500,96.8092,952.7678,5.2551,15.0049,5.8299,0.2857,3sus
7.8500,140.7448,1240.0032,8.2318,31.2812,8.4884,0.1176,3sut
8.5200,136.9838,1251.9014,8.3317,31.0073,7.8196,0.1176,3suu
4.5500,77.6880,892.8135,4.3545,15.9158,5.4351,0.2222,3suv
4.7000,92.1058,963.4667,3.9926,20.5886,5.5241,0.2857,3suw
4.1900,96.0544,1369.8889,2.1085,48.9120,2.5172,0.1333,3sv2
4.5000,86.0732,991.5999,5.9369,19.0882,5.2774,0.1538,3sw8
8.4000,77.7239,1115.1215,3.4108,29.7512,3.2224,0.1538,3sww
8.6000,101.5901,1577.2788,2.4040,58.8458,1.4731,0.1818,3sxf
4.5700,103.2239,1436.4064,5.1408,2.4161,9.2731,0.1538,3sym
5.1000,98.8054,1310.0128,5.0864,2.2915,9.8778,0.2000,3syr
4.4800,33.6661,467.3657,4.5210,0.0000,3.0815,0.5000,3t01
3.0400,60.0586,932.6871,3.9315,8.3836,6.3858,0.1667,3t08
3.8000,80.4141,896.8136,8.1957,0.0000,8.3015,0.2500,3t09
4.3000,55.2836,924.4944,3.4036,9.4255,6.0218,0.1667,3t0b
2.3700,78.8576,885.3733,7.3938,0.0000,7.8450,0.2500,3t0d
8.0000,133.7741,1757.3942,1.8551,166.5910,1.1393,0.1111,3t0x
8.3700,154.0717,1980.1475,3.6449,94.1170,0.1932,0.1538,3t1a
3.2600,56.2244,715.2065,2.4074,0.0000,5.1610,0.1111,3t1l
3.0400,86.7148,1070.9855,3.4266,16.3313,5.0095,0.1111,3t1m
3.6600,69.2432,879.1779,7.1776,0.0000,7.6171,0.2500,3t2q
10.2300,118.6150,2027.4485,3.8701,42.5748,5.7509,0.0714,3t3c
8.6000,106.3216,1716.5713,3.8818,48.7673,2.3764,0.1818,3t3u
6.3600,132.0172,2389.6614,11.0805,49.6503,8.8679,0.0625,3t6b
7.0000,74.6002,1223.3940,3.9611,5.7996,4.2228,0.1053,3t82
6.9800,103.3107,1499.9790,3.5327,14.2932,2.0336,0.0741,3t83
6.9700,79.1831,1151.6011,4.9386,6.6578,4.8404,0.1250,3t84
7.9500,72.2978,1193.1146,3.8914,5.1501,4.5871,0.1053,3t85
6.5900,143.7697,2166.2737,7.7421,58.2431,8.5803,0.0500,3t8v
3.4700,141.0095,1762.2964,7.3895,0.0000,10.4341,0.0952,3ta0
3.2500,143.4257,1677.9194,5.5217,0.0000,10.0401,0.1176,3ta1
5.1400,52.5501,634.9167,4.6095,0.0000,6.0770,0.2222,3tao
5.0800,47.3275,695.1572,2.4405,0.0000,4.5907,0.3333,3tb6
5.8700,100.4271,1395.1383,6.1844,11.4205,9.0169,0.0714,3tcg
5.6600,62.4651,691.2593,3.9171,6.5525,6.6728,0.1250,3td4
6.3000,90.5227,1643.8489,9.9835,0.0000,7.4477,0.0952,3tei
3.2800,119.4995,1679.4302,7.6664,21.4691,7.4811,0.1111,3tfu
4.7000,180.5130,2758.8684,7.1316,47.1158,11.0326,0.0260,3tg5
7.7000,114.2998,1915.4523,5.8983,64.7542,3.9035,0.1053,3th9
5.3800,158.4396,1507.6371,7.0806,0.0000,8.8874,0.1176,3tif
5.2700,118.9392,2067.7571,7.1599,53.0531,5.8206,0.0714,3tkw
6.8700,242.8516,2964.1606,11.6392,18.2200,15.3548,0.0526,3tmk
8.5200,60.1154,473.7075,2.7264,31.9167,3.4680,0.2000,3ttm
7.8400,86.7473,790.6432,4.6275,38.0649,3.4520,0.1111,3ttn
8.0900,116.3357,1635.7111,3.3874,53.1152,5.2280,0.1111,3tu7
3.9200,36.8539,532.6608,0.9090,21.2817,1.2106,0.4000,3twp
5.5000,97.7164,1257.6151,5.7060,28.1107,7.6125,0.1176,3tza
5.4400,113.9423,1439.0956,3.6402,0.0000,6.0604,0.3333,3u10
7.1100,96.2022,1551.9530,6.0062,56.6006,2.3622,0.2000,3u15
5.6100,66.2324,1017.8779,0.6224,61.2669,0.0000,0.5000,3u5j
6.1900,69.8246,1061.8386,0.8624,60.7446,0.7905,0.5000,3u5l
9.0000,136.1908,2243.7498,4.9262,84.0167,1.9813,0.1250,3u6h
7.0700,108.7428,1495.6141,7.0901,29.0993,8.7529,0.0952,3u7k
7.2800,91.4378,1446.4379,6.3368,26.8404,8.8316,0.1053,3u7l
7.4500,108.7029,1409.3364,6.9561,28.7773,4.8971,0.0800,3u7m
7.9500,108.1614,1394.1782,9.2062,21.0873,7.1348,0.0800,3u7n
8.4300,108.3294,2045.1141,4.6245,42.5630,6.1554,0.0714,3u7s
4.4400,116.9211,1529.0223,5.0313,2.8989,9.0821,0.1000,3u81
4.6200,35.7480,521.2465,2.6353,24.6227,0.7330,0.0769,3u90
4.3800,53.7511,763.1714,2.3273,47.6824,1.4132,0.1111,3u9q
5.5400,102.9125,1713.4666,2.8764,63.9830,2.2732,0.1000,3ubd
6.0000,86.0887,822.6508,7.0010,8.8981,2.5781,0.2857,3ucj
7.1000,129.3088,1715.6815,1.8534,60.9694,1.3502,0.1250,3udd
2.8500,57.7026,781.9296,2.8337,39.1537,3.4710,1.0000,3udh
5.2400,37.5648,765.8167,0.6417,76.1827,0.0000,0.0909,3ueu
5.8900,46.6901,816.4697,1.0124,89.2648,0.8294,0.0769,3uev
6.3100,49.9248,868.7796,1.2083,84.4246,0.7031,0.0667,3uew
6.9200,55.2713,1017.7612,0.7531,102.2329,0.0000,0.0588,3uex
8.2500,72.8845,1274.7042,2.3922,26.2098,1.0000,0.1111,3ug2
9.0000,79.7331,1168.0901,2.4864,51.8570,1.2620,0.2500,3ui7
4.6300,64.4743,729.9586,4.3919,0.0000,7.1339,0.2000,3uj9
5.1000,119.6488,1749.3765,4.9263,2.3872,7.7058,0.1000,3ujb
4.5900,64.0881,706.4590,4.5083,0.0000,6.9347,0.2000,3ujc
4.6900,65.1984,718.5664,4.4947,0.0000,7.1895,0.2000,3ujd
6.5200,98.9535,1512.3868,4.7058,53.7068,4.8760,0.1429,3uo4
7.3100,96.1502,1434.7402,2.8206,46.0934,3.7961,0.1429,3uod
7.4000,99.8472,1490.3873,3.1741,44.6120,3.8811,0.1250,3up2
5.3000,102.4757,1557.2153,6.2371,29.2908,10.2457,0.0392,3upv
9.0000,130.2822,2532.1294,3.9428,44.9425,5.2505,0.0339,3uri
10.9200,166.8791,2048.2839,3.8048,48.6693,4.6908,0.0690,3utu
5.2000,49.1018,646.1481,0.9961,39.2464,1.3037,0.4000,3uu1
4.5100,83.7450,964.6366,5.9992,0.0000,10.1037,0.2500,3uug
7.9600,62.2894,1038.4451,1.0445,38.0581,1.3843,0.3333,3uuo
4.3400,80.6303,1470.6837,2.2963,41.2857,3.1083,0.0370,3uvx
7.7700,112.7408,1255.2018,4.0069,38.4027,5.6539,0.1111,3uw4
7.8500,113.6685,1228.9279,3.5229,44.5436,4.6743,0.1111,3uw5
4.4100,71.8263,671.7906,3.4662,37.7723,1.8501,1.0000,3uxd
4.9300,49.6006,683.9875,4.5286,34.0350,5.9096,0.4000,3uxk
5.5700,49.5486,679.2045,5.4398,33.6134,5.4915,0.3333,3uxl
7.2200,73.6502,685.3611,3.2154,34.6186,0.3046,1.0000,3uz5
5.5500,61.3098,558.1577,1.9949,35.7980,1.3479,1.0000,3uzj
6.4300,124.7549,1462.0699,6.7434,0.0000,10.9149,0.0870,3v3l
6.6000,113.0905,1337.5339,18.4137,27.4228,3.1811,0.0714,3v3q
8.5500,122.7306,1995.1929,3.3693,90.2830,1.7042,0.1538,3v51
8.9600,86.6418,1507.1522,2.9243,34.8814,2.4789,0.1818,3v5p
8.2200,101.8179,1750.2515,4.3838,53.0861,1.3232,0.1176,3v5t
5.5400,146.3425,1598.4689,7.2638,129.1521,3.5753,0.2500,3v78
7.2100,107.0861,1359.6731,3.5564,20.5567,3.9516,0.1333,3v7t
8.5700,62.7468,1091.2585,3.0135,39.1549,1.7540,0.1176,3v7x
8.0700,68.4024,1032.6017,4.7636,42.1002,1.9385,0.2857,3vbd
4.9600,79.1348,1085.2623,3.4607,29.4464,3.4195,0.1818,3veh
9.3400,133.4754,2227.3535,4.7965,51.9857,4.6148,0.0690,3vf5
9.1000,134.9589,2256.1902,5.8142,58.7143,5.7704,0.0690,3vf7
9.1900,117.5439,2203.6235,6.3073,52.4991,5.1814,0.0690,3vfa
9.0400,123.2602,2246.2046,5.3562,58.2909,5.6061,0.0690,3vfb
6.2400,56.8681,707.0480,4.1843,19.5216,4.7096,0.6667,3vh9
7.4000,73.7433,1333.1211,0.9027,42.8961,0.9107,0.6667,3vha
8.8900,81.3503,1419.4199,1.7232,49.1104,1.7316,0.6667,3vhc
9.2800,75.0594,1350.6931,1.9039,50.8211,1.9850,0.6667,3vhd
4.6000,80.8206,1375.6382,1.3259,66.6230,0.7613,0.1538,3vhk
6.0200,80.5784,980.5124,3.8630,3.1392,5.8372,0.1176,3zq9
4.2300,24.4392,957.8041,0.1215,23.8288,0.0000,0.1667,3zqe
5.1200,118.9606,1670.7059,3.0241,33.1027,4.2503,0.0714,3zso
4.9600,110.0411,1535.6079,3.1924,31.6699,4.8261,0.0714,3zsq
3.2800,92.6819,1384.9982,3.5938,32.7901,4.8637,0.0909,3zsx
3.2300,89.9887,1326.5267,4.0137,27.0421,5.2785,0.1111,3zsy
2.8400,86.1696,1224.1481,2.8481,36.2973,3.7203,0.3333,3zt2
2.8600,83.7458,1228.5216,2.7464,37.7847,3.6344,0.2857,3zt3
5.9200,62.0443,917.0903,2.1832,20.5553,1.6677,0.6667,3zv7
8.4000,126.1961,1721.3843,2.5874,34.4226,2.2172,0.1538,3zxz
4.8500,47.6667,781.2228,1.6502,1.5862,4.5379,0.1429,3zyf
7.0000,72.9398,1216.8472,0.4662,53.6644,0.5186,0.2000,3zyu
8.8900,104.1311,1557.7056,2.8598,56.6790,2.5834,0.1818,3zze
9.7700,108.6932,1629.6444,9.4394,37.2215,6.3366,0.1333,456c
8.3800,129.2517,2577.2058,5.1256,86.2812,3.5573,0.0588,4a6b
7.9200,149.1801,2545.6042,4.1967,84.3120,3.6572,0.0588,4a6c
8.0000,121.5786,1623.3716,4.0125,64.6715,3.0077,0.1538,4a6l
8.7000,123.6605,1304.9506,3.3112,37.5009,3.2742,0.1250,4a7i
5.7600,129.2459,1241.1138,6.4544,77.9677,1.3651,0.1250,4a95
4.1200,140.0181,2158.4548,6.9004,35.6276,7.9541,0.0714,4aa1
7.7000,84.2918,1504.6594,2.5575,26.1211,2.3621,0.1053,4acc
6.2000,74.4574,1072.6238,5.4788,7.0853,7.6039,0.1250,4ad2
4.6200,82.1099,1137.7017,5.9264,0.0000,7.8840,0.1176,4ad3
8.3000,72.2939,1001.8076,1.4327,39.5415,1.0000,1.0000,4afg
9.5400,118.2902,1614.2604,3.0853,98.8224,2.2127,0.1333,4afh
8.9600,133.1516,1686.5884,3.7113,87.3507,3.5905,0.1667,4ag8
10.7000,131.2926,1721.5856,3.5048,87.2460,1.7875,0.1667,4agc
3.6500,59.6800,632.6099,1.9125,18.8087,0.0000,0.2857,4agl
3.9800,69.4533,827.0417,1.9055,19.5910,0.0000,0.1538,4agm
3.9700,88.0756,975.6196,2.1998,28.9853,1.0027,0.1111,4agn
4.8100,100.6970,1168.3942,2.1870,34.1754,0.8589,0.0870,4ago
4.6900,100.5011,1156.9702,1.7849,42.2669,0.0000,0.0952,4agp
5.0100,102.1919,1163.5416,1.7249,40.8822,0.4162,0.0952,4agq
2.9200,74.4837,662.3232,4.0312,0.0000,1.6841,0.6667,4ai5
3.6600,69.8269,633.4729,3.0797,0.0000,2.1516,0.6667,4aia
3.8900,57.6610,912.1838,3.7221,14.7147,2.4298,0.1250,4aj4
3.6800,65.1957,961.0714,9.3044,20.2515,7.2281,0.2000,4aje
3.5500,63.1325,1155.5190,8.0985,23.3634,5.8896,0.1429,4aji
3.8000,80.2807,1064.2628,3.5172,25.9299,4.1308,0.1667,4ajl
7.2800,91.9115,1310.9468,2.6052,48.0617,1.0000,0.5000,4alx
8.4000,125.6300,1664.9812,2.6071,41.9324,3.2055,0.2500,4aoi
7.9600,116.8958,1553.0229,2.5735,43.8137,1.8759,0.2222,4ap7
5.4000,161.0055,2751.4873,12.0334,49.7612,9.0472,0.0417,4aph
7.1900,120.6780,1893.2697,4.3690,40.1237,3.6886,0.1429,4app
6.1700,72.0714,755.0904,5.5798,0.0000,8.3377,0.1667,4aq4
6.0500,107.5123,1489.9056,2.7867,38.7272,2.0619,0.1250,4ara
5.8900,112.9587,1492.1736,3.8064,49.2646,3.5259,0.1250,4arb
7.1300,55.3671,1286.6788,1.0667,30.1499,1.4530,0.1333,4arw
6.4000,50.1658,897.2667,0.6918,21.0311,0.9626,0.2500,4as6
9.2800,130.8248,1938.6232,3.7404,68.9669,3.8333,0.1429,4asd
11.0000,125.6824,1885.2531,2.7804,59.9667,3.4532,0.1429,4ase
7.5500,80.3291,1583.6091,1.5344,40.2251,1.1219,0.1667,4asj
7.7400,61.1858,1047.5486,4.4059,19.2806,8.3072,0.1176,4auy
6.9800,73.9996,1075.5231,6.1323,27.9847,8.0728,0.1111,4av0
7.0300,73.3477,1003.4147,6.9412,15.5223,9.6252,0.1250,4av4
7.2100,81.3677,1144.2009,5.2102,38.4576,8.4812,0.1111,4av5
7.2300,72.3915,1006.9826,4.8428,13.6562,8.4210,0.0909,4avh
7.6300,75.8545,1085.5520,5.0555,27.3383,7.7766,0.0667,4avi
7.4400,76.5278,1207.3773,9.7252,29.2559,7.8956,0.0952,4avj
9.5700,121.9472,1839.6823,5.3908,54.5093,6.1692,0.0833,4ax9
3.3300,82.9935,1085.7335,2.0155,30.5029,0.6923,0.2857,4b0b
7.3000,174.1673,2139.8826,5.6145,0.0000,7.7409,0.0800,4b1j
7.8900,73.1847,1053.2992,1.3549,30.1136,1.2948,0.1333,4b5d
7.0000,85.9042,1499.3979,5.9854,20.4149,9.7340,0.1538,4b6o
7.1300,122.6365,1748.0913,7.0750,32.2706,9.4099,0.1818,4b6p
5.8500,91.8706,1510.1453,8.0306,36.0428,9.5160,0.1538,4b6r
6.0100,111.3488,1710.6749,6.6425,35.1577,9.8225,0.1818,4b6s
7.2100,96.7129,1425.0875,3.5117,39.6408,2.9863,0.1111,4b73
7.6600,125.1868,1631.8771,4.0362,38.1566,4.5606,0.0870,4b74
4.5400,70.9057,1019.9188,1.4444,32.6723,0.0886,0.2222,4b76
7.9500,77.9493,1062.4935,3.8090,12.9277,5.9376,0.1333,4b7j
9.6400,77.7020,1030.5382,4.5971,16.3899,6.5541,0.1333,4b7r
8.0500,108.4599,1535.3656,8.8292,47.2632,11.2929,0.0690,4b8y
6.1700,111.8423,1365.1188,4.0317,57.6859,4.8103,0.1429,4b9k
4.1700,176.8809,2527.4617,5.0394,58.2075,5.0598,0.0339,4b9w
7.6200,82.6030,1319.0791,4.4604,31.3336,0.5883,0.2000,4dbm
5.1000,127.3150,1150.3239,9.1582,0.0000,14.6201,0.1176,4dcs
5.0100,94.6621,1270.4380,3.9002,22.3203,5.2156,0.2000,4dds
5.6200,92.6465,1221.0470,4.3266,24.9176,5.5350,0.2000,4ddy
5.8900,96.9590,1195.1062,4.8102,18.1286,6.1446,0.2500,4de0
5.9600,92.1171,1194.4664,4.8789,19.0189,5.4156,0.2500,4de1
4.1200,86.8678,1207.2255,3.7327,20.5539,5.5440,0.1667,4de2
5.5200,86.0149,1111.1521,3.9598,19.9907,6.1535,0.2500,4de3
6.3100,41.2187,1108.7164,4.8124,29.4728,0.0000,0.2857,4der
5.8500,65.7161,1193.6825,7.1837,46.9324,0.7231,0.3333,4des
5.6800,46.6095,1093.0897,3.8250,28.0682,0.0000,0.2500,4det
5.6400,62.2267,1160.1008,4.2903,32.4937,1.9334,0.2857,4deu
7.0000,54.5877,1148.1350,10.0523,27.6904,0.7029,0.2500,4dew
7.4600,64.3916,987.9855,1.9414,32.6922,1.7548,0.2500,4dff
11.7400,125.3503,2240.6997,4.9797,58.2040,6.1859,0.0606,4dfg
4.4800,55.8497,643.8473,4.6357,0.0000,1.8200,0.3333,4dhl
11.5200,127.1611,2090.7847,5.3617,53.7894,5.8546,0.0541,4djo
10.5500,121.8970,2106.1685,4.1753,56.9886,5.1279,0.0541,4djp
10.3200,113.8491,2081.1321,4.3183,51.4897,4.8060,0.0571,4djq
11.5200,114.3186,2078.5679,7.8424,50.5188,5.0637,0.0645,4djr
5.4400,54.9211,986.9830,2.7735,50.1523,3.8972,0.2857,4dju
6.7200,97.6643,1427.8438,4.1834,58.5832,4.1651,0.1818,4djv
6.2800,77.7331,1294.2926,3.9674,50.1982,4.1984,0.2222,4djw
7.2300,85.5771,1233.3503,3.8363,42.6141,4.0632,0.2222,4djx
2.9600,32.9641,663.1081,1.3651,22.1147,0.0000,0.2857,4dst
2.8200,36.9002,506.3390,0.7419,25.8582,0.0000,1.0000,4dsu
4.4300,59.7220,677.0018,6.4105,0.1267,2.9680,0.3333,4dsy
5.1800,99.3545,1356.3605,2.3978,21.7432,3.0711,0.1429,4duh
9.2400,120.1957,1670.6022,5.1329,66.6458,6.4415,0.0741,4dv8
4.4000,139.3522,2002.4509,8.1559,0.0000,10.2075,0.0645,4dy6
7.4800,83.1409,954.2484,5.2772,22.9213,7.9541,0.2000,4e0w
7.1200,84.8986,948.5054,6.9123,23.1612,9.7227,0.2000,4e0x
4.9700,30.5173,536.7958,0.9434,20.1356,1.1875,0.4000,4e3g
7.0500,35.7543,544.8461,0.6021,27.8943,0.5387,0.5000,4e3h
5.1100,35.2160,557.9250,0.5947,33.3509,0.7341,0.5000,4e49
8.7700,91.2015,1447.4915,1.9587,18.5465,1.9909,0.3333,4e4l
9.0500,88.2643,1463.3602,1.7542,20.4834,2.2166,0.2000,4e4n
7.6600,109.7837,1591.5490,2.5578,19.2206,2.5479,0.2500,4e5w
6.4800,153.6200,1954.1842,4.2466,87.5737,4.3625,0.0426,4e67
8.9200,102.4461,1419.2069,4.2579,18.7078,2.5915,0.3333,4e6d
8.3600,81.5952,1484.3077,1.9302,20.5157,1.4193,0.2500,4e6q
7.7000,137.3205,1859.9465,3.7303,58.7282,5.1822,0.0833,4e7r
5.2400,83.9005,2038.8066,2.1902,31.7888,1.9456,0.0370,4e81
5.8200,63.8637,1265.0271,9.6516,55.9629,1.1563,0.1429,4e9u
6.4400,61.5639,1221.4801,4.6778,56.3542,2.8465,0.1000,4ea1
6.4400,71.2023,1488.7354,1.3419,63.3082,0.4766,0.1000,4ea2
8.0000,65.8096,1207.7936,1.9228,18.0338,1.6476,0.5000,4ehz
8.7400,68.5629,1255.9285,1.7229,24.7258,2.4056,0.4000,4ei4
4.4200,102.7033,1356.8605,5.5328,0.0000,4.0687,0.1818,4ek9
3.5200,123.0855,1601.6241,6.7588,19.3522,9.8714,0.1250,4eky
4.4900,94.2601,1552.4775,4.8327,12.2657,7.5433,0.1429,4el0
5.3700,109.2985,1365.6620,5.8217,11.3840,9.5807,0.2000,4el5
5.5200,31.5500,739.4065,2.5039,12.6177,3.1425,0.2000,4en4
8.7000,63.4904,1100.5487,1.4084,63.2408,2.3029,0.1429,4eo6
8.1500,63.3778,1097.9282,1.7220,62.8696,2.5195,0.1429,4eo8
4.3000,24.9156,752.5742,2.7970,0.0000,0.2865,1.0000,4eoh
3.4700,58.1692,1080.5281,3.1398,31.6638,3.1496,0.2000,4epy
6.6200,149.9038,2690.8616,6.6229,100.7664,6.1601,0.0444,4er1
9.4000,79.1365,1254.5911,3.5732,60.3273,0.4545,0.1176,4erf
5.0500,70.9605,538.1121,4.3675,24.2524,5.4753,0.2222,4euo
6.7000,57.9688,1114.7820,3.0576,17.6697,5.8544,0.0870,4ewn
4.4100,39.1916,602.4884,2.9941,7.0824,0.9936,0.2222,4exs
6.7000,63.4352,1146.5636,1.3999,20.1066,1.6990,0.5000,4f09
5.1200,102.1714,981.8649,3.5331,49.8697,4.5020,0.2000,4f1l
3.2900,212.8626,2856.2424,13.1337,0.9687,17.2838,0.0328,4f20
5.4300,131.0146,2110.3147,6.2195,0.0000,5.9225,0.2000,4f5y
5.3800,187.6643,2393.8386,7.1694,8.3587,10.0043,0.0833,4f7v
6.0300,85.3585,934.0918,3.0815,21.5620,1.0000,0.1053,4f9u
6.0300,89.1882,961.6779,3.4302,23.6876,1.0643,0.1000,4f9v
6.9900,86.6627,976.4608,3.1587,22.2801,1.0000,0.1111,4fai
6.9900,82.0353,991.2180,2.5687,21.3318,1.0000,0.1053,4fbe
7.6600,54.8462,1014.5250,3.1271,32.4098,0.8619,0.3333,4fbx
8.6200,63.1707,1370.1174,2.5983,55.1059,2.0000,0.0606,4fcf
7.0000,103.4974,1356.3591,8.1307,64.7462,1.7177,0.3333,4fcq
10.4400,129.5314,1509.1444,3.8774,29.3338,4.4816,0.1111,4ffs
9.7000,100.3982,1434.2871,3.3488,26.6690,3.6496,0.2000,4fk6
3.2800,69.1528,1397.3182,4.7911,0.0000,5.7680,0.0952,4fl1
3.6600,109.3211,1829.1335,6.5806,0.0000,7.9500,0.0952,4fl2
6.7200,61.0858,1218.8215,1.0230,60.9878,0.8053,0.1667,4flp
7.0000,87.5808,1509.6272,1.7005,50.9711,1.8659,0.1538,4fm7
5.6200,87.1949,1455.9723,0.8390,57.2928,0.5554,0.1667,4fm8
7.7000,129.4120,1673.6000,7.4011,47.1752,6.1332,0.1429,4fsl
6.5100,148.1006,1679.8506,8.8921,0.0000,14.7675,0.1000,4fut
3.0100,76.0139,723.1282,5.8612,5.6000,6.7573,0.1667,4g0p
2.5200,74.7864,723.9113,5.4617,5.7075,6.7954,0.1538,4g0q
2.3000,81.6263,776.4474,5.2227,0.0000,6.6224,0.1538,4g0y
2.2100,82.0140,778.3732,5.5215,0.0000,6.5220,0.1538,4g0z
7.8900,83.9567,804.6635,5.6895,22.4026,9.7755,0.2222,4g8m
