pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
4.3800,60.1166,746.0759,0.9141,57.3259,1.3319,5.5537,16.6445,0.0096,5.0447,0.0000,8.0000,0.0000,3u9q
5.5400,100.9056,1696.7632,1.8953,65.5050,2.0405,27.8786,219.1244,1.0007,5.7765,0.0000,7.0000,4.0000,3ubd
6.0000,61.0053,688.5903,1.9110,2.3015,1.1062,2.1403,18.9290,0.1100,0.0000,0.0000,2.0000,1.0000,3ucj
7.1000,129.0288,1730.2059,1.8268,60.2248,1.7640,7.0354,88.7607,0.2914,3.0810,0.0000,7.0000,0.0000,3udd
2.8500,55.3734,778.3970,1.9229,36.5725,3.3295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3udh
5.2400,56.1782,784.9235,0.2391,95.5710,0.0000,3.2483,23.0148,0.0111,5.3102,0.0000,10.0000,0.0000,3ueu
5.8900,69.3806,913.3472,0.6560,113.9719,0.8113,5.5191,27.0641,0.0000,9.0491,0.0000,12.0000,0.0000,3uev
6.3100,71.3736,1021.4155,0.7897,126.8244,0.5586,8.9056,32.9526,0.0000,11.9782,0.0000,14.0000,0.0000,3uew
6.9200,79.4196,1169.0264,0.5671,145.7006,0.0000,10.7692,46.9221,0.2272,15.9814,0.0000,16.0000,0.0000,3uex
8.2500,79.6923,1430.6925,1.3294,28.5911,0.8597,14.5594,112.7324,0.1952,4.0097,0.0000,8.0000,0.0000,3ug2
9.0000,83.6515,1164.9819,1.0430,50.5606,0.7139,8.9747,68.6333,0.5060,0.0000,0.0000,3.0000,0.0000,3ui7
4.6300,63.2700,721.9209,4.1851,0.0000,8.2583,1.7947,12.8849,0.0028,0.0000,0.0000,4.0000,0.0000,3uj9
5.1000,127.3773,1723.9912,3.5266,2.3971,7.5262,7.3026,77.8280,0.0022,0.0000,0.0000,7.0000,4.0000,3ujb
4.5900,68.0365,716.6790,2.6872,0.0000,5.4034,1.9347,13.6041,0.0000,0.0000,0.0000,4.0000,0.0000,3ujc
4.6900,66.6359,720.5228,2.7307,0.0000,6.1012,1.6307,13.6524,0.0000,0.0000,0.0000,4.0000,0.0000,3ujd
6.5200,91.4252,1612.6213,2.1982,60.3848,3.2760,11.6005,131.7247,1.2419,13.1567,0.0000,6.0000,0.0000,3uo4
7.3100,101.5063,1448.8618,1.7797,51.0112,2.9617,13.0543,128.6545,1.8245,11.2865,0.0000,6.0000,0.0000,3uod
7.4000,103.0142,1573.8975,2.2832,54.6252,3.3084,14.1140,112.4859,0.7684,6.4245,0.0000,7.0000,0.0000,3up2
5.3000,112.0881,1604.2653,3.6644,33.2530,9.2509,81.8583,530.4363,3.0625,1.4233,3.7418,24.0000,1.0000,3upv
9.0000,151.5826,2704.3667,3.0996,62.1197,6.2739,57.4977,533.4477,3.3426,3.9266,2.5041,28.0000,1.0000,3uri
10.9200,162.1238,2096.8652,3.8733,50.0194,5.5810,44.4208,320.6733,0.7140,3.9002,0.7841,13.0000,1.0000,3utu
5.2000,57.6823,651.9479,1.1631,39.6082,1.3531,1.5626,5.9594,0.1142,0.0000,0.4828,1.0000,1.0000,3uu1
4.5100,84.2957,965.5904,4.2611,0.0000,9.1987,1.1152,7.5467,0.2997,0.0000,0.7821,1.0000,4.0000,3uug
7.9600,68.7253,1032.7821,0.7339,38.2759,1.4012,7.1243,53.7209,0.1060,0.0000,0.0000,2.0000,0.0000,3uuo
4.3400,113.0669,1825.8634,2.2963,27.6628,3.9862,58.9902,393.9650,1.7553,10.9048,2.2999,25.0000,2.0000,3uvx
7.7700,105.0573,1249.1635,3.3049,37.5708,4.9448,22.7432,191.3812,0.7411,0.1744,0.0000,8.0000,0.0000,3uw4
7.8500,120.4121,1211.0959,3.0404,46.9957,4.2151,18.1887,201.0206,1.3667,0.1055,0.6726,8.0000,0.0000,3uw5
4.4100,71.5979,684.3826,0.9038,37.6798,1.1361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3uxd
4.9300,47.4796,674.2463,1.7534,56.1391,3.9233,1.4814,5.5528,0.0000,0.0000,0.0000,1.0000,1.0000,3uxk
5.5700,48.5442,686.8873,2.5956,39.8647,4.4539,0.7185,5.8003,0.0000,0.0000,0.0000,2.0000,0.0000,3uxl
7.2200,72.3526,696.5870,1.5151,35.8572,0.2390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3uz5
5.5500,63.2224,579.5930,1.0243,35.4446,0.7450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3uzj
6.4300,118.2327,1439.0842,4.4183,0.0000,10.0393,26.9291,207.8331,0.1250,0.0000,0.4127,9.0000,3.0000,3v3l
6.6000,45.2037,1036.2014,0.6459,21.3794,0.8420,41.9426,128.6711,0.5176,27.9443,0.0000,13.0000,0.0000,3v3q
8.5500,120.2096,2011.3582,2.2396,94.8680,0.9686,7.3205,100.8163,0.2356,5.2836,0.0000,5.0000,1.0000,3v51
8.9600,97.8356,1491.9839,2.4838,36.8819,2.4224,8.2592,95.1008,0.1413,2.5525,0.0000,4.0000,1.0000,3v5p
8.2200,106.9846,1739.5535,2.2935,52.8986,1.0689,17.3211,121.9783,0.1999,3.6948,0.0000,7.0000,1.0000,3v5t
5.5400,148.6948,1604.6190,5.6827,128.0311,3.2893,6.8168,52.5904,1.3615,13.3922,0.0000,2.0000,2.0000,3v78
7.2100,105.8413,1301.3287,2.4125,20.1239,3.9324,11.3074,115.8764,0.0525,9.4707,0.0000,6.0000,1.0000,3v7t
8.5700,67.9045,1086.8545,1.4660,34.2585,2.5315,5.2935,62.1244,0.0007,0.5775,0.0000,7.0000,1.0000,3v7x
8.0700,73.1534,1053.6963,1.6410,45.1222,1.0408,1.1052,20.4187,0.0000,0.0000,0.0000,2.0000,1.0000,3vbd
4.8200,60.9580,926.7620,2.8296,12.2011,6.4769,1.9722,22.9751,0.1247,0.0000,0.4632,3.0000,4.0000,3vd4
4.0000,57.6940,923.2380,2.9048,12.2081,6.7294,1.8635,22.4184,0.2134,0.0000,0.5399,3.0000,4.0000,3vd9
2.5200,67.4977,892.2175,8.2646,0.0000,9.9599,1.8705,3.1373,0.0398,0.0000,0.2851,1.0000,4.0000,3vdb
4.9600,83.9631,1095.4998,2.3911,32.8616,2.7757,8.4741,36.7655,0.6866,1.8069,0.7421,4.0000,1.0000,3veh
9.3400,138.0063,2264.8452,4.7031,51.5112,6.4048,37.8129,288.8617,0.6889,7.2382,0.0000,13.0000,1.0000,3vf5
9.1000,149.1863,2292.2222,3.3088,64.7984,4.0954,33.7043,288.0096,0.4777,4.1313,0.0000,13.0000,1.0000,3vf7
9.1900,138.2404,2270.8337,3.7900,64.5766,4.7380,27.9051,298.1189,0.5436,0.0000,0.0000,13.0000,1.0000,3vfa
9.0400,137.3263,2291.2061,3.3651,65.9096,4.7228,26.0155,291.5646,0.4109,0.3541,0.0000,13.0000,1.0000,3vfb
6.2400,56.6474,718.7499,1.6418,24.4038,3.2701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3vh9
7.4000,76.2424,1343.2856,1.0270,44.2954,0.9094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3vha
8.8900,86.1746,1449.0826,2.0903,55.0467,1.6451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3vhc
9.2800,79.4865,1373.6371,1.9443,52.9394,2.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3vhd
4.6000,95.8786,1336.2119,1.2114,66.5546,1.1673,4.9685,59.9002,0.0000,0.2604,0.0000,5.0000,1.0000,3vhk
6.0200,74.9632,987.3654,2.9219,2.1489,6.2258,10.8558,71.0086,1.3651,0.0000,3.0429,4.0000,7.0000,3zq9
4.2300,64.6524,1168.7247,0.9470,40.0371,0.0000,7.2134,40.8752,0.0441,6.7260,0.0000,4.0000,2.0000,3zqe
5.1200,128.4115,1672.5500,2.1948,35.5702,3.5593,44.0955,350.3079,1.3872,29.9643,0.7952,13.0000,0.0000,3zso
4.9600,104.7856,1660.8912,1.4373,41.6345,1.7242,37.6437,286.4203,1.0842,23.2316,0.3920,13.0000,0.0000,3zsq
3.2800,83.6912,1524.6697,2.2977,48.0717,2.2879,34.7573,217.7054,0.9728,20.0486,0.0000,10.0000,0.0000,3zsx
3.2300,88.1512,1407.9346,2.0366,32.4054,2.7038,24.3761,191.0981,0.7093,10.1104,0.5199,8.0000,0.0000,3zsy
2.8400,85.4343,1250.1609,1.9005,43.1239,2.6525,5.8759,74.0340,1.0175,8.2609,0.0000,2.0000,0.0000,3zt2
2.8600,79.9607,1229.2250,1.4920,39.1531,2.2838,7.1484,74.3254,0.8211,8.6211,0.0000,2.0000,1.0000,3zt3
5.9200,57.7846,917.2571,1.1882,26.4772,1.8006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3zv7
8.4000,127.7977,1731.8546,2.2082,34.9786,2.6930,7.1371,122.6036,0.1294,0.2314,0.0000,5.0000,1.0000,3zxz
4.8500,53.2000,798.9971,2.8311,4.2640,6.8076,5.5841,58.3322,0.0902,0.0000,0.0000,4.0000,4.0000,3zyf
7.0000,80.9388,1280.7283,0.9990,58.2148,0.8105,24.5732,131.7108,1.1359,9.9304,0.0000,4.0000,0.0000,3zyu
8.8900,98.1836,1544.8687,2.0224,54.7945,2.5581,7.8324,93.3956,1.0539,4.9267,1.0000,4.0000,1.0000,3zze
9.7700,116.4161,1622.1936,3.8839,43.7175,4.2351,16.9065,100.5633,0.8553,11.2021,0.0376,6.0000,1.0000,456c
8.3800,144.2757,2662.1162,3.6796,100.4303,2.7638,42.7548,348.7323,1.2023,8.0603,0.2901,15.0000,2.0000,4a6b
7.9200,154.1461,2578.0305,3.0722,85.5278,3.3023,42.3865,366.1332,1.2125,6.9076,0.3118,15.0000,2.0000,4a6c
8.0000,115.3109,1618.5627,2.8452,63.3606,3.2552,3.5936,95.6461,0.2170,6.2229,0.0000,5.0000,1.0000,4a6l
8.7000,122.8762,1284.1727,2.2407,36.4411,3.1262,8.6929,69.0357,0.2363,3.1471,0.5307,7.0000,0.0000,4a7i
5.7600,121.2603,1255.0122,4.7240,81.2701,2.6527,16.5293,55.4905,0.9991,9.8089,0.0000,7.0000,0.0000,4a95
4.1200,144.7829,2157.7581,6.0976,37.3663,8.0988,33.7866,176.2906,1.1822,0.3925,0.9964,12.0000,2.0000,4aa1
7.7000,86.3119,1498.6951,1.6034,27.8409,1.8640,11.9148,113.8292,1.4661,0.0000,1.5197,8.0000,1.0000,4acc
6.2000,60.4574,902.5618,2.9420,3.8922,6.4964,9.9221,65.3102,0.4529,0.0000,1.1871,4.0000,6.0000,4ad2
4.6200,54.1034,973.8344,3.1510,0.0000,6.4462,9.1429,72.3097,1.0208,0.0000,1.3018,4.0000,7.0000,4ad3
8.3000,77.7092,1012.1087,0.8630,40.3487,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4afg
9.5400,126.5946,1620.0176,2.5104,108.0922,2.5239,5.7765,79.6292,0.5987,4.5938,0.9772,6.0000,1.0000,4afh
8.9600,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,5.0000,0.0000,4ag8
10.7000,132.1695,1747.5923,2.7198,92.0586,1.7433,4.4268,91.8184,0.6291,6.2408,0.0000,5.0000,0.0000,4agc
3.6500,56.2774,632.1590,1.1575,19.4110,0.0000,4.2882,11.7469,0.7026,0.0000,1.0000,2.0000,1.0000,4agl
3.9800,69.9049,929.6664,0.7277,23.1432,0.0000,10.3228,51.0756,1.3389,5.4837,1.0000,5.0000,1.0000,4agm
3.9700,94.1126,998.6345,1.4473,29.4694,1.4225,7.4561,67.9478,0.6795,6.1477,1.0000,7.0000,2.0000,4agn
4.8100,107.9025,1235.1298,1.1165,34.2328,0.6471,15.2187,109.8519,1.4307,8.4816,1.0000,10.0000,1.0000,4ago
4.6900,65.3643,991.5004,0.8695,35.1657,0.5945,12.2916,102.7240,0.5537,10.3669,0.9792,9.0000,1.0000,4agp
5.0100,101.8298,1251.1007,0.8733,40.1810,0.6734,10.9712,86.5067,1.0928,7.5621,1.0000,9.0000,1.0000,4agq
2.9200,56.7263,668.4099,1.3111,0.0000,1.0704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4ai5
3.6600,64.8257,630.5464,1.3569,0.0000,1.9593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4aia
3.8900,64.6650,877.8479,1.5711,28.1429,2.9975,9.7484,48.9912,0.3129,1.3926,0.0000,7.0000,0.0000,4aj4
3.6800,60.4811,971.7228,3.9590,20.6669,7.4668,9.2016,23.7753,0.2595,0.0000,0.0000,4.0000,0.0000,4aje
3.5500,64.6308,1143.2576,2.2241,21.8772,3.9289,10.3249,43.8059,0.5060,0.3686,0.0000,6.0000,0.0000,4aji
3.8000,70.7994,1042.6938,1.8684,26.0555,3.9075,2.9886,43.6560,0.6780,1.3513,0.7940,5.0000,0.0000,4ajl
7.2800,95.6962,1309.8412,1.6895,49.7701,1.2812,0.9389,9.5083,0.0000,0.0000,0.0000,1.0000,0.0000,4alx
8.4000,114.2698,1610.4030,2.0433,34.9709,2.1135,7.0511,116.7055,0.0005,2.3499,0.0000,3.0000,0.0000,4aoi
7.9600,107.5002,1511.1814,1.8658,39.0525,1.6036,4.8136,96.8051,0.1803,1.0105,0.0000,3.0000,1.0000,4ap7
5.4000,113.2899,2572.3667,3.0518,36.3223,6.4952,59.2157,470.9735,1.2441,11.0830,1.7025,22.0000,2.0000,4aph
7.1900,80.0193,1849.3396,1.5997,29.8608,0.1670,10.7882,154.7782,0.3212,6.4826,0.0000,6.0000,0.0000,4app
6.1700,66.3481,746.2838,2.8966,0.0000,6.0238,3.8509,7.6163,0.2356,0.0000,0.3264,4.0000,2.0000,4aq4
6.0500,106.7901,1496.2234,1.7576,37.5837,2.5281,16.2879,90.4553,0.7908,3.1568,1.4761,7.0000,0.0000,4ara
5.8900,107.1714,1500.1515,3.6956,48.9864,3.5613,17.0090,90.2916,1.2478,2.8416,1.6380,7.0000,0.0000,4arb
7.1300,66.5522,1300.7935,1.0612,35.4307,1.5944,20.2861,88.7988,1.0274,0.0000,0.7147,6.0000,1.0000,4arw
6.4000,58.0094,965.8929,0.7892,25.4733,1.3124,6.2823,34.2353,0.0375,0.0000,0.0000,2.0000,2.0000,4as6
9.2800,130.3180,1955.5471,3.5155,74.5875,3.7036,8.6204,98.7888,1.0956,8.5992,0.0000,6.0000,0.0000,4asd
11.0000,130.3210,1892.0027,2.9941,63.9633,3.7207,7.8865,102.1202,0.8026,4.6139,0.0000,6.0000,0.0000,4ase
7.5500,85.8965,1583.8145,0.9375,38.0390,1.0113,20.2440,122.7930,1.3232,0.0000,0.5796,5.0000,0.0000,4asj
7.7400,72.0106,1073.2769,3.8703,28.8809,8.1280,6.4466,59.0311,0.4901,0.6988,0.0000,5.0000,5.0000,4auy
6.9800,84.2815,1097.8364,2.7365,40.1953,5.5886,5.4399,63.6541,0.2041,0.7443,0.5718,6.0000,4.0000,4av0
7.0300,74.9917,983.2007,3.4834,10.7912,8.4297,4.1290,51.4577,0.0916,0.3766,0.4035,5.0000,4.0000,4av4
7.2100,92.1175,1191.9564,3.9685,50.0079,8.2436,6.6169,82.6271,0.0677,7.4186,0.0000,6.0000,4.0000,4av5
7.2300,76.3589,1016.1144,3.3035,16.6428,7.8388,8.4884,51.4202,0.0426,1.5491,0.2947,8.0000,4.0000,4avh
7.6300,80.9380,1068.5457,2.6382,32.0807,5.4074,8.6971,66.4083,0.1169,4.0378,0.3438,12.0000,4.0000,4avi
7.4400,88.9051,1215.2191,4.0723,17.4448,9.6333,11.2822,94.4352,0.2714,0.0000,0.2854,7.0000,5.0000,4avj
9.5700,128.7997,1830.7554,3.1139,59.7014,5.5935,36.5651,248.6210,1.6347,8.5592,1.3381,11.0000,0.0000,4ax9
3.3300,81.7549,1098.7704,1.6088,39.2741,0.3257,2.6117,24.4198,0.0747,3.0418,0.0000,2.0000,1.0000,4b0b
7.3000,165.2975,2126.4058,4.2587,0.0000,7.7447,14.2705,145.1759,0.1273,0.0000,0.0000,9.0000,5.0000,4b1j
7.8900,83.7341,1038.1224,1.6005,33.6535,2.1506,4.0626,49.3461,0.0083,1.1370,0.0000,6.0000,1.0000,4b5d
7.0000,87.1595,1513.4044,4.8784,22.6465,9.0038,9.2412,65.4896,0.0370,2.1738,0.0000,4.0000,3.0000,4b6o
7.1300,125.0697,1736.2626,6.5419,37.6771,9.0799,14.6481,90.1695,0.3676,2.6238,0.0000,3.0000,3.0000,4b6p
5.8500,99.1971,1522.5391,5.6736,36.2791,8.4128,8.2019,63.0094,0.0703,1.5458,0.0000,4.0000,3.0000,4b6r
6.0100,111.5795,1720.1962,5.1165,35.4412,8.8288,12.9865,89.6246,0.5086,2.5958,0.0000,3.0000,3.0000,4b6s
7.2100,101.4764,1361.6233,3.1447,42.6007,1.5593,13.1374,91.3466,0.6348,13.5628,0.0000,8.0000,0.0000,4b73
7.6600,119.3345,1610.1187,3.2310,36.9062,4.1889,16.4045,122.5639,0.9619,14.1448,0.5957,10.0000,1.0000,4b74
4.5400,70.9677,1012.4010,0.8473,29.5331,0.6265,6.6544,34.4526,0.1038,4.8005,0.0000,3.0000,1.0000,4b76
7.9500,73.3367,1061.8521,2.9268,12.2444,5.7041,14.4282,59.1527,0.1595,4.8794,0.0000,6.0000,1.0000,4b7j
9.6400,68.0022,1012.2159,1.9421,15.4161,4.3706,15.6200,58.1247,0.2967,5.4361,0.2589,6.0000,1.0000,4b7r
8.0500,124.9606,1611.0841,4.8555,44.5033,9.7253,24.0103,330.1734,0.3689,6.1245,1.0458,12.0000,3.0000,4b8y
6.1700,108.3129,1360.3208,3.5840,56.8287,4.8123,15.0910,117.8471,0.4694,4.5736,0.0000,5.0000,2.0000,4b9k
4.1700,152.0977,2509.4006,2.8301,61.7730,5.8478,57.5640,475.3212,0.9883,6.0562,0.8170,28.0000,1.0000,4b9w
7.6200,76.6639,1289.0356,0.7318,22.3468,1.6515,4.9833,108.5507,0.0583,0.0000,0.0000,4.0000,0.0000,4dbm
5.1000,131.0430,1173.7920,7.2338,0.0000,14.9983,10.2347,107.4385,0.2985,0.0000,0.1301,6.0000,3.0000,4dcs
5.0100,90.1848,1262.1184,2.2825,24.1481,4.6680,3.2693,77.9295,0.5839,2.0660,0.0000,4.0000,0.0000,4dds
5.6200,96.7720,1224.8796,2.6593,26.8879,4.8300,3.1550,65.5495,0.5339,4.5365,0.0000,4.0000,0.0000,4ddy
5.8900,88.0940,1176.7866,3.1919,18.8806,5.0659,4.7081,69.3339,1.0751,1.3874,0.0000,3.0000,0.0000,4de0
5.9600,83.4565,1107.3901,2.2156,23.4260,3.8183,3.7237,59.2189,0.0331,1.7330,0.0000,3.0000,0.0000,4de1
4.1200,84.7426,1207.0200,2.5445,22.3970,4.9180,5.9458,65.7828,0.5944,1.6852,0.0000,5.0000,0.0000,4de2
5.5200,85.8505,1112.4830,3.1200,22.1130,5.4252,3.7652,51.6084,0.4832,1.9518,0.0000,3.0000,0.0000,4de3
6.3100,55.2006,1265.5155,2.0932,43.7178,1.5115,2.2030,34.8693,0.0000,2.8065,0.0000,1.0000,3.0000,4der
5.8500,53.7129,1130.2300,1.0571,43.1116,0.4687,2.1482,31.1903,0.0000,2.7936,0.0000,1.0000,2.0000,4des
5.6800,53.0480,1211.8474,3.2324,32.8278,1.1400,3.5807,41.5670,0.1373,1.6999,0.0000,1.0000,4.0000,4det
5.6400,53.4504,1219.8572,2.0003,33.3857,0.4360,2.5593,38.8272,0.0000,2.6304,0.0000,1.0000,3.0000,4deu
7.0000,77.2264,1254.0968,8.5773,30.0862,5.1740,2.8438,39.4435,0.0000,2.2943,0.0000,1.0000,4.0000,4dew
7.4600,63.9926,1009.3673,0.8899,30.8937,1.4098,4.3529,51.9641,0.0652,0.0000,0.0000,3.0000,0.0000,4dff
11.7400,140.2640,2316.3743,3.6152,68.0058,5.0458,33.4599,305.0237,0.3945,0.7444,0.0000,15.0000,1.0000,4dfg
4.4800,48.3244,659.4382,0.6598,6.9282,1.2913,0.6792,26.1837,0.0000,0.0000,0.0000,2.0000,0.0000,4dhl
11.5200,130.3045,2059.7366,3.2875,50.8795,5.0707,43.3073,264.9122,0.9327,6.1426,0.4262,17.0000,1.0000,4djo
10.5500,137.5560,2101.9773,2.1539,55.2438,3.2445,38.8050,229.3348,0.5688,7.3754,0.0000,17.0000,1.0000,4djp
10.3200,140.0462,2079.7302,2.5139,49.6358,3.6092,42.3423,252.8416,0.8492,1.0600,0.0000,16.0000,1.0000,4djq
11.5200,133.8424,2088.6089,3.4881,56.8712,4.3287,36.5820,249.6772,0.8589,1.3277,0.0000,14.0000,1.0000,4djr
5.4400,64.7148,981.8896,1.6814,69.9541,2.8091,9.4731,52.9355,0.6254,9.6039,0.0000,2.0000,1.0000,4dju
6.7200,94.1894,1433.2026,2.4628,60.3663,3.2129,11.4546,133.1753,0.4948,13.5396,0.0000,4.0000,1.0000,4djv
6.2800,68.3471,1263.3131,1.3691,52.5203,2.7420,10.1072,109.6188,0.5923,10.6117,0.0000,3.0000,1.0000,4djw
7.2300,70.8193,1231.8243,1.1511,40.6814,1.8953,9.1777,92.5692,0.2255,6.5736,0.0000,3.0000,1.0000,4djx
8.2700,99.7287,1315.5426,2.4376,52.4959,3.0260,9.9555,108.3046,0.1562,8.0946,0.0000,4.0000,1.0000,4djy
6.5200,79.3805,1385.4031,1.3907,30.2485,0.6618,4.2023,67.6489,0.4885,0.0000,0.0000,3.0000,0.0000,4dko
5.7200,88.3235,1324.6633,0.6178,36.1074,0.5616,3.1227,59.4365,0.5619,0.0000,0.0000,3.0000,1.0000,4dkp
6.6000,107.3760,1497.6063,1.4231,33.5681,1.9512,8.3343,87.7979,0.7361,0.0000,0.7198,4.0000,0.0000,4dkq
6.5200,74.6621,1395.7678,2.3270,30.9639,1.6527,7.0648,87.1737,0.9537,0.0000,0.0000,4.0000,0.0000,4dkr
4.9400,87.3589,1299.6171,2.3701,5.6920,4.3908,14.4205,85.7206,0.5137,0.0000,0.8743,6.0000,2.0000,4dmw
7.2900,84.2374,867.3460,4.2123,4.4661,8.0952,3.8410,15.2946,0.4692,0.0000,1.0597,2.0000,3.0000,4do4
5.8300,64.0228,671.6044,3.6122,0.0000,8.2718,1.1656,2.7051,0.1294,0.0000,0.5139,1.0000,4.0000,4do5
2.9600,47.3399,698.9070,1.4751,27.0266,0.4268,3.7838,10.0965,0.0334,0.0000,0.0000,2.0000,1.0000,4dst
2.8200,38.0114,518.6848,0.1957,24.6306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4dsu
4.4300,42.3984,678.9544,0.3075,1.9877,0.3119,1.3527,27.7959,0.0000,2.7051,0.0000,2.0000,0.0000,4dsy
5.1800,112.0724,1372.0869,1.7536,22.1692,2.8081,6.6586,83.4608,1.6516,1.9486,0.0000,6.0000,0.0000,4duh
9.2400,123.7091,1670.7140,2.5719,72.3891,4.2616,15.7175,106.4104,0.5135,6.9201,0.0000,12.0000,1.0000,4dv8
4.4000,143.7465,2195.8584,3.3466,0.0000,5.8475,36.2389,489.7485,1.4214,0.0000,0.0000,12.0000,5.0000,4dy6
7.4800,86.7354,949.2164,3.4458,22.5725,6.6744,7.9718,22.7601,0.1108,2.0000,0.0000,4.0000,0.0000,4e0w
7.1200,84.6574,945.3422,4.0387,20.9381,8.3008,7.1950,23.0669,0.2039,2.0000,0.0000,4.0000,0.0000,4e0x
4.9700,46.1543,572.9142,1.5310,22.6096,2.4859,0.3043,4.3547,0.0000,0.0000,0.0000,1.0000,1.0000,4e3g
7.0500,38.0669,542.9069,0.5936,25.8186,1.1833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4e3h
5.1100,38.2883,571.2191,0.7153,28.9221,1.5873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4e49
8.7700,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,2.0000,0.0000,4e4l
9.0500,85.4770,1482.5143,1.1712,20.9227,1.8366,7.5648,67.6630,0.2876,4.3206,0.0000,4.0000,0.0000,4e4n
7.6600,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,3.0000,0.0000,4e5w
6.4800,153.2823,2151.3059,2.2784,91.5176,3.3750,55.7721,454.4498,2.0253,2.0258,3.6300,22.0000,1.0000,4e67
8.9200,94.1550,1420.4048,1.8521,19.0336,1.6434,4.6170,63.4138,0.0439,3.1938,0.0000,2.0000,0.0000,4e6d
8.3600,89.6378,1506.9954,0.7770,23.6892,0.6097,6.2824,70.8664,0.3502,5.1555,0.0000,3.0000,0.0000,4e6q
7.7000,146.0291,1853.4062,3.2196,59.6831,5.8463,26.0457,264.7825,1.3877,12.7700,0.0000,10.0000,2.0000,4e7r
5.2400,148.4678,2760.2307,5.4031,47.1681,6.5552,83.3690,634.1761,4.6107,9.5107,2.4715,25.0000,2.0000,4e81
5.8200,68.9531,1265.5322,2.5732,63.7964,1.4143,13.1786,43.0698,0.6990,8.6798,0.0000,6.0000,0.0000,4e9u
6.4400,72.8067,1169.6974,0.5022,73.6477,0.9527,3.8233,49.6131,0.0007,4.7730,0.0000,9.0000,0.0000,4ea1
6.4400,89.8162,1439.2610,1.3573,91.9861,0.5955,22.2851,98.5072,0.1854,23.4310,0.0000,9.0000,0.0000,4ea2
8.0000,74.5052,1214.7434,1.5443,20.2462,1.1299,5.6210,33.4668,0.1720,6.0000,0.0000,1.0000,0.0000,4ehz
8.7400,69.2364,1259.1730,1.4700,24.6379,2.4042,5.4636,41.7680,0.5279,8.2914,0.0000,1.0000,1.0000,4ei4
4.4200,102.5728,1328.7410,4.0371,0.0000,4.3754,6.9133,53.8232,0.0580,0.0000,0.0000,3.0000,3.0000,4ek9
3.5200,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,5.0000,4.0000,4eky
4.4900,96.7747,1574.1624,2.6129,12.1701,6.3064,7.7124,68.2309,0.0773,2.0000,0.3068,4.0000,4.0000,4el0
5.3700,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,2.0000,4.0000,4el5
5.5200,36.5386,736.3896,1.7006,13.1453,4.2752,4.4597,10.1528,0.2930,0.0000,0.7633,3.0000,2.0000,4en4
8.7000,71.7380,1122.6072,1.2382,67.1134,1.6589,18.9718,110.4323,0.6896,6.5414,0.0000,6.0000,0.0000,4eo6
8.1500,71.8143,1113.8696,1.3143,65.2538,1.9812,18.9797,109.4258,0.5897,2.9862,0.0000,6.0000,0.0000,4eo8
4.3000,44.0444,669.5035,0.4860,0.0000,1.1760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4eoh
3.4700,48.5982,983.8361,1.4742,34.1761,3.0030,7.8878,75.3300,0.0181,0.0000,0.0000,4.0000,0.0000,4epy
6.6200,153.2463,2588.7415,3.6112,103.7186,4.9121,72.6242,472.5657,1.8169,99.1178,0.0000,21.0000,1.0000,4er1
9.4000,87.0606,1346.5428,0.5393,69.5872,0.0000,24.7035,186.1819,1.4878,27.9249,0.0000,7.0000,1.0000,4erf
5.0500,70.4181,542.8351,3.2948,27.3682,4.1144,0.7181,1.9358,0.0000,0.0000,0.0000,3.0000,1.0000,4euo
